vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Porsche Cayenne;176.515 km;dic-13;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 20.000
Porsche 991;43.799 km;mar-13;294 kW (400 CV);Automático;Gasolina;9,2;NL;217;€ 99.900
Porsche Macan;110.000 km;jul-15;184 kW (250 CV);Automático;Diésel;6,3;IT;164;€ 38.500
Porsche Cayenne;126.000 km;feb-13;245 kW (333 CV);Automático;Otros;8,2;Unknown;193;€ 33.990
Porsche Cayenne;75.200 km;feb-14;180 kW (245 CV);Automático;Diésel;7,2;DE;191;€ 36.900
Porsche Cayenne;96.345 km;dic-15;245 kW (333 CV);Automático;Electro/Gasolina;3,4;NL;79 g;€ 41.900
Porsche Cayenne;224.600 km;mar-13;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 25.000
Porsche 911;75.000 km;ene-15;257 kW (349 CV);Automático;Gasolina;8,6;BE;203;€ 71.950
Porsche Macan;177.522 km;sep-14;190 kW (258 CV);Automático;Diésel;6,1;DE;159;€ 33.999
Porsche Macan;177.000 km;abr-14;184 kW (250 CV);Automático;Diésel;6,3;IT;164;€ 34.000
Porsche Cayman;71.500 km;may-13;202 kW (275 CV);Automático;Gasolina;8,2;IT;192;€ 43.990
Porsche 911;108.000 km;jun-13;294 kW (400 CV);Automático;Gasolina;9,1;Unknown;212;€ 64.500
Porsche Boxster;41.600 km;jun-14;195 kW (265 CV);Automático;Gasolina;8,4;DE;199;€ 42.500
Porsche Cayenne;84.039 km;mar-15;382 kW (519 CV);Automático;Gasolina;11,2;DE;265;€ 56.900
Porsche Cayenne;80.400 km;feb-15;382 kW (519 CV);Automático;Gasolina;11,2;DE;265;€ 54.750
Porsche Cayman;18.450 km;nov-15;202 kW (275 CV);Automático;Gasolina;7,9;Unknown;183;€ 46.900
Porsche Cayman;69.000 km;nov-13;202 kW (275 CV);Automático;Gasolina;8,2;IT;192;€ 42.900
Porsche Panamera;58.000 km;sep-15;324 kW (441 CV);Automático;Gasolina;10,3;DE;244;€ 57.990
Porsche Macan;96.470 km;may-15;190 kW (258 CV);Automático;Diésel;6,3;BE;164;€ 39.930
Porsche Panamera;54.453 km;ene-15;324 kW (441 CV);Automático;Gasolina;10,7;Unknown;249;€ 75.000
Porsche Macan;98.500 km;jun-14;190 kW (258 CV);Automático;Diésel;6,1;Unknown;159;€ 42.500
Porsche Cayenne;59.000 km;ago-15;283 kW (385 CV);Automático;Diésel;-/- ;DE;-/- ;€ 42.900
Porsche Panamera;220.000 km;mar-13;184 kW (250 CV);Automático;Diésel;6,3;IT;166;€ 27.500
Porsche Panamera;109.500 km;dic-15;324 kW (441 CV);Automático;Gasolina;-/- ;NL;-/- ;€ 65.450
Porsche Macan;59.686 km;jun-14;190 kW (258 CV);Automático;Diésel;6,1;Unknown;159;€ 43.550
Porsche Macan;97.849 km;jul-15;184 kW (250 CV);Automático;Diésel;-/- ;IT;-/- ;€ 41.900
Porsche Macan;97.849 km;jul-15;184 kW (250 CV);Automático;Diésel;-/- ;IT;-/- ;€ 41.900
Porsche 911;14.500 km;oct-14;294 kW (400 CV);Semiautomático;Gasolina;9,5;BE;224;€ 74.991
Porsche Macan;91.706 km;jul-15;190 kW (258 CV);Automático;Diésel;6,2;DE;167;€ 41.890
Porsche Cayenne;142.000 km;mar-13;180 kW (245 CV);Automático;Diésel;7,2;DE;191;€ 25.000
Porsche Cayenne;81.900 km;sep-15;193 kW (262 CV);Automático;Diésel;6,6;DE;173;€ 47.800
Porsche Boxster;35.000 km;dic-15;276 kW (375 CV);Manual;Gasolina;9,9;DE;235;€ 87.730
Porsche 991;20.150 km;ago-14;294 kW (400 CV);Automático;Gasolina;10 l;DE;237;€ 119.890
Porsche Macan;102.100 km;jun-15;190 kW (258 CV);Automático;Diésel;5,8;AT;159;€ 39.900
Porsche Panamera;78.000 km;nov-14;316 kW (430 CV);Automático;Gasolina;10,9;Unknown;256;€ 50.000
Porsche Panamera;53.000 km;nov-15;221 kW (300 CV);Automático;Diésel;6,4;IT;169;€ 55.000
Porsche Cayenne;80.000 km;ago-15;184 kW (250 CV);Automático;Diésel;6,6;Unknown;173;€ 40.000
Porsche Cayenne;105.000 km;ene-14;180 kW (245 CV);Automático;Diésel;7,2;DE;191;€ 36.800
Porsche Cayman;25.528 km;sep-15;282 kW (383 CV);Manual;Gasolina;10,3;DE;244;€ 84.790
Porsche 991;31.400 km;jul-14;349 kW (475 CV);Automático;Gasolina;12,4;DE;294;€ 112.900
Porsche 991;35.000 km;oct-13;294 kW (400 CV);Automático;Gasolina;10 l;DE;237;€ 96.950
Porsche Cayenne;86.647 km;oct-13;180 kW (245 CV);Automático;Diésel;7,2;IT;189;€ 32.900
Porsche Cayenne;86.647 km;oct-13;180 kW (245 CV);Automático;Diésel;7,2;IT;189;€ 32.900
Porsche 911;47.464 km;abr-14;412 kW (560 CV);Automático;Gasolina;9,7;BE;227;€ 114.990
Porsche Macan;97.849 km;jul-15;184 kW (250 CV);Automático;Diésel;-/- ;IT;-/- ;€ 41.900
Porsche 911;21.000 km;ago-15;294 kW (400 CV);Automático;Gasolina;8,9;Unknown;207;€ 100.990
Porsche Macan;133.000 km;sep-15;190 kW (258 CV);Automático;Diésel;6,1;AT;161;€ 40.990
Porsche Boxster;63.000 km;oct-14;195 kW (265 CV);Manual;Gasolina;8,2;ES;-/- ;€ 46.800
Porsche Cayenne;95.000 km;abr-15;193 kW (262 CV);Automático;Diésel;6,6;ES;-/- ;€ 44.000
Porsche Panamera;156.033 km;feb-14;245 kW (333 CV);Automático;Electro/Gasolina;7,1;Unknown;167;€ 48.000
Porsche 991;24.850 km;may-15;316 kW (430 CV);Automático;Gasolina;9,1;BE;212;€ 105.900
Porsche Cayenne;110.254 km;jul-13;220 kW (299 CV);Automático;Gasolina;9,9;DE;235;€ 27.900
Porsche Panamera;160.000 km;jul-14;221 kW (300 CV);Automático;Diésel;6,4;IT;169;€ 39.500
Porsche 991;46.000 km;ene-15;350 kW (476 CV);Automático;Gasolina;12,4;BE;289;€ 129.950
Porsche 991;30.499 km;abr-15;383 kW (521 CV);Automático;Gasolina;9,9;DE;231;€ 129.690
Porsche Macan;133.000 km;jun-14;190 kW (258 CV);Automático;Diésel;6,1;DE;159;€ 32.490
Porsche Panamera;110.000 km;oct-13;245 kW (333 CV);Automático;Electro/Gasolina;3,1;BE;71 g;€ 42.955
Porsche Cayman;87.500 km;may-13;202 kW (275 CV);Automático;Gasolina;7,9;Unknown;183;€ 40.900
Porsche Macan;98.029 km;sep-15;184 kW (250 CV);Automático;Diésel;6,1;IT;159;€ 40.800
Porsche 991;39.000 km;jun-13;257 kW (349 CV);Automático;Gasolina;-/- ;Unknown;-/- ;€ 85.500
Porsche 991;38.989 km;ene-15;316 kW (430 CV);Automático;Gasolina;8,7;NL;223;€ 114.900
Porsche 991;63.900 km;oct-14;383 kW (521 CV);Automático;Gasolina;9,7;NL;227;€ 114.750
Porsche Boxster;22.000 km;mar-15;195 kW (265 CV);Automático;Gasolina;8,2;Unknown;192;€ 52.300
Porsche Macan;130.000 km;abr-14;184 kW (250 CV);Automático;Diésel;6,3;Unknown;164;€ 35.000
Porsche 991;52.000 km;sep-15;257 kW (349 CV);Automático;Gasolina;9 l/;Unknown;211;€ 72.000
Porsche Panamera;214.600 km;ene-14;221 kW (300 CV);Automático;Diésel;6,4;FR;170;€ 34.788
Porsche Panamera;214.600 km;ene-14;221 kW (300 CV);Automático;Diésel;6,4;BE;170;€ 34.788
Porsche Cayenne;136.128 km;abr-15;193 kW (262 CV);Automático;Diésel;6,6;ES;-/- ;€ 36.900
Porsche Cayenne;54.924 km;ago-15;283 kW (385 CV);Automático;Diésel;8 l/;Unknown;209;€ 46.900
Porsche 911;64.145 km;may-13;257 kW (349 CV);Automático;Gasolina;8,6;Unknown;194;€ 72.500
Porsche 991;85.400 km;may-13;294 kW (400 CV);Manual;Gasolina;-/- ;Unknown;-/- ;€ 84.900
Porsche 911;19.250 km;oct-15;350 kW (476 CV);Automático;Gasolina;12,4;Unknown;289;€ 112.700
Porsche Cayman;19.370 km;may-15;250 kW (340 CV);Automático;Gasolina;8,2;Unknown;190;€ 68.900
Porsche 911;91.500 km;abr-15;412 kW (560 CV);Automático;Gasolina;9,9;Unknown;231;€ 122.500
Porsche Macan;81.759 km;nov-14;- kW (- CV);Automático;Diésel;-/- ;FR;-/- ;€ 44.800
Porsche Macan;66.000 km;ene-15;299 kW (407 CV);-/- (Cambio);Gasolina;-/- ;FR;208;€ 55.000
Porsche 991;69.741 km;oct-13;412 kW (560 CV);Automático;Gasolina;9,7;DE;227;€ 108.900
Porsche Boxster;37.473 km;nov-15;195 kW (265 CV);Automático;Gasolina;-/- ;DE;-/- ;€ 39.950
Porsche Macan;114.700 km;ago-15;190 kW (258 CV);Automático;Diésel;6,3;DE;167;€ 41.990
Porsche Cayenne;225.000 km;abr-14;281 kW (382 CV);Automático;Diésel;8,3;DE;220;€ 29.990
Porsche 911;66.500 km;dic-14;412 kW (560 CV);Automático;Gasolina;9,7;DE;230;€ 122.900
Porsche 991;40.561 km;oct-13;294 kW (400 CV);Manual;Gasolina;8,7;DE;205;€ 79.900
Porsche 991;40.985 km;jul-13;383 kW (521 CV);Automático;Gasolina;9,7;DE;230;€ 107.500
Porsche Cayenne;84.970 km;may-15;309 kW (420 CV);Automático;Gasolina;9,5;DE;225;€ 42.790
Porsche 991;81.000 km;sep-14;412 kW (560 CV);Automático;Gasolina;9,9;DE;235;€ 119.990
Porsche Cayenne;101.400 km;abr-15;283 kW (385 CV);Automático;Diésel;8 l/;DE;212;€ 38.999
Porsche Macan;#¿NOMBRE?;may-15;190 kW (258 CV);Automático;Diésel;6,1;ES;-/- ;€ 38.500
Porsche Cayman;38.000 km;ene-15;202 kW (275 CV);Automático;Gasolina;7,7;Unknown;180;€ 39.900
Porsche Panamera;84.000 km;ago-15;221 kW (300 CV);Automático;Diésel;6,4;Unknown;169;€ 49.000
Porsche Cayenne;79.000 km;may-13;309 kW (420 CV);Automático;Gasolina;10,7;BE;-/- ;€ 44.900
Porsche Cayenne;73.000 km;dic-13;281 kW (382 CV);Automático;Diésel;8,3;Unknown;218;€ 34.999
Porsche Macan;76.900 km;jun-14;184 kW (250 CV);Semiautomático;Diésel;6,3;IT;164;€ 39.400
Porsche Boxster;39.500 km;oct-13;232 kW (315 CV);Automático;Gasolina;8,2;Unknown;190;€ 52.200
Porsche Cayenne;95.000 km;may-15;283 kW (385 CV);Automático;Diésel;8 l/;Unknown;215;€ 59.900
Porsche Panamera;77.500 km;jun-15;382 kW (519 CV);Automático;Gasolina;10,2;Unknown;239;€ 60.500
Porsche Cayenne;86.186 km;ago-15;193 kW (262 CV);Automático;Diésel;6,6;BE;173;€ 46.950
Porsche 991;79.560 km;may-15;294 kW (400 CV);Automático;Gasolina;-/- ;BE;210;€ 84.900
Porsche 911;79.560 km;may-15;294 kW (400 CV);Automático;Gasolina;-/- ;BE;210;€ 84.900
Porsche Cayenne;174.600 km;may-13;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 28.990
Porsche Cayenne;109.000 km;ene-13;309 kW (420 CV);Automático;Gasolina;10,7;Unknown;251;€ 44.000
Porsche Macan;57.500 km;feb-15;250 kW (340 CV);Automático;Gasolina;9 l/;DE;212;€ 46.900
Porsche Cayenne;100.000 km;nov-13;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 34.999
Porsche Cayenne;41.883 km;jul-15;245 kW (333 CV);Automático;Electro/Gasolina;-/- ;AT;-/- ;€ 56.990
Porsche Cayenne;177.155 km;ago-15;283 kW (385 CV);Automático;Diésel;8 l/;Unknown;209;€ 27.900
Porsche;82.355 km;ene-13;294 kW (400 CV);Automático;Gasolina;9,1;NL;215;€ 78.999
Porsche Macan;65.437 km;ene-15;294 kW (400 CV);Automático;Gasolina;9,2;BE;216;€ 44.890
Porsche 991;61.500 km;may-14;257 kW (349 CV);Automático;Gasolina;8,7;DE;205;€ 84.900
Porsche Panamera;143.000 km;sep-13;324 kW (441 CV);Automático;Gasolina;10,7;DE;254;€ 48.990
Porsche 911;224 km;dic-15;350 kW (476 CV);Automático;Gasolina;12,4;DE;294;€ 139.990
Porsche Panamera;98.875 km;ago-13;309 kW (420 CV);Automático;Gasolina;8,9;DE;211;€ 39.998
Porsche 911;48.000 km;jul-15;383 kW (521 CV);Automático;Gasolina;9,9;DE;235;€ 114.910
Porsche 991;10.149 km;abr-15;350 kW (476 CV);Automático;Gasolina;12,4;DE;289;€ 121.900
Porsche Macan;356.000 km;oct-14;190 kW (258 CV);Automático;Diésel;6,3;DE;167;€ 28.500
Porsche Cayenne;374.000 km;dic-13;180 kW (245 CV);Automático;Diésel;7,2;DE;191;€ 21.900
Porsche Cayman;61.000 km;nov-14;250 kW (340 CV);Automático;Gasolina;8,2;Unknown;190;€ 65.000
Porsche Macan;91.200 km;oct-14;155 kW (211 CV);Automático;Diésel;6,1;BE;161;€ 39.900
Porsche Macan;91.200 km;oct-14;155 kW (211 CV);Automático;Diésel;6,1;FR;161;€ 39.900
Porsche Cayenne;82.372 km;abr-15;193 kW (262 CV);Automático;Diésel;6,8;Unknown;179;€ 37.590
Porsche Panamera;164.382 km;sep-14;184 kW (250 CV);Automático;Diésel;6,3;Unknown;166;€ 43.950
Porsche 911;47.231 km;feb-13;316 kW (430 CV);Manual;Gasolina;9,9;Unknown;234;€ 101.000
Porsche Panamera;79.000 km;jul-14;221 kW (300 CV);Automático;Diésel;6,4;ES;-/- ;€ 46.900
