vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Audi RS3;14.000 km;ago-18;294 kW (400 CV);Automático;Gasolina;8,3;ES;-/- ;€ 51.900
Audi TT;28.900 km;mar-18;169 kW (230 CV);Automático;Gasolina;6,3;Unknown;146;€ 30.990
Audi A5;60.000 km;ago-18;110 kW (150 CV);Automático;Gasolina;5,6;ES;128;€ 30.500
Audi A3;21.000 km;jul-18;110 kW (150 CV);Automático;Gasolina;5 l/;ES;114;€ 23.900
Audi S4;7.000 km;abr-18;260 kW (354 CV);Automático;Gasolina;7,5;ES;-/- ;€ 48.900
Audi Q7;45.000 km;ago-18;275 kW (374 CV);Automático;Electro/Diésel;1,8;ES;48 g;€ 59.900
Audi A1;20.000 km;nov-18;85 kW (116 CV);Automático;Gasolina;4,8;ES;-/- ;€ 19.500
Audi A1;33.422 km;jul-18;70 kW (95 CV);Automático;Gasolina;4,5;ES;-/- ;€ 15.548
Audi A1;33.422 km;jul-18;70 kW (95 CV);Automático;Gasolina;4,5;ES;-/- ;€ 15.548
Audi A1;16.200 km;ene-18;70 kW (95 CV);Manual;Gasolina;4,3;ES;-/- ;€ 14.500
Audi A1;33.422 km;jul-18;70 kW (95 CV);Automático;Gasolina;4,5;ES;-/- ;€ 15.548
Audi Q2;47.956 km;dic-18;85 kW (116 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 21.200
Audi A1;33.422 km;jul-18;70 kW (95 CV);Automático;Gasolina;4,5;ES;-/- ;€ 15.548
Audi A1;33.422 km;jul-18;70 kW (95 CV);Automático;Gasolina;4,5;ES;-/- ;€ 15.548
Audi A1;33.422 km;jul-18;70 kW (95 CV);Automático;Gasolina;4,5;ES;-/- ;€ 15.548
Audi Q3;15.209 km;jul-18;110 kW (150 CV);Manual;Gasolina;5,8;ES;-/- ;€ 24.600
Audi A1;33.422 km;jul-18;70 kW (95 CV);Automático;Gasolina;4,5;ES;-/- ;€ 15.548
Audi R8;35.000 km;ene-18;449 kW (610 CV);Automático;Gasolina;12,3;ES;-/- ;€ 127.500
Audi Q5;23.000 km;sep-18;185 kW (252 CV);Automático;Gasolina;7,1;Unknown;162;€ 35.990
Audi A4;48.000 km;feb-18;110 kW (150 CV);Manual;Gasolina;5,8;ES;-/- ;€ 20.990
Audi RS4;45.000 km;ene-18;331 kW (450 CV);Automático;Gasolina;8,8;ES;200;€ 73.900
Audi Q2;48.000 km;mar-18;140 kW (190 CV);Automático;Gasolina;6,4;ES;-/- ;€ 30.500
Audi A5;7.000 km;mar-18;185 kW (252 CV);Automático;Gasolina;6,4;ES;-/- ;€ 47.500
Audi Q3;90.646 km;jun-18;110 kW (150 CV);Manual;Gasolina;5,8;ES;-/- ;€ 23.860
Audi Q3;10.400 km;ago-18;110 kW (150 CV);Automático;Gasolina;5,8;ES;-/- ;€ 27.900
