vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
BMW 118;30.272 km;dic-15;100 kW (136 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 16.728
BMW 225;61.650 km;mar-15;170 kW (231 CV);Automático;Gasolina;5,8;ES;135;€ 21.500
BMW 118;30.272 km;dic-15;100 kW (136 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 16.728
BMW 118;30.272 km;dic-15;100 kW (136 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 16.728
BMW 435;63.000 km;nov-15;225 kW (306 CV);Manual;Gasolina;8,5;ES;-/- ;€ 34.990
BMW 118;30.272 km;dic-15;100 kW (136 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 16.728
BMW 118;30.272 km;dic-15;100 kW (136 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 16.728
BMW M4;50.000 km;mar-15;317 kW (431 CV);Automático;Gasolina;8,3;ES;-/- ;€ 52.900
BMW M4;129.000 km;ene-15;317 kW (431 CV);Automático;Gasolina;8,3;ES;-/- ;€ 43.500
BMW M4;76.000 km;abr-15;317 kW (431 CV);Automático;Gasolina;8,3;ES;-/- ;€ 51.990
BMW 218;100.000 km;mar-15;100 kW (136 CV);Automático;Gasolina;5,1;ES;-/- ;€ 14.990
BMW M4;25.000 km;abr-15;317 kW (431 CV);Automático;Gasolina;8,3;ES;194;€ 52.990
BMW 118;30.272 km;dic-15;100 kW (136 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 16.728
BMW X4;53.000 km;dic-15;265 kW (360 CV);Automático;Gasolina;8,6;ES;-/- ;€ 43.900
BMW M4;57.000 km;ene-15;317 kW (431 CV);Automático;Gasolina;8,3;Unknown;194;€ 51.500
BMW M3;24.450 km;ago-15;317 kW (431 CV);Manual;Gasolina;8,8;ES;-/- ;€ 53.540
BMW 428;46.000 km;abr-15;180 kW (245 CV);Automático;Gasolina;7 l/;ES;-/- ;€ 33.185
BMW 218;73.500 km;jul-15;100 kW (136 CV);Manual;Gasolina;5,1;ES;-/- ;€ 15.900
BMW 118;30.272 km;dic-15;100 kW (136 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 16.728
BMW 218;82.561 km;ene-15;100 kW (136 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 18.990
BMW X1;60.000 km;oct-15;170 kW (231 CV);Automático;Gasolina;6,4;Unknown;144;€ 27.000
BMW M6;45.100 km;jun-15;423 kW (575 CV);Automático;Gasolina;9,9;Unknown;231;€ 49.999
BMW M3;50.730 km;ene-15;317 kW (431 CV);Automático;Gasolina;8,3;ES;-/- ;€ 52.890
BMW X6;94.999 km;oct-15;330 kW (449 CV);Automático;Gasolina;9,7;ES;-/- ;€ 49.900
BMW X6;94.999 km;oct-15;330 kW (449 CV);Automático;Gasolina;9,7;ES;-/- ;€ 49.900
BMW 228;80.000 km;jul-15;240 kW (326 CV);Automático;Gasolina;7 l/;Unknown;163;€ 23.500
BMW 228;48.000 km;nov-15;180 kW (245 CV);Automático;Gasolina;6,3;Unknown;148;€ 28.000
BMW i8;51.000 km;oct-15;266 kW (362 CV);Automático;Electro/Gasolina;2,1;ES;-/- ;€ 59.900
BMW 428;56.000 km;ene-15;180 kW (245 CV);Automático;Gasolina;7 l/;ES;-/- ;€ 29.980
BMW 428;56.000 km;ene-15;180 kW (245 CV);Automático;Gasolina;7 l/;ES;-/- ;€ 29.980
BMW 420;61.000 km;mar-15;135 kW (184 CV);Automático;Gasolina;6,1;ES;-/- ;€ 22.850
BMW 650;195.000 km;may-15;330 kW (449 CV);Automático;Gasolina;9,4;ES;-/- ;€ 33.490
BMW X4;61.900 km;oct-15;135 kW (184 CV);Automático;Gasolina;6,9;ES;-/- ;€ 27.850
BMW i3;125.000 km;sep-15;125 kW (170 CV);-/- (Cambio);Eléctrico;-/- ;Unknown;13 g;€ 16.500
BMW X4;61.900 km;oct-15;135 kW (184 CV);Automático;Gasolina;6,9;ES;-/- ;€ 27.850
BMW X3;95.217 km;jun-15;180 kW (245 CV);Automático;Gasolina;7 l/;Unknown;169;€ 15.401
BMW 118;62.500 km;may-15;100 kW (136 CV);Manual;Gasolina;5,4;Unknown;125;€ 16.500
BMW 118;30.272 km;dic-15;100 kW (136 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 16.728
BMW 750;66.500 km;feb-15;330 kW (449 CV);Automático;Gasolina;9,3;Unknown;217;€ 34.999
BMW M5;109.600 km;may-15;412 kW (560 CV);Automático;Gasolina;9,9;ES;-/- ;€ 51.990
BMW X4;42.930 km;nov-15;135 kW (184 CV);Automático;Gasolina;7,2;ES;-/- ;€ 26.990
BMW 218;82.561 km;ene-15;100 kW (136 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 18.990
BMW 118;30.272 km;dic-15;100 kW (136 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 16.728
BMW 428;75.000 km;jun-15;180 kW (245 CV);Automático;Gasolina;7 l/;ES;163;€ 30.900
BMW 118;30.272 km;dic-15;100 kW (136 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 16.728
BMW 228;115.136 km;feb-15;180 kW (245 CV);Automático;Gasolina;6,6;ES;-/- ;€ 21.300
BMW 650;66.311 km;may-15;330 kW (449 CV);Automático;Gasolina;8,8;ES;206;€ 42.500
BMW 118;30.272 km;dic-15;100 kW (136 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 16.728
BMW M3;26.500 km;jun-15;317 kW (431 CV);Automático;Gasolina;8,3;ES;-/- ;€ 63.999
