vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Porsche Panamera;242.000 km;ago-11;294 kW (400 CV);Automático;Gasolina;11,1;ES;-/- ;€ 31.999
Porsche Cayenne;93.365 km;jul-10;368 kW (500 CV);Automático;Gasolina;11,5;ES;-/- ;€ 34.900
Porsche Cayenne;54.552 km;jun-11;294 kW (400 CV);Automático;Gasolina;10,5;ES;-/- ;€ 37.500
Porsche Cayenne;98.000 km;jul-12;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 32.900
Porsche Panamera;110.000 km;ene-10;294 kW (400 CV);Automático;Gasolina;11,1;ES;-/- ;€ 34.999
Porsche Cayenne;164.000 km;dic-11;368 kW (500 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 35.000
Porsche Panamera;119.000 km;ene-11;294 kW (400 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 38.000
Porsche Panamera;269.000 km;oct-11;184 kW (250 CV);Automático;Diésel;6,5;ES;-/- ;€ 30.900
Porsche Panamera;130.000 km;ene-11;368 kW (500 CV);Automático;Gasolina;12,2;ES;-/- ;€ 39.999
Porsche Cayenne;168.000 km;jul-10;368 kW (500 CV);Automático;Gasolina;11,5;Unknown;270;€ 28.900
Porsche 997;55.000 km;jun-12;254 kW (345 CV);Automático;Gasolina;10,3;ES;-/- ;€ 79.999
Porsche Cayenne;264.000 km;mar-11;176 kW (239 CV);Automático;Diésel;7,4;ES;-/- ;€ 23.990
Porsche 991;94.200 km;ene-11;294 kW (400 CV);Automático;Gasolina;8,7;ES;-/- ;€ 47.900
Porsche Panamera;128.747 km;ene-12;184 kW (250 CV);Automático;Diésel;6,5;Unknown;172;€ 26.900
Porsche Cayenne;89.000 km;sep-12;220 kW (299 CV);Automático;Gasolina;9,9;ES;-/- ;€ 31.000
Porsche 911;68.999 km;jun-10;283 kW (385 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 69.000
Porsche 911;68.999 km;jun-10;283 kW (385 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 69.000
Porsche Panamera;187.000 km;jun-12;184 kW (250 CV);Automático;Diésel;6,5;ES;-/- ;€ 33.000
Porsche Panamera;130.000 km;jun-10;294 kW (400 CV);Automático;Gasolina;11,1;ES;-/- ;€ 32.900
Porsche Panamera;95.000 km;ene-11;368 kW (500 CV);Automático;Gasolina;12,2;Unknown;286;€ 46.700
Porsche Cayenne;68.000 km;sep-12;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 37.900
Porsche Boxster;135.000 km;oct-12;232 kW (315 CV);Automático;Gasolina;8 l/;Unknown;188;€ 46.000
Porsche Cayenne;195.000 km;may-12;180 kW (245 CV);Automático;Diésel;7,2;ES;189;€ 25.000
Porsche Panamera;73.918 km;abr-12;294 kW (400 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 75.900
Porsche Cayenne;194.500 km;dic-10;176 kW (239 CV);Automático;Diésel;7,4;Unknown;195;€ 32.500
Porsche Cayenne;128.000 km;jun-12;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 32.500
Porsche Cayenne;93.365 km;jul-10;368 kW (500 CV);Automático;Gasolina;11,5;ES;-/- ;€ 34.900
Porsche Panamera;112.000 km;jun-11;368 kW (500 CV);Automático;Gasolina;12,2;ES;-/- ;€ 47.900
Porsche 911;39.150 km;jul-11;390 kW (530 CV);Automático;Gasolina;11,5;ES;270;€ 115.000
Porsche Panamera;115.000 km;jun-10;294 kW (400 CV);Automático;Gasolina;10,8;ES;-/- ;€ 33.490
Porsche Cayenne;43.500 km;sep-10;213 kW (290 CV);Automático;Gasolina;12,9;Unknown;310;€ 24.000
Porsche Cayenne;159.000 km;may-12;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 34.500
Porsche Panamera;133.600 km;feb-12;184 kW (250 CV);Automático;Diésel;6,5;ES;-/- ;€ 34.990
Porsche Cayenne;93.365 km;jul-10;368 kW (500 CV);Automático;Gasolina;11,5;ES;-/- ;€ 34.900
Porsche Cayenne;219.990 km;oct-11;176 kW (239 CV);Automático;Diésel;-/- ;ES;-/- ;€ 26.990
Porsche Cayenne;93.365 km;jul-10;368 kW (500 CV);Automático;Gasolina;11,5;ES;-/- ;€ 34.900
Porsche Cayenne;164.000 km;dic-11;368 kW (500 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 35.000
Porsche Cayenne;155.900 km;ago-11;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 28.500
Porsche Cayenne;185.000 km;jul-11;368 kW (500 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 31.490
Porsche Panamera;168.700 km;mar-11;220 kW (299 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 29.990
Porsche Cayenne;93.365 km;jul-10;368 kW (500 CV);Automático;Gasolina;11,5;ES;-/- ;€ 34.900
Porsche Panamera;190.000 km;nov-11;294 kW (400 CV);Automático;Gasolina;11,1;ES;-/- ;€ 35.499
Porsche 911;55.000 km;mar-12;283 kW (385 CV);Manual;Gasolina;10,3;ES;254;€ 69.900
Porsche Panamera;119.000 km;ene-11;294 kW (400 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 38.000
Porsche Cayenne;179.760 km;ene-12;180 kW (245 CV);Automático;Diésel;7,2;ES;189;€ 26.999
Porsche Cayenne;76.000 km;abr-12;368 kW (500 CV);Automático;Gasolina;11,5;ES;-/- ;€ 49.990
Porsche 911;51.133 km;jul-12;294 kW (400 CV);Automático;Gasolina;8,7;Unknown;205;€ 81.000
Porsche Cayenne;69.000 km;sep-11;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 30.990
Porsche Cayenne;204.000 km;nov-12;279 kW (379 CV);Automático;Electro/Gasolina;8,2;ES;-/- ;€ 29.900
Porsche Cayenne;69.000 km;jun-11;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 30.990
Porsche Cayenne;183.000 km;jul-10;176 kW (239 CV);Automático;Diésel;7,4;ES;-/- ;€ 27.900
Porsche Cayenne;189.450 km;oct-11;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 24.900
Porsche Cayenne;93.365 km;jul-10;368 kW (500 CV);Automático;Gasolina;11,5;ES;-/- ;€ 34.900
Porsche Cayenne;170.000 km;mar-10;279 kW (379 CV);Automático;Electro/Gasolina;8,2;ES;-/- ;€ 25.875
Porsche Panamera;131.000 km;jun-12;184 kW (250 CV);Automático;Diésel;6,5;ES;-/- ;€ 33.999
Porsche Panamera;275.000 km;jun-11;184 kW (250 CV);Automático;Diésel;6,5;ES;-/- ;€ 29.999
Porsche Panamera;188.500 km;jun-12;184 kW (250 CV);Automático;Diésel;6,5;ES;-/- ;€ 32.999
Porsche Panamera;168.700 km;mar-11;220 kW (299 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 31.990
Porsche Panamera;212.527 km;ene-11;220 kW (299 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 28.990
Porsche Cayenne;156.000 km;nov-11;368 kW (500 CV);Automático;Gasolina;11,5;ES;-/- ;€ 39.800
Porsche 911;105.000 km;feb-11;283 kW (385 CV);Automático;Gasolina;10,7;Unknown;251;€ 59.900
Porsche Panamera;212.527 km;ene-11;220 kW (299 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 31.990
Porsche Cayman;53.000 km;ene-10;195 kW (265 CV);Automático;Gasolina;8,9;ES;-/- ;€ 31.990
Porsche Cayenne;229.000 km;sep-11;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 27.950
Porsche Cayenne;117.000 km;ene-11;368 kW (500 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 37.900
Porsche Panamera;154.000 km;ene-10;294 kW (400 CV);Manual;Gasolina;10,8;ES;-/- ;€ 33.450
Porsche Boxster;70.000 km;jun-12;232 kW (315 CV);Automático;Gasolina;8 l/;ES;-/- ;€ 38.975
Porsche Panamera;135.000 km;ene-12;279 kW (379 CV);Automático;Electro/Gasolina;7,1;ES;-/- ;€ 37.900
Porsche Panamera;185.000 km;jun-11;220 kW (299 CV);Automático;Gasolina;9,6;ES;-/- ;€ 31.900
Porsche Panamera;112.000 km;nov-10;368 kW (500 CV);Automático;Gasolina;12,2;ES;-/- ;€ 40.000
Porsche Cayenne;179.760 km;ene-12;180 kW (245 CV);Automático;Diésel;7,2;ES;189;€ 26.999
Porsche Cayenne;198.000 km;mar-11;368 kW (500 CV);Automático;Gasolina;11,5;ES;-/- ;€ 37.500
Porsche Cayenne;93.365 km;jul-10;368 kW (500 CV);Automático;Gasolina;11,5;ES;-/- ;€ 34.900
Porsche Cayenne;132.000 km;ago-12;220 kW (299 CV);Automático;Gasolina;9,9;Unknown;236;€ 32.500
Porsche 991;59.862 km;ene-12;294 kW (400 CV);Automático;Gasolina;8,7;ES;205;€ 78.991
Porsche Panamera;90.000 km;ene-12;368 kW (500 CV);Automático;Gasolina;12,2;Unknown;286;€ 49.900
Porsche Cayenne;188.990 km;sep-11;176 kW (239 CV);Automático;Diésel;-/- ;ES;-/- ;€ 25.990
Porsche Cayenne;237.384 km;oct-11;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 28.900
Porsche 911;37.000 km;ene-10;353 kW (480 CV);Automático;Gasolina;12,8;ES;307;€ 74.900
Porsche Cayenne;150.000 km;ene-11;176 kW (239 CV);Automático;Diésel;7,4;ES;-/- ;€ 27.900
Porsche Panamera;164.000 km;sep-10;368 kW (500 CV);Automático;Gasolina;12,2;ES;-/- ;€ 39.900
Porsche 997;55.000 km;nov-12;283 kW (385 CV);Automático;Gasolina;10,3;ES;-/- ;€ 64.900
Porsche Cayenne;81.000 km;jul-11;294 kW (400 CV);Automático;Gasolina;10,5;ES;-/- ;€ 38.900
Porsche Panamera;128.000 km;may-11;1 kW (1 CV);-/- (Cambio);Gasolina;-/- ;Unknown;-/- ;€ 24.317
Porsche 991;77.710 km;oct-12;257 kW (349 CV);Automático;Gasolina;8,4;ES;-/- ;€ 76.990
Porsche Cayenne;110.730 km;jul-12;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 26.500
Porsche Cayenne;178.437 km;may-10;176 kW (239 CV);Automático;Diésel;7,4;Unknown;195;€ 18.000
Porsche Cayenne;130.494 km;ago-10;279 kW (379 CV);Automático;Electro/Gasolina;8,2;ES;-/- ;€ 29.900
Porsche Cayenne;176.910 km;abr-11;176 kW (239 CV);Automático;Diésel;7,4;Unknown;195;€ 21.900
Porsche Cayenne;188.990 km;sep-11;176 kW (239 CV);Automático;Diésel;-/- ;ES;-/- ;€ 27.990
Porsche Panamera;109.000 km;sep-12;294 kW (400 CV);Automático;Gasolina;11,1;ES;-/- ;€ 37.990
Porsche Cayenne;93.365 km;jul-10;368 kW (500 CV);Automático;Gasolina;11,5;ES;-/- ;€ 34.900
Porsche Panamera;159.000 km;feb-11;405 kW (551 CV);Automático;Gasolina;11,5;ES;-/- ;€ 44.500
Porsche Cayenne;119.000 km;nov-12;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 27.900
Porsche Cayenne;138.070 km;nov-12;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 33.990
