vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz A 180;62.414 km;dic-15;90 kW (122 CV);Manual;Gasolina;5,6;Unknown;127;€ 15.149
Mercedes-Benz A 45 AMG;17.064 km;jun-15;265 kW (360 CV);Automático;Gasolina;7,1;ES;-/- ;€ 52.900
Mercedes-Benz GLE 63 AMG;56.000 km;jun-15;430 kW (585 CV);Automático;Gasolina;11,9;ES;-/- ;€ 77.600
Mercedes-Benz AMG GT;64.600 km;nov-15;375 kW (510 CV);Automático;Gasolina;9,6;ES;-/- ;€ 88.900
Mercedes-Benz C 350;55.000 km;jul-15;225 kW (306 CV);Automático;Gasolina;7 l/;Unknown;164;€ 24.000
Mercedes-Benz E 300;133.405 km;ene-15;170 kW (231 CV);Automático;Electro/Diésel;4,5;Unknown;119;€ 22.300
Mercedes-Benz SLK;71.077 km;sep-15;135 kW (184 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 22.490
Mercedes-Benz E 250;57.609 km;mar-15;155 kW (211 CV);Automático;Gasolina;6,3;ES;-/- ;€ 27.490
Mercedes-Benz C 350;55.000 km;jul-15;225 kW (306 CV);Automático;Gasolina;7 l/;Unknown;164;€ 24.000
Mercedes-Benz AMG GT;35.000 km;abr-15;375 kW (510 CV);Automático;Gasolina;9,6;ES;-/- ;€ 98.290
Mercedes-Benz CL;80.000 km;ene-15;320 kW (435 CV);Automático;Gasolina;9,9;ES;-/- ;€ 48.500
Mercedes-Benz C 400;83.445 km;jul-15;245 kW (333 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 27.990
Mercedes-Benz S 500;122.140 km;sep-15;335 kW (455 CV);Automático;Gasolina;8,9;ES;-/- ;€ 47.990
Mercedes-Benz S 500;122.140 km;sep-15;335 kW (455 CV);Automático;Gasolina;8,9;ES;-/- ;€ 47.990
Mercedes-Benz S 500;122.140 km;sep-15;335 kW (455 CV);Automático;Gasolina;8,9;ES;-/- ;€ 47.990
Mercedes-Benz;23.000 km;nov-15;155 kW (211 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 28.990
Mercedes-Benz CLA 250;40.581 km;feb-15;155 kW (211 CV);Automático;Gasolina;5,8;Unknown;137;€ 25.491
Mercedes-Benz AMG GT;30.000 km;dic-15;375 kW (510 CV);Automático;Gasolina;9,6;ES;-/- ;€ 94.900
