vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Audi A3;144.648 km;feb-15;110 kW (150 CV);Automático;Diésel;4,5;ES;-/- ;€ 15.607
Audi A6;140.871 km;abr-15;200 kW (272 CV);Automático;Diésel;5,3;ES;-/- ;€ 20.047
Audi A5;127.424 km;nov-15;140 kW (190 CV);Automático;Diésel;4,5;ES;-/- ;€ 18.971
Audi A5;127.424 km;nov-15;140 kW (190 CV);Automático;Diésel;4,5;ES;-/- ;€ 18.971
Audi A3;144.648 km;feb-15;110 kW (150 CV);Automático;Diésel;4,5;ES;-/- ;€ 15.607
Audi A3;144.648 km;feb-15;110 kW (150 CV);Automático;Diésel;4,5;ES;-/- ;€ 15.607
Audi A4;168.900 km;oct-15;140 kW (190 CV);Automático;Diésel;-/- ;ES;-/- ;€ 18.990
Audi Q5;65.000 km;dic-15;110 kW (150 CV);Manual;Diésel;4,9;ES;-/- ;€ 21.400
Audi A6 allroad;176.000 km;ago-15;160 kW (218 CV);Automático;Diésel;6 l/;ES;-/- ;€ 22.900
Audi A6 allroad;138.494 km;may-15;200 kW (272 CV);Automático;Diésel;5,6;ES;-/- ;€ 27.300
Audi TT;98.000 km;ene-15;135 kW (184 CV);Manual;Diésel;4,5;ES;-/- ;€ 25.500
Audi A4;98.704 km;jul-15;110 kW (150 CV);Manual;Diésel;4,7;ES;-/- ;€ 17.800
Audi A3;145.000 km;ene-15;81 kW (110 CV);Automático;Diésel;4 l/;ES;-/- ;€ 13.900
Audi A5;127.424 km;nov-15;140 kW (190 CV);Automático;Diésel;4,5;ES;-/- ;€ 18.971
Audi A6;76.401 km;jun-15;110 kW (150 CV);Automático;Diésel;4,4;ES;-/- ;€ 21.090
Audi A4;54.833 km;nov-15;110 kW (150 CV);Automático;Diésel;4,6;ES;-/- ;€ 18.890
Audi A5;127.424 km;nov-15;140 kW (190 CV);Automático;Diésel;4,5;ES;-/- ;€ 18.971
Audi A5;127.424 km;nov-15;140 kW (190 CV);Automático;Diésel;4,5;ES;-/- ;€ 18.971
Audi A7;76.383 km;dic-15;200 kW (272 CV);Automático;Diésel;-/- ;ES;-/- ;€ 34.200
Audi A4;199.000 km;nov-15;200 kW (272 CV);Automático;Diésel;4,9;ES;134;€ 22.900
Audi Q5;106.604 km;jul-15;140 kW (190 CV);Automático;Diésel;5,7;ES;-/- ;€ 24.999
Audi Q3;78.719 km;dic-15;110 kW (150 CV);Manual;Diésel;4,4;ES;-/- ;€ 21.799
Audi A4;72.570 km;dic-15;110 kW (150 CV);Manual;Diésel;4 l/;ES;-/- ;€ 20.299
Audi A3;19.387 km;dic-15;110 kW (150 CV);Manual;Diésel;4,1;ES;-/- ;€ 19.999
Audi A1;49.000 km;nov-15;66 kW (90 CV);Manual;Diésel;3,4;ES;-/- ;€ 13.900
Audi A4;154.000 km;abr-15;110 kW (150 CV);Automático;Diésel;4 l/;ES;-/- ;€ 14.500
Audi Q3;127.000 km;abr-15;110 kW (150 CV);Manual;Diésel;4,4;ES;-/- ;€ 16.999
Audi Q5;99.000 km;may-15;140 kW (190 CV);Automático;Diésel;5,7;ES;149;€ 28.390
Audi A3;71.009 km;mar-15;110 kW (150 CV);Manual;Diésel;4,1;ES;-/- ;€ 19.900
Audi A3;62.300 km;may-15;81 kW (110 CV);Manual;Diésel;3,8;Unknown;99 g;€ 14.900
Audi A3;144.648 km;feb-15;110 kW (150 CV);Automático;Diésel;4,5;ES;-/- ;€ 15.607
Audi A4;82.483 km;mar-15;110 kW (150 CV);Manual;Diésel;4,5;ES;-/- ;€ 16.490
Audi A6;76.401 km;jun-15;110 kW (150 CV);Automático;Diésel;4,4;ES;-/- ;€ 21.090
Audi A6;140.871 km;abr-15;200 kW (272 CV);Automático;Diésel;5,3;ES;-/- ;€ 20.047
Audi A7;76.383 km;dic-15;200 kW (272 CV);Automático;Diésel;5,4;ES;-/- ;€ 35.199
Audi A4;119.079 km;may-15;110 kW (150 CV);Manual;Diésel;4,7;ES;-/- ;€ 16.999
Audi A6;119.184 km;dic-15;110 kW (150 CV);Automático;Diésel;4,4;ES;-/- ;€ 18.499
Audi A6;103.704 km;oct-15;140 kW (190 CV);Automático;Diésel;4,5;ES;-/- ;€ 20.999
Audi A5;131.358 km;nov-15;110 kW (150 CV);Manual;Diésel;4,5;ES;-/- ;€ 17.900
Audi Q7;78.312 km;dic-15;160 kW (218 CV);Automático;Diésel;5,5;ES;-/- ;€ 37.900
Audi A4;77.000 km;jul-15;110 kW (150 CV);Manual;Diésel;4,7;ES;-/- ;€ 18.500
Audi A5;118.000 km;may-15;110 kW (150 CV);Manual;Diésel;4,5;ES;-/- ;€ 20.990
Audi A5;109.803 km;sep-15;140 kW (190 CV);Automático;Diésel;4,5;ES;-/- ;€ 23.990
Audi A5;118.000 km;jul-15;110 kW (150 CV);Automático;Diésel;5 l/;ES;-/- ;€ 19.900
Audi A5;123.000 km;ene-15;110 kW (150 CV);Automático;Diésel;5 l/;ES;-/- ;€ 19.500
Audi A3;85.000 km;feb-15;81 kW (110 CV);Manual;Diésel;4 l/;ES;105;€ 15.400
Audi A5;139.000 km;jul-15;130 kW (177 CV);Manual;Diésel;-/- ;ES;-/- ;€ 20.950
Audi A4;142.000 km;dic-15;110 kW (150 CV);Automático;Diésel;4,1;ES;-/- ;€ 14.500
Audi A4;160.000 km;dic-15;140 kW (190 CV);Automático;Diésel;4,5;ES;-/- ;€ 14.500
Audi A3;97.526 km;ago-15;81 kW (110 CV);Manual;Diésel;4 l/;ES;-/- ;€ 14.900
Audi A3;117.200 km;nov-15;81 kW (110 CV);Manual;Diésel;-/- ;ES;-/- ;€ 14.900
Audi A6;130.000 km;may-15;110 kW (150 CV);Automático;Diésel;4,6;ES;-/- ;€ 18.500
Audi A1;105.174 km;oct-15;66 kW (90 CV);Manual;Diésel;3,4;ES;-/- ;€ 12.900
Audi A3;55.630 km;jun-15;110 kW (150 CV);Manual;Diésel;4,1;ES;-/- ;€ 17.700
Audi A7;157.000 km;may-15;200 kW (272 CV);Automático;Diésel;5,4;ES;-/- ;€ 29.000
Audi Q5;82.000 km;dic-15;140 kW (190 CV);Automático;Diésel;5,7;ES;-/- ;€ 24.900
Audi Q3;94.000 km;jul-15;135 kW (184 CV);Automático;Diésel;5,2;ES;-/- ;€ 21.990
Audi Q5;77.658 km;nov-15;105 kW (143 CV);Manual;Diésel;5,3;ES;-/- ;€ 25.900
Audi A6;140.871 km;abr-15;200 kW (272 CV);Automático;Diésel;5,3;ES;-/- ;€ 20.047
Audi A6;76.401 km;jun-15;110 kW (150 CV);Automático;Diésel;4,4;ES;-/- ;€ 21.090
Audi A4;135.000 km;jun-15;140 kW (190 CV);Automático;Diésel;5,2;ES;-/- ;€ 16.950
Audi A5;87.915 km;dic-15;110 kW (150 CV);Automático;Diésel;-/- ;ES;-/- ;€ 22.230
Audi A1;74.900 km;may-15;85 kW (116 CV);Manual;Diésel;3,7;Unknown;98 g;€ 12.800
Audi A1;51.901 km;jun-15;66 kW (90 CV);Automático;Diésel;3,6;ES;-/- ;€ 14.990
Audi A5;127.424 km;nov-15;140 kW (190 CV);Automático;Diésel;4,5;ES;-/- ;€ 18.971
Audi Q7;136.100 km;ago-15;200 kW (272 CV);Automático;Diésel;5,7;ES;-/- ;€ 34.850
Audi A4;129.355 km;nov-15;110 kW (150 CV);Automático;Diésel;4,4;ES;-/- ;€ 16.990
Audi Q7;136.100 km;ago-15;200 kW (272 CV);Automático;Diésel;5,7;ES;-/- ;€ 34.850
Audi A6;140.871 km;abr-15;200 kW (272 CV);Automático;Diésel;5,3;ES;-/- ;€ 20.047
Audi A5;127.424 km;nov-15;140 kW (190 CV);Automático;Diésel;4,5;ES;-/- ;€ 18.971
Audi A3;144.648 km;feb-15;110 kW (150 CV);Automático;Diésel;4,5;ES;-/- ;€ 15.607
Audi A5;75.800 km;mar-15;140 kW (190 CV);Automático;Diésel;5,1;ES;-/- ;€ 24.900
Audi A3;80.100 km;abr-15;81 kW (110 CV);Automático;Diésel;4 l/;ES;-/- ;€ 15.500
Audi A3;98.111 km;ago-15;110 kW (150 CV);Manual;Diésel;4,1;ES;-/- ;€ 17.500
Audi A3;75.460 km;mar-15;110 kW (150 CV);Automático;Diésel;4,5;ES;-/- ;€ 18.490
Audi A4;129.355 km;nov-15;110 kW (150 CV);Automático;Diésel;4,4;ES;-/- ;€ 16.990
Audi A6;91.631 km;abr-15;110 kW (150 CV);Manual;Diésel;4,4;ES;-/- ;€ 19.900
Audi A3;112.737 km;dic-15;77 kW (105 CV);Manual;Diésel;3,8;ES;-/- ;€ 13.900
Audi A5;129.850 km;nov-15;140 kW (190 CV);Automático;Diésel;4,6;ES;-/- ;€ 21.400
Audi A3;104.985 km;nov-15;85 kW (116 CV);Automático;Diésel;4 l/;ES;-/- ;€ 15.900
