vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz A 180;71.868 km;sep-13;90 kW (122 CV);Manual;Gasolina;5,5;ES;-/- ;€ 15.500
Mercedes-Benz E 350;89.627 km;nov-13;185 kW (252 CV);Automático;Diésel;5,6;ES;-/- ;€ 27.500
Mercedes-Benz B 180;83.026 km;jun-13;90 kW (122 CV);Manual;Gasolina;5,9;ES;-/- ;€ 13.900
Mercedes-Benz SLK;24.533 km;jun-13;150 kW (204 CV);Automático;Diésel;4,9;ES;-/- ;€ 24.900
Mercedes-Benz SLK 200;82.974 km;may-13;135 kW (184 CV);Automático;Gasolina;6,4;ES;-/- ;€ 23.500
Mercedes-Benz A 180;99.769 km;ago-13;90 kW (122 CV);Manual;Gasolina;5,5;ES;-/- ;€ 15.200
Mercedes-Benz A 180;71.868 km;sep-13;90 kW (122 CV);Manual;Gasolina;5,5;ES;-/- ;€ 15.500
Mercedes-Benz E 350;89.627 km;nov-13;185 kW (252 CV);Automático;Diésel;5,6;ES;-/- ;€ 27.500
Mercedes-Benz B 180;28.626 km;dic-13;90 kW (122 CV);Manual;Gasolina;5,9;ES;-/- ;€ 17.500
Mercedes-Benz A 250;98.168 km;abr-13;155 kW (211 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 21.900
Mercedes-Benz B 180;83.026 km;jun-13;90 kW (122 CV);Manual;Gasolina;5,9;ES;-/- ;€ 13.900
Mercedes-Benz A 180;71.868 km;sep-13;90 kW (122 CV);Manual;Gasolina;5,5;ES;-/- ;€ 15.500
Mercedes-Benz B 180;28.626 km;dic-13;90 kW (122 CV);Manual;Gasolina;5,9;ES;-/- ;€ 17.500
Mercedes-Benz A 180;99.769 km;ago-13;90 kW (122 CV);Manual;Gasolina;5,5;ES;-/- ;€ 15.200
Mercedes-Benz A 250;98.168 km;abr-13;155 kW (211 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 21.900
Mercedes-Benz A 250;98.168 km;abr-13;155 kW (211 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 21.900
Mercedes-Benz A 250;98.168 km;abr-13;155 kW (211 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 21.900
Mercedes-Benz B 180;83.026 km;jun-13;90 kW (122 CV);Manual;Gasolina;5,9;ES;-/- ;€ 13.900
Mercedes-Benz CLA 220;183.000 km;sep-13;125 kW (170 CV);Automático;Diésel;4,2;ES;-/- ;€ 21.790
Mercedes-Benz CLA 220;101.824 km;abr-13;125 kW (170 CV);Automático;Diésel;4,2;Unknown;111;€ 18.000
Mercedes-Benz E 250;165.000 km;sep-13;150 kW (204 CV);Automático;Diésel;-/- ;ES;-/- ;€ 21.990
Mercedes-Benz A 180;71.868 km;sep-13;90 kW (122 CV);Manual;Gasolina;5,5;ES;-/- ;€ 15.500
Mercedes-Benz B 180;90.000 km;jun-13;80 kW (109 CV);Automático;Diésel;4,1;ES;-/- ;€ 11.950
Mercedes-Benz A 250;98.168 km;abr-13;155 kW (211 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 21.900
Mercedes-Benz A 250;98.168 km;abr-13;155 kW (211 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 21.900
Mercedes-Benz A 180;71.868 km;sep-13;90 kW (122 CV);Manual;Gasolina;5,5;ES;-/- ;€ 15.500
Mercedes-Benz A 180;71.868 km;sep-13;90 kW (122 CV);Manual;Gasolina;5,5;ES;-/- ;€ 15.500
Mercedes-Benz E 350;89.627 km;nov-13;185 kW (252 CV);Automático;Diésel;5,6;ES;-/- ;€ 27.500
Mercedes-Benz CLA 220;98.500 km;jun-13;125 kW (170 CV);Automático;Diésel;4,2;Unknown;111;€ 18.000
Mercedes-Benz S 350;152.000 km;sep-13;190 kW (258 CV);Automático;Diésel;5,9;ES;155;€ 44.999
Mercedes-Benz A 180;71.868 km;sep-13;90 kW (122 CV);Manual;Gasolina;5,5;ES;-/- ;€ 15.500
Mercedes-Benz A 180;71.868 km;sep-13;90 kW (122 CV);Manual;Gasolina;5,5;ES;-/- ;€ 15.500
Mercedes-Benz SLK;24.533 km;jun-13;150 kW (204 CV);Automático;Diésel;4,9;ES;-/- ;€ 24.900
Mercedes-Benz A 180;99.769 km;ago-13;90 kW (122 CV);Manual;Gasolina;5,5;ES;-/- ;€ 15.200
Mercedes-Benz B 180;28.626 km;dic-13;90 kW (122 CV);Manual;Gasolina;5,9;ES;-/- ;€ 17.500
Mercedes-Benz B 180;83.026 km;jun-13;90 kW (122 CV);Manual;Gasolina;5,9;ES;-/- ;€ 13.900
Mercedes-Benz B 180;203.000 km;feb-13;80 kW (109 CV);Automático;Diésel;4,1;ES;107;€ 10.500
Mercedes-Benz B 180;90.000 km;jun-13;80 kW (109 CV);Automático;Diésel;4,1;ES;-/- ;€ 11.950
Mercedes-Benz CLA 220;251.000 km;jul-13;125 kW (170 CV);Automático;Diésel;4,2;Unknown;111;€ 16.000
Mercedes-Benz A 180;61.000 km;abr-13;80 kW (109 CV);Manual;Diésel;4,1;ES;-/- ;€ 14.800
Mercedes-Benz A 200;160.000 km;ene-13;115 kW (156 CV);Automático;Gasolina;5,4;ES;-/- ;€ 21.990
Mercedes-Benz ML 350;270.000 km;ago-13;190 kW (258 CV);Automático;Diésel;6,8;Unknown;179;€ 20.000
Mercedes-Benz S 500;133.500 km;feb-13;320 kW (435 CV);Automático;Gasolina;9,9;ES;-/- ;€ 32.500
Mercedes-Benz ML 350;109.443 km;oct-13;190 kW (258 CV);Automático;Diésel;7,2;Unknown;189;€ 23.495
Mercedes-Benz CLA 220;140.000 km;may-13;125 kW (170 CV);Automático;Diésel;4,2;ES;-/- ;€ 18.999
Mercedes-Benz G;90.000 km;ago-13;120 kW (163 CV);Automático;Diésel;7,2;ES;190;€ 24.500
Mercedes-Benz ML 350;219.000 km;ago-13;190 kW (258 CV);Automático;Diésel;7,2;ES;-/- ;€ 21.990
Mercedes-Benz SL 500;89.000 km;ago-13;320 kW (435 CV);Automático;Gasolina;9,2;ES;-/- ;€ 44.990
Mercedes-Benz SLK 200;82.974 km;may-13;135 kW (184 CV);Automático;Gasolina;6,4;ES;-/- ;€ 23.500
Mercedes-Benz C 250;99.933 km;oct-13;150 kW (204 CV);Automático;Gasolina;6,7;ES;-/- ;€ 17.900
Mercedes-Benz SLK 200;82.974 km;may-13;135 kW (184 CV);Automático;Gasolina;6,4;ES;-/- ;€ 23.500
Mercedes-Benz A 250;98.168 km;abr-13;155 kW (211 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 21.900
Mercedes-Benz A 180;99.500 km;jun-13;80 kW (109 CV);Manual;Diésel;5,2;Unknown;128;€ 15.000
Mercedes-Benz Vito;86.192 km;jun-13;100 kW (136 CV);Manual;Diésel;7,2;ES;-/- ;€ 16.700
Mercedes-Benz A 180;101.500 km;sep-13;90 kW (122 CV);Manual;Gasolina;-/- ;ES;-/- ;€ 16.490
