vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Audi A1;114.598 km;jul-13;66 kW (90 CV);Manual;Diésel;3,8;ES;-/- ;€ 10.099
Audi A6;105.000 km;feb-13;130 kW (177 CV);Automático;Diésel;5 l/;ES;-/- ;€ 19.900
Audi A1;56.943 km;jun-13;63 kW (86 CV);Manual;Gasolina;5,1;ES;-/- ;€ 10.899
Audi Q5;142.000 km;jul-13;130 kW (177 CV);Automático;Diésel;6 l/;ES;-/- ;€ 18.900
Audi A4;179.124 km;jun-13;105 kW (143 CV);Manual;Diésel;-/- ;ES;-/- ;€ 15.900
Audi A3;90.500 km;jun-13;103 kW (140 CV);Manual;Gasolina;4,8;ES;-/- ;€ 16.900
Audi A3;108.927 km;abr-13;77 kW (105 CV);Manual;Diésel;3,8;ES;-/- ;€ 14.500
Audi A5;404.100 km;ago-13;140 kW (190 CV);Automático;Diésel;-/- ;ES;-/- ;€ 7.300
Audi A3;147.465 km;abr-13;77 kW (105 CV);Manual;Diésel;3,8;ES;-/- ;€ 10.600
Audi Q5;196.378 km;jul-13;110 kW (150 CV);Manual;Diésel;5,3;ES;-/- ;€ 15.800
Audi A5;177.653 km;abr-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 16.900
Audi A1;60.244 km;mar-13;90 kW (122 CV);Automático;Gasolina;5,3;ES;-/- ;€ 12.700
Audi A3;147.465 km;abr-13;77 kW (105 CV);Manual;Diésel;3,8;ES;-/- ;€ 10.600
Audi Q5;196.378 km;jul-13;110 kW (150 CV);Manual;Diésel;5,3;ES;-/- ;€ 15.800
Audi A1;60.244 km;mar-13;90 kW (122 CV);Automático;Gasolina;5,3;ES;-/- ;€ 12.700
Audi A5;66.245 km;ago-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 21.500
Audi A1;60.244 km;mar-13;90 kW (122 CV);Automático;Gasolina;5,3;ES;-/- ;€ 12.700
Audi A6;144.895 km;may-13;130 kW (177 CV);Automático;Diésel;5 l/;ES;-/- ;€ 16.500
Audi A6;144.895 km;may-13;130 kW (177 CV);Automático;Diésel;5 l/;ES;-/- ;€ 16.500
Audi Q5;196.378 km;jul-13;110 kW (150 CV);Manual;Diésel;5,3;ES;-/- ;€ 15.800
Audi Q5;196.378 km;jul-13;110 kW (150 CV);Manual;Diésel;5,3;ES;-/- ;€ 15.800
Audi A1;60.244 km;mar-13;90 kW (122 CV);Automático;Gasolina;5,3;ES;-/- ;€ 12.700
Audi A5;177.653 km;abr-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 16.900
Audi A6;144.895 km;may-13;130 kW (177 CV);Automático;Diésel;5 l/;ES;-/- ;€ 16.500
Audi A5;66.245 km;ago-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 21.500
Audi A4;151.000 km;feb-13;105 kW (143 CV);Manual;Diésel;3,8;Unknown;104;€ 13.800
Audi A1;110.000 km;jun-13;66 kW (90 CV);Automático;Diésel;4,2;ES;-/- ;€ 12.990
Audi A4;99.000 km;nov-13;130 kW (177 CV);Manual;Diésel;-/- ;ES;-/- ;€ 17.900
Audi A8;20.000 km;ene-13;309 kW (420 CV);Automático;Gasolina;9,4;Unknown;219;€ 80.000
Audi A3;192.000 km;ago-13;77 kW (105 CV);Manual;Diésel;3,8;Unknown;99 g;€ 12.000
Audi A1;60.244 km;mar-13;90 kW (122 CV);Automático;Gasolina;5,3;ES;-/- ;€ 12.700
Audi A5;177.653 km;abr-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 16.900
Audi A5;177.653 km;abr-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 16.900
Audi A1;60.244 km;mar-13;90 kW (122 CV);Automático;Gasolina;5,3;ES;-/- ;€ 12.700
Audi A5;177.653 km;abr-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 16.900
Audi A8;184.000 km;jun-13;258 kW (351 CV);Automático;Diésel;7,6;ES;195;€ 19.940
Audi A5;177.653 km;abr-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 16.900
Audi A6;144.895 km;may-13;130 kW (177 CV);Automático;Diésel;5 l/;ES;-/- ;€ 16.500
Audi A1;60.244 km;mar-13;90 kW (122 CV);Automático;Gasolina;5,3;ES;-/- ;€ 12.700
Audi A5;177.653 km;abr-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 16.900
Audi A1;60.244 km;mar-13;90 kW (122 CV);Automático;Gasolina;5,3;ES;-/- ;€ 12.700
Audi A5;177.653 km;abr-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 16.900
Audi Q5;196.378 km;jul-13;110 kW (150 CV);Manual;Diésel;5,3;ES;-/- ;€ 15.800
Audi A1;60.244 km;mar-13;90 kW (122 CV);Automático;Gasolina;5,3;ES;-/- ;€ 12.700
Audi A5;177.653 km;abr-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 16.900
Audi A5;66.245 km;ago-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 21.500
Audi A3;120.291 km;jun-13;77 kW (105 CV);Manual;Diésel;3,8;ES;-/- ;€ 11.390
Audi A1;60.244 km;mar-13;90 kW (122 CV);Automático;Gasolina;5,3;ES;-/- ;€ 12.700
Audi A5;177.653 km;abr-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 16.900
Audi A4;153.000 km;dic-13;110 kW (150 CV);Manual;Diésel;3,8;ES;-/- ;€ 14.000
Audi A6;129.000 km;nov-13;230 kW (313 CV);Automático;Diésel;6,4;ES;-/- ;€ 28.000
Audi A6;105.000 km;jun-13;228 kW (310 CV);Automático;Gasolina;8,2;ES;-/- ;€ 23.500
Audi Q5;166.000 km;may-13;130 kW (177 CV);Automático;Diésel;6 l/;ES;-/- ;€ 18.200
Audi A6;126.000 km;oct-13;180 kW (245 CV);Automático;Diésel;6 l/;ES;-/- ;€ 21.000
Audi Q5;167.000 km;jun-13;105 kW (143 CV);Manual;Diésel;5,3;ES;-/- ;€ 17.900
Audi Q5;155.000 km;abr-13;130 kW (177 CV);Automático;Diésel;5,9;ES;-/- ;€ 19.500
Audi A4;140.000 km;ene-13;100 kW (136 CV);Manual;Diésel;4,6;ES;-/- ;€ 11.695
Audi A3;160.000 km;jun-13;110 kW (150 CV);Manual;Diésel;4,2;ES;-/- ;€ 13.490
Audi S5;69.990 km;mar-13;245 kW (333 CV);Automático;Gasolina;7,9;ES;-/- ;€ 31.490
Audi A7;143.999 km;nov-13;150 kW (204 CV);Automático;Diésel;5,3;ES;-/- ;€ 22.900
Audi A7;143.999 km;nov-13;150 kW (204 CV);Automático;Diésel;5,3;ES;-/- ;€ 22.900
Audi A6;215.000 km;ago-13;180 kW (245 CV);Automático;Diésel;5,9;ES;-/- ;€ 15.800
Audi Q5;197.000 km;mar-13;105 kW (143 CV);Manual;Diésel;5,3;Unknown;139;€ 15.500
Audi Q3;69.000 km;sep-13;103 kW (140 CV);Automático;Diésel;5,8;ES;-/- ;€ 19.900
Audi A6;105.000 km;feb-13;230 kW (313 CV);Automático;Diésel;6,4;ES;-/- ;€ 26.990
Audi A5;96.404 km;jun-13;155 kW (211 CV);Automático;Gasolina;7,2;ES;-/- ;€ 19.990
Audi A3;100.000 km;oct-13;135 kW (184 CV);Manual;Diésel;5 l/;Unknown;110;€ 15.500
Audi A5;66.245 km;ago-13;130 kW (177 CV);Automático;Diésel;4,7;ES;-/- ;€ 21.500
