vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz CLA 200;110.800 km;mar-17;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 21.900
Mercedes-Benz CLA 220;56.000 km;may-17;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 29.700
Mercedes-Benz E 220;137.294 km;jul-17;143 kW (194 CV);Automático;Diésel;-/- ;ES;-/- ;€ 31.990
Mercedes-Benz GLC 250;87.000 km;mar-17;150 kW (204 CV);Automático;Diésel;5 l/;ES;-/- ;€ 40.950
Mercedes-Benz A 200;67.886 km;jun-17;100 kW (136 CV);Automático;Diésel;3,8;ES;-/- ;€ 22.500
Mercedes-Benz GLC 250;66.120 km;abr-17;150 kW (204 CV);Automático;Diésel;5 l/;ES;-/- ;€ 43.300
Mercedes-Benz Vito;65.000 km;mar-17;100 kW (136 CV);Automático;Diésel;-/- ;ES;-/- ;€ 25.500
Mercedes-Benz GLC 250;143.000 km;sep-17;150 kW (204 CV);Automático;Diésel;5 l/;Unknown;131;€ 36.800
Mercedes-Benz A 200;87.000 km;nov-17;100 kW (136 CV);Automático;Diésel;3,8;ES;-/- ;€ 19.650
Mercedes-Benz C 250;70.000 km;dic-17;150 kW (204 CV);Automático;Diésel;4,9;ES;121;€ 41.900
Mercedes-Benz E 220;107.500 km;jul-17;143 kW (194 CV);Automático;Diésel;3,9;ES;-/- ;€ 33.200
Mercedes-Benz GLA 220;94.954 km;ene-17;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 25.800
Mercedes-Benz E 220;85.154 km;may-17;143 kW (194 CV);Automático;Diésel;3,9;ES;-/- ;€ 29.500
Mercedes-Benz E 220;47.538 km;sep-17;143 kW (194 CV);Automático;Diésel;3,9;ES;-/- ;€ 32.600
Mercedes-Benz C 220;68.058 km;abr-17;125 kW (170 CV);Automático;Diésel;4,6;ES;-/- ;€ 24.800
Mercedes-Benz C 220;122.923 km;abr-17;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 22.999
Mercedes-Benz C 220;75.268 km;nov-17;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 25.800
Mercedes-Benz E 220;111.483 km;dic-17;143 kW (194 CV);Automático;Diésel;4,3;ES;-/- ;€ 27.600
Mercedes-Benz E 220;71.134 km;jul-17;143 kW (194 CV);Automático;Diésel;-/- ;ES;-/- ;€ 30.900
Mercedes-Benz Citan;81.454 km;may-17;66 kW (90 CV);Manual;Diésel;-/- ;ES;-/- ;€ 10.700
Mercedes-Benz B 200;53.703 km;mar-17;100 kW (136 CV);Manual;Diésel;4,2;ES;-/- ;€ 18.850
Mercedes-Benz Sprinter;66.395 km;jun-17;105 kW (143 CV);Manual;Diésel;-/- ;ES;-/- ;€ 16.450
Mercedes-Benz Sprinter;66.395 km;jun-17;105 kW (143 CV);Manual;Diésel;-/- ;ES;-/- ;€ 16.450
Mercedes-Benz GLC 220;58.000 km;feb-17;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 34.900
Mercedes-Benz E 220;17.300 km;jun-17;143 kW (194 CV);Automático;Diésel;3,9;ES;102;€ 34.900
Mercedes-Benz C 200;32.155 km;dic-17;100 kW (136 CV);Automático;Diésel;4,3;ES;-/- ;€ 22.227
Mercedes-Benz V 250;138.000 km;jul-17;140 kW (190 CV);Automático;Diésel;6 l/;Unknown;157;€ 47.500
Mercedes-Benz GLC 220;135.882 km;feb-17;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 25.290
Mercedes-Benz C 220;86.420 km;mar-17;125 kW (170 CV);Automático;Diésel;4 l/;ES;-/- ;€ 22.190
Mercedes-Benz V 220;70.577 km;sep-17;120 kW (163 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.364
Mercedes-Benz V 220;70.577 km;sep-17;120 kW (163 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.364
Mercedes-Benz SLC 250;5.000 km;may-17;150 kW (204 CV);Automático;Diésel;4,4;ES;-/- ;€ 38.500
Mercedes-Benz A 200;22.500 km;jun-17;100 kW (136 CV);Manual;Diésel;4,1;ES;-/- ;€ 24.900
Mercedes-Benz V;23.949 km;dic-17;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 34.600
Mercedes-Benz Vito;34.531 km;may-17;120 kW (163 CV);Automático;Diésel;6,2;Unknown;163;€ 22.531
Mercedes-Benz V 220;70.577 km;sep-17;120 kW (163 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.364
Mercedes-Benz V 220;70.577 km;sep-17;120 kW (163 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.364
Mercedes-Benz GLC 220;41.000 km;sep-17;125 kW (170 CV);Automático;Diésel;5 l/;Unknown;131;€ 43.000
Mercedes-Benz GLC 220;72.552 km;nov-17;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 30.290
Mercedes-Benz V 220;70.577 km;sep-17;120 kW (163 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.364
Mercedes-Benz C 200;32.155 km;dic-17;100 kW (136 CV);Automático;Diésel;4,3;ES;-/- ;€ 22.227
Mercedes-Benz Vito;41.500 km;nov-17;84 kW (114 CV);Manual;Diésel;6,4;Unknown;169;€ 36.000
Mercedes-Benz V 220;70.577 km;sep-17;120 kW (163 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.364
Mercedes-Benz V 220;70.577 km;sep-17;120 kW (163 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.364
Mercedes-Benz;84.000 km;may-17;125 kW (170 CV);Automático;Diésel;-/- ;ES;-/- ;€ 31.490
Mercedes-Benz V 220;70.577 km;sep-17;120 kW (163 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.364
Mercedes-Benz Vito;34.340 km;may-17;120 kW (163 CV);Automático;Diésel;6,2;Unknown;163;€ 22.340
Mercedes-Benz V 220;70.577 km;sep-17;120 kW (163 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.364
Mercedes-Benz V 220;70.577 km;sep-17;120 kW (163 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.364
Mercedes-Benz V 220;70.577 km;sep-17;120 kW (163 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.364
Mercedes-Benz GLC 220;95.000 km;abr-17;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 35.995
Mercedes-Benz Vito;138.000 km;jul-17;84 kW (114 CV);Manual;Diésel;6,4;Unknown;169;€ 15.499
Mercedes-Benz GLC 220;79.543 km;ene-17;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 35.900
Mercedes-Benz GLA 200;34.000 km;abr-17;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 23.490
Mercedes-Benz E 220;58.000 km;jul-17;143 kW (194 CV);Automático;Diésel;4,2;Unknown;109;€ 40.000
Mercedes-Benz GLC 220;80.000 km;dic-17;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 34.950
Mercedes-Benz E 220;129.000 km;jul-17;143 kW (194 CV);Automático;Diésel;3,9;ES;-/- ;€ 34.990
Mercedes-Benz A 200;45.890 km;dic-17;100 kW (136 CV);Automático;Diésel;3,8;ES;-/- ;€ 18.490
Mercedes-Benz A 200;64.210 km;dic-17;100 kW (136 CV);Automático;Diésel;3,8;ES;-/- ;€ 17.790
Mercedes-Benz E 220;70.000 km;abr-17;143 kW (194 CV);Automático;Diésel;3,9;ES;-/- ;€ 28.990
Mercedes-Benz Sprinter;146.500 km;jun-17;95 kW (129 CV);Manual;Diésel;7,8;ES;-/- ;€ 11.590
Mercedes-Benz A 200;19.999 km;jun-17;100 kW (136 CV);Automático;Diésel;3,8;ES;-/- ;€ 21.990
Mercedes-Benz Vito;34.645 km;may-17;120 kW (163 CV);Automático;Diésel;6,2;Unknown;163;€ 22.645
Mercedes-Benz CLA 200;26.600 km;ago-17;100 kW (136 CV);Manual;Diésel;4,4;ES;-/- ;€ 26.500
Mercedes-Benz C 220;28.153 km;oct-17;125 kW (170 CV);Manual;Diésel;4,1;ES;-/- ;€ 29.990
Mercedes-Benz C 220;96.904 km;ene-17;125 kW (170 CV);Automático;Diésel;-/- ;ES;-/- ;€ 25.990
Mercedes-Benz C 220;97.000 km;ene-17;125 kW (170 CV);Automático;Diésel;4,7;ES;-/- ;€ 20.900
Mercedes-Benz E 220;102.000 km;ago-17;143 kW (194 CV);Automático;Diésel;4,3;ES;-/- ;€ 26.900
Mercedes-Benz C 200;61.757 km;oct-17;100 kW (136 CV);Automático;Diésel;-/- ;ES;-/- ;€ 27.590
Mercedes-Benz Sprinter;63.546 km;jun-17;105 kW (143 CV);Manual;Diésel;8 l/;ES;-/- ;€ 17.272
Mercedes-Benz B 160;134.999 km;feb-17;66 kW (90 CV);Automático;Diésel;-/- ;ES;-/- ;€ 13.400
Mercedes-Benz C 220;184.999 km;feb-17;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 16.500
Mercedes-Benz C 220;184.999 km;feb-17;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 16.500
Mercedes-Benz B 160;134.999 km;feb-17;66 kW (90 CV);Automático;Diésel;-/- ;ES;-/- ;€ 13.400
Mercedes-Benz GLA 200;42.000 km;mar-17;100 kW (136 CV);Automático;Diésel;-/- ;ES;-/- ;€ 24.950
Mercedes-Benz A 200;52.000 km;may-17;100 kW (136 CV);Manual;Diésel;4,1;ES;-/- ;€ 19.950
Mercedes-Benz C 220;53.276 km;dic-17;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 28.490
Mercedes-Benz CLA 220;159.322 km;may-17;130 kW (177 CV);Automático;Diésel;4,8;ES;-/- ;€ 17.999
Mercedes-Benz A 200;30.000 km;ago-17;100 kW (136 CV);Automático;Diésel;3,8;ES;-/- ;€ 22.500
Mercedes-Benz C 220;32.994 km;oct-17;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 28.990
Mercedes-Benz GLA 200;99.000 km;ene-17;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 21.990
Mercedes-Benz Sprinter;60.100 km;jun-17;96 kW (131 CV);Manual;Diésel;-/- ;ES;-/- ;€ 15.950
Mercedes-Benz GLA 200;40.386 km;jul-17;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 22.400
Mercedes-Benz C 250;106.000 km;ene-17;150 kW (204 CV);Automático;Diésel;4,9;ES;-/- ;€ 38.490
Mercedes-Benz C 220;99.000 km;ene-17;125 kW (170 CV);Automático;Diésel;4,2;ES;-/- ;€ 25.990
Mercedes-Benz GLE 250;143.137 km;may-17;150 kW (204 CV);Automático;Diésel;5,6;ES;-/- ;€ 32.900
Mercedes-Benz E 220;47.199 km;oct-17;143 kW (194 CV);Automático;Diésel;3,9;ES;-/- ;€ 35.900
Mercedes-Benz Sprinter;60.100 km;jun-17;96 kW (131 CV);Manual;Diésel;-/- ;ES;-/- ;€ 15.950
Mercedes-Benz B 200;56.210 km;ago-17;100 kW (136 CV);Automático;Diésel;-/- ;ES;-/- ;€ 19.500
Mercedes-Benz C 220;150.000 km;jun-17;125 kW (170 CV);Automático;Diésel;4,6;ES;-/- ;€ 24.990
Mercedes-Benz E 220;59.000 km;ene-17;143 kW (194 CV);Automático;Diésel;3,9;ES;-/- ;€ 29.990
Mercedes-Benz C 200;177.691 km;jun-17;100 kW (136 CV);Automático;Diésel;4,3;Unknown;109;€ 16.500
