vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
BMW X3;134.300 km;oct-12;135 kW (184 CV);Automático;Diésel;5,6;ES;-/- ;€ 17.500
BMW 335;48.000 km;abr-12;225 kW (306 CV);Manual;Gasolina;8,8;Unknown;205;€ 22.000
BMW M3;86.000 km;jun-12;309 kW (420 CV);Automático;Gasolina;11,2;ES;-/- ;€ 37.990
BMW 320;74.593 km;oct-12;135 kW (184 CV);Manual;Gasolina;6,1;ES;-/- ;€ 14.599
BMW 320;188.572 km;dic-12;120 kW (163 CV);Manual;Diésel;4,1;ES;-/- ;€ 12.500
BMW X3;134.300 km;oct-12;135 kW (184 CV);Automático;Diésel;5,6;ES;-/- ;€ 17.500
BMW 530;179.000 km;may-12;180 kW (245 CV);Automático;Diésel;6,1;Unknown;160;€ 20.500
BMW X6;109.000 km;may-12;280 kW (381 CV);Automático;Diésel;7,7;ES;-/- ;€ 34.999
BMW X1;157.035 km;dic-12;85 kW (116 CV);Manual;Diésel;4,9;ES;-/- ;€ 11.500
BMW 125;58.319 km;jun-12;160 kW (218 CV);Automático;Gasolina;8,3;ES;-/- ;€ 16.200
BMW 118;60.637 km;nov-12;105 kW (143 CV);Manual;Gasolina;6,5;ES;-/- ;€ 13.500
BMW X3;106.000 km;dic-12;135 kW (184 CV);Manual;Diésel;5,6;Unknown;149;€ 18.500
BMW 520;93.500 km;dic-12;135 kW (184 CV);Automático;Diésel;5,2;ES;-/- ;€ 21.900
BMW 530;233.513 km;ene-12;180 kW (245 CV);Automático;Diésel;6,5;ES;-/- ;€ 13.499
BMW 118;138.000 km;mar-12;105 kW (143 CV);Manual;Diésel;4,4;ES;-/- ;€ 9.300
BMW 316;132.882 km;dic-12;85 kW (116 CV);Manual;Diésel;3,9;ES;-/- ;€ 14.500
BMW X6;187.774 km;mar-12;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 24.490
BMW 125;116.354 km;nov-12;160 kW (218 CV);Manual;Gasolina;6,6;ES;-/- ;€ 19.400
BMW 125;58.319 km;jun-12;160 kW (218 CV);Automático;Gasolina;8,3;ES;-/- ;€ 16.200
BMW 125;58.319 km;jun-12;160 kW (218 CV);Automático;Gasolina;8,3;ES;-/- ;€ 16.200
BMW X6;197.000 km;sep-12;225 kW (306 CV);Automático;Diésel;7,5;Unknown;198;€ 27.900
BMW X6;181.000 km;sep-12;225 kW (306 CV);Automático;Diésel;7,5;Unknown;198;€ 32.900
BMW 120;99.617 km;ene-12;135 kW (184 CV);Manual;Diésel;4,5;ES;-/- ;€ 13.490
BMW 650;56.900 km;dic-12;331 kW (450 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 30.990
BMW 320;219.450 km;ene-12;135 kW (184 CV);Automático;Diésel;4,4;ES;-/- ;€ 8.990
BMW X6;97.000 km;ago-12;280 kW (381 CV);Automático;Diésel;7,7;ES;-/- ;€ 37.000
BMW 125;116.354 km;nov-12;160 kW (218 CV);Manual;Gasolina;6,6;ES;-/- ;€ 19.400
BMW 316;249.000 km;jul-12;85 kW (116 CV);Manual;Diésel;3,9;ES;-/- ;€ 9.490
BMW 320;183.334 km;feb-12;135 kW (184 CV);Automático;Diésel;4,7;ES;-/- ;€ 11.990
BMW X6;135.000 km;may-12;225 kW (306 CV);Automático;Diésel;7,5;ES;-/- ;€ 26.999
BMW X6;139.990 km;mar-12;225 kW (306 CV);Automático;Diésel;7,5;ES;-/- ;€ 26.990
BMW;197.000 km;nov-12;280 kW (381 CV);Automático;Diésel;5,9;ES;-/- ;€ 24.000
BMW X5;238.000 km;oct-12;180 kW (245 CV);Automático;Diésel;7,4;Unknown;195;€ 14.000
BMW X1;138.950 km;mar-12;130 kW (177 CV);Manual;Diésel;5,8;Unknown;153;€ 12.950
BMW 125;116.354 km;nov-12;160 kW (218 CV);Manual;Gasolina;6,6;ES;-/- ;€ 19.400
BMW X3;150.000 km;ago-12;135 kW (184 CV);Automático;Diésel;5,6;ES;-/- ;€ 19.900
BMW X5;160.000 km;ene-12;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 16.999
BMW 125;116.354 km;nov-12;160 kW (218 CV);Manual;Gasolina;6,6;ES;-/- ;€ 19.400
BMW 125;116.354 km;nov-12;160 kW (218 CV);Manual;Gasolina;6,6;ES;-/- ;€ 19.400
BMW 530;129.990 km;mar-12;180 kW (245 CV);Automático;Diésel;6,5;ES;-/- ;€ 21.990
BMW 320;165.000 km;abr-12;135 kW (184 CV);Manual;Diésel;4,7;ES;-/- ;€ 14.990
BMW 116;189.000 km;oct-12;85 kW (116 CV);Automático;Diésel;6 l/;Unknown;-/- ;€ 9.990
BMW 120;137.517 km;ago-12;135 kW (184 CV);Automático;Diésel;4,4;ES;-/- ;€ 12.980
BMW 118;172.325 km;abr-12;105 kW (143 CV);Manual;Diésel;4,4;ES;-/- ;€ 12.390
BMW X1;200.000 km;dic-12;105 kW (143 CV);Manual;Diésel;5,2;Unknown;136;€ 11.500
