vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz E 250;137.000 km;jun-10;150 kW (204 CV);Automático;Diésel;5,7;ES;-/- ;€ 12.500
Mercedes-Benz E 250;137.000 km;jun-10;150 kW (204 CV);Automático;Diésel;5,7;ES;-/- ;€ 12.500
Mercedes-Benz B 150;118.505 km;mar-10;70 kW (95 CV);Manual;Gasolina;6,6;ES;-/- ;€ 7.650
Mercedes-Benz SL 300;48.262 km;nov-10;170 kW (231 CV);Automático;Gasolina;9,3;ES;-/- ;€ 28.750
Mercedes-Benz CLS;180.000 km;jun-10;195 kW (265 CV);Automático;Diésel;6 l/;ES;-/- ;€ 16.950
Mercedes-Benz E 300;135.000 km;jun-10;170 kW (231 CV);Automático;Diésel;6,8;ES;-/- ;€ 14.490
Mercedes-Benz SLS;53.000 km;may-10;420 kW (571 CV);Automático;Gasolina;13,2;Unknown;308;€ 190.000
Mercedes-Benz CLC;93.000 km;ene-10;135 kW (184 CV);Automático;Gasolina;8,1;Unknown;194;€ 15.000
Mercedes-Benz B 150;118.505 km;mar-10;70 kW (95 CV);Manual;Gasolina;6,6;ES;-/- ;€ 7.650
Mercedes-Benz SL 300;48.262 km;nov-10;170 kW (231 CV);Automático;Gasolina;9,3;ES;-/- ;€ 28.750
Mercedes-Benz B 150;118.505 km;mar-10;70 kW (95 CV);Manual;Gasolina;6,6;ES;-/- ;€ 7.650
Mercedes-Benz E 250;137.000 km;jun-10;150 kW (204 CV);Automático;Diésel;5,7;ES;-/- ;€ 12.500
Mercedes-Benz B 150;118.505 km;mar-10;70 kW (95 CV);Manual;Gasolina;6,6;ES;-/- ;€ 7.650
Mercedes-Benz E 350;158.000 km;oct-10;170 kW (231 CV);Automático;Diésel;-/- ;ES;-/- ;€ 15.300
Mercedes-Benz SLK 200;89.221 km;dic-10;135 kW (184 CV);Manual;Gasolina;7,7;ES;-/- ;€ 15.500
Mercedes-Benz E 350;165.000 km;nov-10;170 kW (231 CV);Automático;Diésel;6,8;Unknown;179;€ 21.800
Mercedes-Benz C 220;173.000 km;jul-10;125 kW (170 CV);Automático;Diésel;4,9;ES;-/- ;€ 12.500
Mercedes-Benz ML 300;199.400 km;abr-10;150 kW (204 CV);Automático;Diésel;8,4;Unknown;224;€ 13.900
Mercedes-Benz E 250;383.000 km;abr-10;150 kW (204 CV);Automático;Diésel;5,3;ES;-/- ;€ 10.990
Mercedes-Benz B 180;219.000 km;jul-10;80 kW (109 CV);Manual;Diésel;5,2;ES;-/- ;€ 6.900
Mercedes-Benz C 200;299.990 km;ene-10;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 7.900
Mercedes-Benz A 180;111.000 km;jul-10;80 kW (109 CV);Manual;Diésel;5,2;Unknown;128;€ 8.300
Mercedes-Benz ML 350;250.000 km;jun-10;170 kW (231 CV);Automático;Diésel;8,9;Unknown;235;€ 20.000
Mercedes-Benz E 63 AMG;180.000 km;ago-10;386 kW (525 CV);Automático;Gasolina;9,8;ES;-/- ;€ 30.900
Mercedes-Benz ML 350;135.000 km;abr-10;170 kW (231 CV);Automático;Diésel;8,9;ES;-/- ;€ 18.500
Mercedes-Benz SLK 200;40.000 km;ene-10;135 kW (184 CV);Automático;Gasolina;-/- ;Unknown;-/- ;€ 14.900
Mercedes-Benz E 250;198.000 km;ago-10;150 kW (204 CV);Automático;Diésel;5,8;ES;-/- ;€ 12.985
Mercedes-Benz ML 300;131.000 km;ene-10;150 kW (204 CV);Automático;Diésel;8,4;ES;-/- ;€ 21.900
Mercedes-Benz CLS 350;127.000 km;nov-10;165 kW (224 CV);Automático;Diésel;7,6;Unknown;200;€ 14.700
Mercedes-Benz C 200;115.099 km;oct-10;100 kW (136 CV);Automático;Diésel;6,7;ES;-/- ;€ 11.990
Mercedes-Benz Viano;217.587 km;mar-10;150 kW (204 CV);Automático;Diésel;-/- ;ES;-/- ;€ 19.990
Mercedes-Benz B 150;118.505 km;mar-10;70 kW (95 CV);Manual;Gasolina;6,6;ES;-/- ;€ 7.650
Mercedes-Benz B 150;118.505 km;mar-10;70 kW (95 CV);Manual;Gasolina;6,6;ES;-/- ;€ 7.650
Mercedes-Benz Viano;217.587 km;mar-10;150 kW (204 CV);Automático;Diésel;-/- ;ES;-/- ;€ 19.990
Mercedes-Benz B 150;118.505 km;mar-10;70 kW (95 CV);Manual;Gasolina;6,6;ES;-/- ;€ 7.650
Mercedes-Benz GLK 220;231.700 km;feb-10;125 kW (170 CV);Automático;Diésel;-/- ;ES;-/- ;€ 12.500
Mercedes-Benz Viano;217.587 km;mar-10;150 kW (204 CV);Automático;Diésel;-/- ;ES;-/- ;€ 19.990
Mercedes-Benz C 200;220.000 km;abr-10;100 kW (136 CV);Automático;Diésel;5,5;Unknown;145;€ 8.500
Mercedes-Benz E 220;214.000 km;jul-10;125 kW (170 CV);Manual;Diésel;4,7;Unknown;123;€ 12.000
Mercedes-Benz B 150;118.505 km;mar-10;70 kW (95 CV);Manual;Gasolina;6,6;ES;-/- ;€ 7.650
Mercedes-Benz E 200;75.000 km;ago-10;135 kW (184 CV);Automático;Gasolina;7,9;Unknown;185;€ 17.500
Mercedes-Benz B 150;118.505 km;mar-10;70 kW (95 CV);Manual;Gasolina;6,6;ES;-/- ;€ 7.650
Mercedes-Benz SL 300;48.262 km;nov-10;170 kW (231 CV);Automático;Gasolina;9,3;ES;-/- ;€ 28.750
Mercedes-Benz B 150;118.505 km;mar-10;70 kW (95 CV);Manual;Gasolina;6,6;ES;-/- ;€ 7.650
Mercedes-Benz B 180;100.000 km;feb-10;80 kW (109 CV);Manual;Diésel;5,2;ES;-/- ;€ 8.690
Mercedes-Benz ML 350;167.000 km;oct-10;155 kW (211 CV);Automático;Diésel;8,7;ES;239;€ 16.900
Mercedes-Benz E 220;159.999 km;jun-10;125 kW (170 CV);Manual;Diésel;5 l/;ES;-/- ;€ 11.900
Mercedes-Benz SL 300;48.262 km;nov-10;170 kW (231 CV);Automático;Gasolina;9,3;ES;-/- ;€ 28.750
Mercedes-Benz SL 300;48.262 km;nov-10;170 kW (231 CV);Automático;Gasolina;9,3;ES;-/- ;€ 28.750
Mercedes-Benz SL 300;48.262 km;nov-10;170 kW (231 CV);Automático;Gasolina;9,3;ES;-/- ;€ 28.750
Mercedes-Benz E 250;137.000 km;jun-10;150 kW (204 CV);Automático;Diésel;5,7;ES;-/- ;€ 12.500
Mercedes-Benz SL 500;80.000 km;jun-10;285 kW (387 CV);Automático;Gasolina;11,9;ES;-/- ;€ 34.500
Mercedes-Benz SL 500;80.000 km;jun-10;285 kW (387 CV);Automático;Gasolina;11,9;ES;-/- ;€ 34.500
Mercedes-Benz E 250;137.000 km;jun-10;150 kW (204 CV);Automático;Diésel;5,7;ES;-/- ;€ 12.500
Mercedes-Benz C 200;99.000 km;nov-10;100 kW (136 CV);Manual;Diésel;5 l/;ES;-/- ;€ 12.900
Mercedes-Benz E 350;252.019 km;ago-10;170 kW (231 CV);Automático;Diésel;6,8;ES;-/- ;€ 13.050
Mercedes-Benz SL 300;48.262 km;nov-10;170 kW (231 CV);Automático;Gasolina;9,3;ES;-/- ;€ 28.750
Mercedes-Benz E 350;298.888 km;abr-10;170 kW (231 CV);Automático;Diésel;-/- ;ES;-/- ;€ 10.990
Mercedes-Benz C 200;140.000 km;oct-10;100 kW (136 CV);Manual;Diésel;5,2;ES;-/- ;€ 12.490
Mercedes-Benz 350;158.800 km;oct-10;170 kW (231 CV);Automático;Diésel;8,9;ES;-/- ;€ 16.800
Mercedes-Benz A 160;100.000 km;dic-10;60 kW (82 CV);Manual;Diésel;4,5;Unknown;121;€ 5.990
Mercedes-Benz E 350;158.000 km;oct-10;170 kW (231 CV);Automático;Diésel;-/- ;ES;-/- ;€ 15.300
Mercedes-Benz SL 600;40.000 km;ene-10;380 kW (517 CV);Automático;Gasolina;13,9;ES;326;€ 50.000
Mercedes-Benz;161.320 km;feb-10;80 kW (109 CV);Automático;Diésel;-/- ;ES;-/- ;€ 7.950
Mercedes-Benz S 350;158.000 km;mar-10;200 kW (272 CV);Automático;Gasolina;10 l;ES;-/- ;€ 13.999
Mercedes-Benz Sprinter;349.000 km;may-10;95 kW (129 CV);Manual;Diésel;8,2;Unknown;217;€ 10.500
Mercedes-Benz E 350;179.000 km;jun-10;170 kW (231 CV);Automático;Diésel;6,8;ES;-/- ;€ 17.990
Mercedes-Benz E 350;165.600 km;ene-10;170 kW (231 CV);Automático;Diésel;6,8;Unknown;179;€ 18.000
Mercedes-Benz ML 350;135.000 km;dic-10;170 kW (231 CV);Automático;Diésel;8,9;ES;-/- ;€ 19.990
Mercedes-Benz C 180;66.000 km;jun-10;115 kW (156 CV);Manual;Gasolina;6,8;ES;-/- ;€ 11.490
Mercedes-Benz B 200;213.900 km;jun-10;142 kW (193 CV);Automático;Gasolina;7,9;ES;-/- ;€ 8.490
Mercedes-Benz E 350;127.000 km;ene-10;215 kW (292 CV);Automático;Gasolina;8,5;ES;-/- ;€ 17.890
Mercedes-Benz E 250;69.000 km;ago-10;150 kW (204 CV);Automático;Diésel;5,8;ES;158;€ 19.600
Mercedes-Benz C 180;158.000 km;jul-10;115 kW (156 CV);Manual;Gasolina;6,7;Unknown;159;€ 7.500
Mercedes-Benz E 250;199.000 km;sep-10;150 kW (204 CV);Automático;Diésel;5,8;ES;-/- ;€ 11.990
Mercedes-Benz Vito;176.523 km;jun-10;70 kW (95 CV);Manual;Diésel;8,9;ES;-/- ;€ 7.999
Mercedes-Benz E 250;215.000 km;oct-10;150 kW (204 CV);Automático;Diésel;5,8;ES;-/- ;€ 14.500
Mercedes-Benz S 350;238.000 km;oct-10;190 kW (258 CV);Automático;Diésel;6,8;Unknown;164;€ 22.000
Mercedes-Benz ML 300;190.000 km;sep-10;150 kW (204 CV);Automático;Diésel;8,4;Unknown;224;€ 14.150
Mercedes-Benz E 250;137.000 km;jun-10;150 kW (204 CV);Automático;Diésel;5,7;ES;-/- ;€ 12.500
Mercedes-Benz E 220;260.000 km;jun-10;125 kW (170 CV);Automático;Diésel;6,1;Unknown;160;€ 8.500
Mercedes-Benz A 180;196.000 km;jul-10;80 kW (109 CV);Automático;Diésel;5,2;ES;154;€ 6.990
Mercedes-Benz E 250;137.000 km;jun-10;150 kW (204 CV);Automático;Diésel;5,7;ES;-/- ;€ 12.500
Mercedes-Benz C 200;125.295 km;mar-10;100 kW (136 CV);Automático;Diésel;5 l/;ES;-/- ;€ 10.700
Mercedes-Benz ML 350;220.000 km;jun-10;170 kW (231 CV);Automático;Diésel;8,9;ES;-/- ;€ 11.900
Mercedes-Benz E 250;53.000 km;ene-10;150 kW (204 CV);Automático;Diésel;5,3;Unknown;139;€ 16.900
Mercedes-Benz C 200;285.000 km;nov-10;100 kW (136 CV);Manual;Diésel;5,9;ES;-/- ;€ 7.990
Mercedes-Benz SLK 200;85.443 km;mar-10;135 kW (184 CV);Automático;Gasolina;7,7;ES;-/- ;€ 13.500
Mercedes-Benz E 250;140.000 km;oct-10;150 kW (204 CV);Automático;Gasolina;7,9;Unknown;185;€ 18.990
Mercedes-Benz C 220;167.400 km;ago-10;125 kW (170 CV);Manual;Diésel;4,8;Unknown;127;€ 9.000
Mercedes-Benz B 200;120.000 km;jun-10;103 kW (140 CV);Automático;Diésel;5,6;Unknown;151;€ 8.900
Mercedes-Benz GLK 250;207.666 km;jul-10;150 kW (204 CV);Automático;Diésel;6,7;Unknown;176;€ 12.000
Mercedes-Benz C 200;204.000 km;abr-10;100 kW (136 CV);Manual;Diésel;5 l/;ES;-/- ;€ 9.500
Mercedes-Benz E 220;171.077 km;dic-10;125 kW (170 CV);Manual;Diésel;-/- ;ES;-/- ;€ 12.490
Mercedes-Benz C 200;199.000 km;jul-10;100 kW (136 CV);Manual;Diésel;5 l/;ES;-/- ;€ 9.500
Mercedes-Benz SLK 200;86.100 km;may-10;135 kW (184 CV);Automático;Gasolina;7,7;Unknown;182;€ 15.500
Mercedes-Benz E 350;298.888 km;abr-10;170 kW (231 CV);Automático;Diésel;-/- ;ES;-/- ;€ 11.990
Mercedes-Benz C 220;267.262 km;dic-10;125 kW (170 CV);Manual;Diésel;4,9;ES;-/- ;€ 8.800
Mercedes-Benz GLK 250;115.000 km;sep-10;1 kW (1 CV);-/- (Cambio);Diésel;-/- ;Unknown;-/- ;€ 11.628
Mercedes-Benz SL 300;48.262 km;nov-10;170 kW (231 CV);Automático;Gasolina;9,3;ES;-/- ;€ 28.750
Mercedes-Benz E 250;137.000 km;jun-10;150 kW (204 CV);Automático;Diésel;5,7;ES;-/- ;€ 12.500
Mercedes-Benz ML 300;83.000 km;oct-10;150 kW (204 CV);Automático;Diésel;8,4;Unknown;224;€ 16.900
Mercedes-Benz CLC;40.000 km;jul-10;110 kW (150 CV);Automático;Diésel;6,6;Unknown;172;€ 7.500
