vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Porsche Cayenne;89.200 km;feb-17;309 kW (420 CV);Automático;Gasolina;9,8;Unknown;229;€ 29.500
Porsche Panamera;68.000 km;mar-17;404 kW (549 CV);Automático;Gasolina;10,4;IT;238;€ 87.900
Porsche Panamera;21.000 km;ene-18;404 kW (549 CV);Automático;Gasolina;2,9;Unknown;66 g;€ 75.000
Porsche Cayenne;106.000 km;dic-16;283 kW (385 CV);Automático;Diésel;8 l/;Unknown;209;€ 42.400
Porsche Panamera;93.813 km;dic-16;404 kW (549 CV);Automático;Gasolina;9,3;AT;-/- ;€ 99.950
Porsche Cayenne;59.900 km;jul-17;193 kW (262 CV);Automático;Diésel;6,6;DE;173;€ 51.900
Porsche Cayenne;30.000 km;nov-18;324 kW (441 CV);Automático;Gasolina;9,2;Unknown;209;€ 80.000
Porsche Cayenne;69.152 km;ago-18;340 kW (462 CV);Automático;Electro/Gasolina;3,4;IT;78 g;€ 77.900
Porsche Cayenne;79.900 km;jun-17;193 kW (262 CV);Automático;Diésel;6,8;IT;179;€ 51.000
Porsche Macan;33.300 km;dic-18;185 kW (252 CV);Automático;Gasolina;7,2;BE;167;€ 52.700
Porsche Targa;16.271 km;mar-17;309 kW (420 CV);Manual;Gasolina;9 l/;IT;208;€ 117.990
Porsche Macan;43.495 km;jun-18;185 kW (252 CV);-/- (Cambio);Gasolina;7,4;IT;212;€ 51.000
Porsche Boxster;38.000 km;nov-18;332 kW (451 CV);Automático;Gasolina;7,3;Unknown;167;€ 64.950
Porsche Boxster;60.000 km;abr-17;220 kW (299 CV);Automático;Gasolina;7,4;Unknown;168;€ 54.500
Porsche Cayenne;81.900 km;ago-17;283 kW (385 CV);Automático;Diésel;8 l/;DE;209;€ 54.900
Porsche Cayenne;18.250 km;sep-18;324 kW (441 CV);Automático;Gasolina;9,2;AT;-/- ;€ 89.950
Porsche Panamera;45.500 km;ene-18;243 kW (330 CV);Automático;Electro/Gasolina;-/- ;AT;-/- ;€ 89.890
Porsche Macan;39.000 km;sep-18;190 kW (258 CV);Automático;Diésel;6,3;IT;164;€ 62.000
Porsche Cayman;23.500 km;jun-16;283 kW (385 CV);Manual;Gasolina;10,3;BE;244;€ 80.990
Porsche 911;13.900 km;ago-16;309 kW (420 CV);Automático;Gasolina;8 l/;Unknown;184;€ 104.700
Porsche 911;13.900 km;ago-16;309 kW (420 CV);Automático;Gasolina;8 l/;Unknown;184;€ 104.700
Porsche 911;13.900 km;ago-16;309 kW (420 CV);Automático;Gasolina;8 l/;Unknown;184;€ 104.700
Porsche 911;13.900 km;ago-16;309 kW (420 CV);Automático;Gasolina;8 l/;Unknown;184;€ 104.700
Porsche Panamera;45.954 km;ago-18;243 kW (330 CV);Automático;Electro/Gasolina;-/- ;AT;-/- ;€ 99.950
Porsche Macan;101.084 km;feb-16;294 kW (400 CV);Automático;Gasolina;9,1;DE;213;€ 40.990
Porsche Panamera;77.028 km;may-17;310 kW (421 CV);Automático;Diésel;6,7;DE;176;€ 74.990
Porsche Macan;89.000 km;jul-17;184 kW (250 CV);Automático;Diésel;6,3;IT;164;€ 46.000
Porsche Cayenne;44.591 km;oct-17;324 kW (441 CV);Automático;Gasolina;-/- ;NL;-/- ;€ 74.945
Porsche Macan;34.000 km;mar-17;185 kW (252 CV);Automático;Gasolina;7,2;BE;170;€ 49.950
Porsche Cayman;12.000 km;abr-16;202 kW (275 CV);-/- (Cambio);Gasolina;-/- ;Unknown;-/- ;€ 52.500
Porsche Cayman;23.500 km;jun-16;283 kW (385 CV);Manual;Gasolina;10,3;FR;244;€ 80.990
Porsche Cayenne;74.226 km;may-17;184 kW (250 CV);Automático;Diésel;6,8;IT;179;€ 45.000
Porsche Cayenne;102.000 km;jul-17;283 kW (385 CV);Automático;Diésel;8 l/;DE;209;€ 47.990
Porsche Boxster;15.244 km;oct-16;257 kW (349 CV);Automático;Gasolina;7,3;NL;167;€ 69.945
Porsche Panamera;62.728 km;jun-17;243 kW (330 CV);Automático;Otros;-/- ;NL;56 g;€ 89.900
Porsche Cayenne;60.593 km;ene-18;410 kW (557 CV);Automático;Gasolina;-/- ;FR;-/- ;€ 99.990
Porsche Macan;74.700 km;mar-16;190 kW (258 CV);Automático;Diésel;6,3;DE;167;€ 48.700
Porsche 991;13.925 km;jul-17;368 kW (500 CV);Automático;Gasolina;12,7;DE;288;€ 146.900
Porsche Macan;22.430 km;may-17;184 kW (250 CV);Semiautomático;Diésel;6,3;Unknown;164;€ 33.393
Porsche Panamera;76.000 km;ene-18;243 kW (330 CV);Automático;Gasolina;8,1;Unknown;56 g;€ 84.900
Porsche Macan;37.400 km;jun-17;185 kW (252 CV);Automático;Gasolina;7,4;Unknown;172;€ 49.500
Porsche Panamera;58.820 km;mar-17;324 kW (441 CV);Automático;Gasolina;8,1;DE;184;€ 72.890
Porsche Panamera;20.530 km;nov-18;338 kW (460 CV);Automático;Gasolina;10,6;DE;242;€ 101.490
