vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz GLA 200;46.892 km;feb-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 19.907
Mercedes-Benz CLA 200;63.944 km;dic-15;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 18.598
Mercedes-Benz GLA 200;46.892 km;feb-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 19.907
Mercedes-Benz CLA 200;63.944 km;dic-15;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 18.598
Mercedes-Benz GLA 200;46.892 km;feb-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 19.907
Mercedes-Benz A 220;141.636 km;mar-15;125 kW (170 CV);Automático;Diésel;4,6;ES;-/- ;€ 17.476
Mercedes-Benz CLA 200;63.944 km;dic-15;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 18.598
Mercedes-Benz GLA 200;46.892 km;feb-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 19.907
Mercedes-Benz A 220;141.636 km;mar-15;125 kW (170 CV);Automático;Diésel;4,6;ES;-/- ;€ 17.476
Mercedes-Benz CLA 200;63.944 km;dic-15;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 18.598
Mercedes-Benz GLA 200;46.892 km;feb-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 19.907
Mercedes-Benz A 220;141.636 km;mar-15;125 kW (170 CV);Automático;Diésel;4,6;ES;-/- ;€ 17.476
Mercedes-Benz A 180;69.275 km;oct-15;80 kW (109 CV);Automático;Diésel;3,9;ES;-/- ;€ 17.009
Mercedes-Benz CLA 200;63.944 km;dic-15;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 18.598
Mercedes-Benz GLA 200;46.892 km;feb-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 19.907
Mercedes-Benz CLA 200;63.944 km;dic-15;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 18.598
Mercedes-Benz GLA 200;46.892 km;feb-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 19.907
Mercedes-Benz GLA 200;46.892 km;feb-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 19.907
Mercedes-Benz GLE 350;246.366 km;nov-15;190 kW (258 CV);Automático;Diésel;7,5;ES;-/- ;€ 39.990
Mercedes-Benz A 200;48.735 km;feb-15;100 kW (136 CV);Manual;Diésel;4,5;ES;-/- ;€ 18.789
Mercedes-Benz CLA 200;80.703 km;nov-15;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 22.900
Mercedes-Benz CLA 220;96.597 km;may-15;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 21.990
Mercedes-Benz CLS 250;78.000 km;jun-15;150 kW (204 CV);Automático;Diésel;4,9;ES;129;€ 31.500
Mercedes-Benz Vito;161.000 km;jun-15;100 kW (136 CV);Manual;Diésel;6,8;ES;179;€ 16.900
Mercedes-Benz CLA 200;79.000 km;nov-15;100 kW (136 CV);Automático;Diésel;4,2;Unknown;110;€ 25.500
Mercedes-Benz C 220;77.000 km;ene-15;125 kW (170 CV);Automático;Diésel;4,3;Unknown;109;€ 28.500
Mercedes-Benz C 220;128.000 km;may-15;125 kW (170 CV);Manual;Diésel;4 l/;ES;-/- ;€ 20.990
Mercedes-Benz CLA 220;19.000 km;oct-15;125 kW (170 CV);Automático;Diésel;4,2;ES;-/- ;€ 21.000
Mercedes-Benz C 220;182.400 km;feb-15;125 kW (170 CV);Automático;Diésel;4,3;ES;-/- ;€ 16.990
Mercedes-Benz A 180;140.395 km;abr-15;80 kW (109 CV);Automático;Diésel;3,9;ES;-/- ;€ 15.990
Mercedes-Benz A 220;141.636 km;mar-15;125 kW (170 CV);Automático;Diésel;4,6;ES;-/- ;€ 17.476
Mercedes-Benz GLA 220;48.201 km;sep-15;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 23.399
Mercedes-Benz A 200;89.000 km;ene-15;100 kW (136 CV);Manual;Diésel;4,5;ES;-/- ;€ 15.990
Mercedes-Benz A 200;108.000 km;jul-15;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 16.980
Mercedes-Benz CLA 200;91.203 km;mar-15;100 kW (136 CV);Manual;Diésel;4,4;Unknown;114;€ 15.499
Mercedes-Benz E 200;140.123 km;sep-15;100 kW (136 CV);Manual;Diésel;4,9;ES;-/- ;€ 17.196
Mercedes-Benz A 180;113.000 km;nov-15;80 kW (109 CV);Manual;Diésel;3,7;ES;-/- ;€ 15.650
Mercedes-Benz C 220;86.000 km;nov-15;125 kW (170 CV);Manual;Diésel;4 l/;Unknown;103;€ 21.950
Mercedes-Benz A 180;69.275 km;oct-15;80 kW (109 CV);Automático;Diésel;3,9;ES;-/- ;€ 17.009
Mercedes-Benz ML 250;111.670 km;ene-15;150 kW (204 CV);Automático;Diésel;5,8;ES;154;€ 27.890
Mercedes-Benz A 200;104.740 km;may-15;100 kW (136 CV);Manual;Diésel;4,5;ES;-/- ;€ 18.490
Mercedes-Benz C 250;177.500 km;feb-15;150 kW (204 CV);Automático;Diésel;5,5;ES;-/- ;€ 17.990
Mercedes-Benz E 300;214.352 km;feb-15;170 kW (231 CV);Automático;Diésel;-/- ;ES;-/- ;€ 17.490
Mercedes-Benz CLA 200;58.000 km;jul-15;100 kW (136 CV);Manual;Diésel;4,4;ES;-/- ;€ 19.900
Mercedes-Benz CLA 200;67.700 km;nov-15;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 21.990
Mercedes-Benz GLA 200;86.000 km;oct-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 22.900
Mercedes-Benz CLS 250;91.540 km;ene-15;150 kW (204 CV);Automático;Diésel;5,1;ES;134;€ 28.500
Mercedes-Benz CLA 220;82.000 km;dic-15;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 27.990
Mercedes-Benz GLC 220;84.000 km;dic-15;125 kW (170 CV);Automático;Diésel;5 l/;Unknown;129;€ 33.000
Mercedes-Benz GLC 220;84.000 km;dic-15;125 kW (170 CV);Automático;Diésel;5 l/;Unknown;129;€ 33.000
Mercedes-Benz B 180;43.190 km;feb-15;80 kW (109 CV);Manual;Diésel;4 l/;ES;-/- ;€ 15.990
Mercedes-Benz CLS 350;131.000 km;nov-15;190 kW (258 CV);Automático;Diésel;5,5;ES;-/- ;€ 31.800
Mercedes-Benz B 220;130.000 km;jun-15;130 kW (177 CV);Automático;Diésel;5 l/;ES;107;€ 16.750
Mercedes-Benz CLS 250;134.000 km;jun-15;150 kW (204 CV);Automático;Diésel;5,1;ES;134;€ 26.900
Mercedes-Benz GLA 200;69.890 km;may-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 20.899
Mercedes-Benz GLC 220;75.790 km;oct-15;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 36.900
Mercedes-Benz GLA 200;57.345 km;dic-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 23.900
Mercedes-Benz GLC 220;75.800 km;oct-15;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 36.900
Mercedes-Benz GLA 200;57.400 km;dic-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 23.900
Mercedes-Benz CLA 200;50.900 km;ago-15;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 24.900
Mercedes-Benz CLA 200;89.321 km;jun-15;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 18.500
Mercedes-Benz Vito;89.119 km;jun-15;100 kW (136 CV);Manual;Diésel;6,4;ES;-/- ;€ 23.999
Mercedes-Benz C 220;86.000 km;jun-15;125 kW (170 CV);Manual;Diésel;4 l/;ES;-/- ;€ 19.500
Mercedes-Benz A 220;141.636 km;mar-15;125 kW (170 CV);Automático;Diésel;4,6;ES;-/- ;€ 17.476
Mercedes-Benz E 300;97.100 km;abr-15;170 kW (231 CV);Automático;Diésel;-/- ;ES;-/- ;€ 22.900
Mercedes-Benz A 180;56.000 km;abr-15;80 kW (109 CV);Manual;Diésel;4,1;Unknown;107;€ 15.450
Mercedes-Benz C 220;140.000 km;may-15;125 kW (170 CV);Automático;Diésel;4,8;ES;-/- ;€ 17.950
Mercedes-Benz E 220;79.000 km;ago-15;125 kW (170 CV);Manual;Diésel;-/- ;ES;-/- ;€ 25.100
Mercedes-Benz C 220;129.000 km;jul-15;125 kW (170 CV);Manual;Diésel;4 l/;ES;-/- ;€ 19.800
Mercedes-Benz GLA 220;80.000 km;mar-15;125 kW (170 CV);Automático;Diésel;4,2;ES;-/- ;€ 21.000
Mercedes-Benz A 200;108.000 km;jul-15;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 16.980
Mercedes-Benz GLA 200;44.872 km;jun-15;100 kW (136 CV);Automático;Diésel;4,2;Unknown;108;€ 17.895
Mercedes-Benz C 220;172.000 km;dic-15;125 kW (170 CV);Manual;Diésel;4,3;Unknown;108;€ 19.400
Mercedes-Benz C 220;184.000 km;jul-15;125 kW (170 CV);Manual;Diésel;4,3;ES;-/- ;€ 17.990
Mercedes-Benz E 300;97.100 km;abr-15;170 kW (231 CV);Automático;Diésel;-/- ;ES;-/- ;€ 22.900
Mercedes-Benz 220;130.000 km;sep-15;129 kW (175 CV);Automático;Diésel;-/- ;ES;-/- ;€ 18.990
Mercedes-Benz CLA 220;169.000 km;jul-15;125 kW (170 CV);Automático;Diésel;4,2;ES;-/- ;€ 21.990
Mercedes-Benz CLS;152.000 km;nov-15;150 kW (204 CV);Automático;Diésel;-/- ;ES;-/- ;€ 26.350
Mercedes-Benz GLA 200;83.000 km;sep-15;100 kW (136 CV);Manual;Diésel;4,4;ES;-/- ;€ 19.600
Mercedes-Benz CLA 200;135.000 km;jul-15;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 21.000
Mercedes-Benz V 220;110.000 km;mar-15;120 kW (163 CV);Manual;Diésel;5,7;Unknown;149;€ 35.000
