vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Audi A6;105.512 km;abr-14;180 kW (245 CV);Automático;Diésel;5,9;Unknown;156;€ 17.993
Audi Q3;135.580 km;dic-14;130 kW (177 CV);Manual;Diésel;-/- ;ES;-/- ;€ 16.900
Audi A3;94.640 km;jun-14;81 kW (110 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.804
Audi A5;90.223 km;abr-14;180 kW (245 CV);Automático;Diésel;5,7;Unknown;149;€ 25.000
Audi Q5;103.607 km;mar-14;130 kW (177 CV);Automático;Diésel;5,9;ES;-/- ;€ 19.533
Audi A6;93.101 km;sep-14;130 kW (177 CV);Manual;Diésel;4,9;ES;-/- ;€ 17.290
Audi A3;94.640 km;jun-14;81 kW (110 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.804
Audi Q5;103.607 km;mar-14;130 kW (177 CV);Automático;Diésel;5,9;ES;-/- ;€ 19.533
Audi A3;42.195 km;may-14;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 18.317
Audi A5;221.000 km;ago-14;150 kW (204 CV);Automático;Diésel;4,9;Unknown;129;€ 13.500
Audi Q5;140.000 km;ene-14;180 kW (245 CV);Automático;Diésel;6,4;Unknown;169;€ 24.000
Audi A6;189.000 km;feb-14;130 kW (177 CV);Manual;Diésel;4,9;ES;-/- ;€ 15.500
Audi Q3;119.500 km;ene-14;130 kW (177 CV);Automático;Diésel;5,9;ES;-/- ;€ 19.990
Audi A6;93.101 km;sep-14;130 kW (177 CV);Manual;Diésel;4,9;ES;-/- ;€ 17.290
Audi Q3;87.460 km;oct-14;103 kW (140 CV);Automático;Diésel;5,8;ES;-/- ;€ 16.590
Audi Q5;103.607 km;mar-14;130 kW (177 CV);Automático;Diésel;5,9;ES;-/- ;€ 19.533
Audi A6;93.101 km;sep-14;130 kW (177 CV);Manual;Diésel;4,9;ES;-/- ;€ 17.290
Audi A3;94.640 km;jun-14;81 kW (110 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.804
Audi A6;150.000 km;ago-14;180 kW (245 CV);Automático;Diésel;5,9;Unknown;156;€ 19.000
Audi A3;94.640 km;jun-14;81 kW (110 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.804
Audi A6;93.101 km;sep-14;130 kW (177 CV);Manual;Diésel;4,9;ES;-/- ;€ 17.290
Audi A4;103.473 km;jun-14;130 kW (177 CV);Automático;Diésel;-/- ;ES;-/- ;€ 18.700
Audi A3;83.167 km;jul-14;77 kW (105 CV);Manual;Diésel;3,8;ES;-/- ;€ 14.950
Audi A1;113.592 km;mar-14;66 kW (90 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.500
Audi Q5;101.720 km;abr-14;130 kW (177 CV);Automático;Diésel;5,9;ES;-/- ;€ 23.700
Audi Q5;93.000 km;abr-14;180 kW (245 CV);Automático;Diésel;6,4;ES;-/- ;€ 24.900
Audi A4;125.000 km;jun-14;180 kW (245 CV);Manual;Diésel;5,8;ES;-/- ;€ 21.000
Audi A4;233.000 km;ene-14;110 kW (150 CV);Manual;Diésel;3,8;ES;-/- ;€ 10.900
Audi A4;117.000 km;mar-14;110 kW (150 CV);Automático;Diésel;4,8;ES;-/- ;€ 15.800
Audi A3;189.500 km;mar-14;77 kW (105 CV);Automático;Diésel;3,9;ES;-/- ;€ 11.900
Audi A6 allroad;111.000 km;oct-14;230 kW (313 CV);Automático;Diésel;6,7;ES;-/- ;€ 31.500
Audi A4;103.000 km;jul-14;110 kW (150 CV);Automático;Diésel;4,6;ES;-/- ;€ 16.990
Audi Q3;160.000 km;may-14;103 kW (140 CV);Manual;Diésel;5,7;ES;-/- ;€ 17.490
Audi A4;165.999 km;jun-14;90 kW (122 CV);Manual;Diésel;4 l/;ES;-/- ;€ 11.700
Audi A6;91.248 km;dic-14;150 kW (204 CV);Manual;Diésel;-/- ;ES;-/- ;€ 20.350
Audi Q5;129.999 km;sep-14;130 kW (177 CV);Automático;Diésel;6 l/;ES;-/- ;€ 21.499
Audi Q5;82.600 km;may-14;130 kW (177 CV);Manual;Diésel;5,9;Unknown;154;€ 21.600
Audi Q3;121.000 km;abr-14;103 kW (140 CV);Manual;Diésel;5,2;ES;-/- ;€ 15.500
Audi A6;120.000 km;ago-14;150 kW (204 CV);Manual;Diésel;5,3;Unknown;139;€ 14.000
Audi A1;135.000 km;abr-14;66 kW (90 CV);Automático;Diésel;4,2;ES;-/- ;€ 11.800
Audi A6;99.000 km;jun-14;230 kW (313 CV);Automático;Diésel;6,4;Unknown;169;€ 33.000
Audi Q5;98.500 km;abr-14;130 kW (177 CV);Automático;Diésel;6 l/;ES;159;€ 26.500
Audi A3;94.640 km;jun-14;81 kW (110 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.804
Audi Q5;103.607 km;mar-14;130 kW (177 CV);Automático;Diésel;5,9;ES;-/- ;€ 19.533
Audi A3;42.195 km;may-14;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 18.317
Audi A4;147.624 km;jul-14;130 kW (177 CV);Automático;Diésel;5,3;ES;-/- ;€ 14.990
Audi A4;140.000 km;dic-14;110 kW (150 CV);Automático;Diésel;4,9;ES;-/- ;€ 13.990
Audi A3;94.640 km;jun-14;81 kW (110 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.804
Audi A4;165.000 km;oct-14;110 kW (150 CV);Manual;Diésel;4,5;ES;-/- ;€ 12.900
Audi A1;93.000 km;ene-14;66 kW (90 CV);Manual;Diésel;3,8;ES;-/- ;€ 10.900
Audi A3;94.640 km;jun-14;81 kW (110 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.804
Audi A3;69.300 km;may-14;110 kW (150 CV);Manual;Diésel;4,7;ES;-/- ;€ 18.200
Audi A3;157.254 km;feb-14;110 kW (150 CV);Manual;Diésel;4,1;ES;-/- ;€ 13.900
Audi A4;200.000 km;abr-14;110 kW (150 CV);Manual;Diésel;4,5;ES;-/- ;€ 10.990
Audi A3;94.640 km;jun-14;81 kW (110 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.804
Audi A3;94.640 km;jun-14;81 kW (110 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.804
Audi A7;60.905 km;feb-14;150 kW (204 CV);Automático;Diésel;5,8;ES;-/- ;€ 24.532
Audi A3;94.640 km;jun-14;81 kW (110 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.804
Audi Q3;87.460 km;oct-14;103 kW (140 CV);Automático;Diésel;5,8;ES;-/- ;€ 16.590
Audi A3;94.640 km;jun-14;81 kW (110 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.804
Audi A3;61.000 km;jul-14;77 kW (105 CV);Manual;Diésel;3,8;Unknown;99 g;€ 13.900
Audi Q5;92.000 km;sep-14;130 kW (177 CV);Automático;Diésel;6 l/;ES;-/- ;€ 28.450
Audi Q3;87.460 km;oct-14;103 kW (140 CV);Automático;Diésel;5,8;ES;-/- ;€ 16.590
Audi Q3;81.000 km;sep-14;103 kW (140 CV);Automático;Diésel;5,8;ES;-/- ;€ 20.900
Audi A5;142.000 km;nov-14;110 kW (150 CV);Automático;Diésel;4,6;Unknown;119;€ 21.500
Audi Q7;167.000 km;jun-14;180 kW (245 CV);Automático;Diésel;7,4;Unknown;195;€ 26.000
Audi A1;73.000 km;may-14;66 kW (90 CV);Manual;Diésel;3,8;ES;-/- ;€ 10.490
Audi Q5;105.000 km;nov-14;130 kW (177 CV);Automático;Diésel;6 l/;ES;-/- ;€ 24.950
Audi A3;42.195 km;may-14;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 18.317
Audi A7;60.905 km;feb-14;150 kW (204 CV);Automático;Diésel;5,8;ES;-/- ;€ 24.532
Audi Q5;103.607 km;mar-14;130 kW (177 CV);Automático;Diésel;5,9;ES;-/- ;€ 19.533
Audi A3;42.195 km;may-14;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 18.317
Audi A7;60.905 km;feb-14;150 kW (204 CV);Automático;Diésel;5,8;ES;-/- ;€ 24.532
Audi A7;60.905 km;feb-14;150 kW (204 CV);Automático;Diésel;5,8;ES;-/- ;€ 24.532
Audi A1;86.683 km;feb-14;66 kW (90 CV);Manual;Diésel;3,8;ES;-/- ;€ 10.700
Audi A3;42.195 km;may-14;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 18.317
Audi A1;83.850 km;feb-14;66 kW (90 CV);Manual;Diésel;3,8;ES;-/- ;€ 12.000
Audi Q7;68.747 km;may-14;250 kW (340 CV);Automático;Diésel;9,9;ES;-/- ;€ 34.900
Audi Q5;103.607 km;mar-14;130 kW (177 CV);Automático;Diésel;5,9;ES;-/- ;€ 19.533
Audi A3;42.195 km;may-14;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 18.317
Audi A7;60.905 km;feb-14;150 kW (204 CV);Automático;Diésel;5,8;ES;-/- ;€ 24.532
Audi Q5;95.000 km;ago-14;140 kW (190 CV);Manual;Diésel;5,7;Unknown;149;€ 21.900
Audi A4;164.000 km;ago-14;130 kW (177 CV);Automático;Diésel;5,3;Unknown;144;€ 12.800
Audi A5;130.000 km;jun-14;140 kW (190 CV);Automático;Diésel;4,5;Unknown;119;€ 18.000
Audi Q7;155.000 km;ago-14;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 23.990
Audi A4;125.000 km;dic-14;140 kW (190 CV);Manual;Diésel;-/- ;ES;-/- ;€ 17.490
Audi A6;139.000 km;nov-14;180 kW (245 CV);Automático;Diésel;5,9;ES;-/- ;€ 18.500
Audi A3;164.756 km;mar-14;77 kW (105 CV);Automático;Diésel;3,9;ES;-/- ;€ 11.990
Audi A1;175.120 km;mar-14;66 kW (90 CV);Manual;Diésel;3,8;ES;-/- ;€ 9.500
Audi A8;49.900 km;mar-14;283 kW (385 CV);Automático;Diésel;7,3;ES;-/- ;€ 42.490
Audi SQ5;200.000 km;may-14;230 kW (313 CV);Automático;Diésel;6,6;ES;-/- ;€ 28.990
Audi Q5;112.467 km;jun-14;130 kW (177 CV);Automático;Diésel;6 l/;ES;-/- ;€ 20.590
Audi A7;60.905 km;feb-14;150 kW (204 CV);Automático;Diésel;5,8;ES;-/- ;€ 24.532
Audi A4;65.896 km;abr-14;110 kW (150 CV);Automático;Diésel;4,9;ES;-/- ;€ 17.700
Audi Q3;75.000 km;abr-14;103 kW (140 CV);Automático;Diésel;5,8;ES;-/- ;€ 19.990
Audi A3;76.600 km;jul-14;110 kW (150 CV);Automático;Diésel;4,2;Unknown;119;€ 17.000
Audi A6;189.000 km;feb-14;130 kW (177 CV);Manual;Diésel;4,9;ES;-/- ;€ 15.500
Audi Q3;140.000 km;nov-14;103 kW (140 CV);Manual;Diésel;5,7;ES;-/- ;€ 15.900
Audi A4;150.000 km;dic-14;110 kW (150 CV);Manual;Diésel;4,6;ES;-/- ;€ 12.999
Audi Q3;137.852 km;feb-14;130 kW (177 CV);Automático;Diésel;5,9;ES;-/- ;€ 23.700
