vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz Citan;109.000 km;sep-13;66 kW (90 CV);Manual;Diésel;5,1;BE;119;€ 7.200
Mercedes-Benz Vito;166.692 km;may-15;100 kW (136 CV);Automático;Diésel;6 l/;NL;0 g ;€ 13.950
Mercedes-Benz GLE 400;51.000 km;nov-15;245 kW (333 CV);Automático;Gasolina;8,8;Unknown;209;€ 44.900
Mercedes-Benz E 300;96.900 km;dic-13;170 kW (231 CV);Automático;Diésel;5,5;DE;144;€ 18.999
Mercedes-Benz Vito;376.500 km;jul-13;120 kW (163 CV);Automático;Diésel;8,1;DE;214;€ 6.500
Mercedes-Benz CLA 180;99.800 km;abr-15;90 kW (122 CV);Automático;Gasolina;5,5;DE;128;€ 18.800
Mercedes-Benz GLA 200;64.009 km;ene-15;115 kW (156 CV);Semiautomático;Gasolina;5,9;NL;137;€ 23.950
Mercedes-Benz C 200;18.366 km;sep-14;135 kW (184 CV);Manual;Gasolina;5,3;Unknown;123;€ 24.200
Mercedes-Benz GLA 200;82.600 km;may-15;100 kW (136 CV);Manual;Diésel;4,2;Unknown;110;€ 19.000
Mercedes-Benz E 300;159.000 km;nov-15;170 kW (231 CV);Automático;Diésel;5,5;DE;146;€ 19.900
Mercedes-Benz B 180;74.000 km;mar-14;80 kW (109 CV);Manual;Diésel;4,1;Unknown;108;€ 12.200
Mercedes-Benz CLA 220;165.500 km;mar-14;125 kW (170 CV);Automático;Diésel;4,4;Unknown;114;€ 18.999
Mercedes-Benz CLA 220;102.790 km;sep-14;125 kW (170 CV);-/- (Cambio);Diésel;4,2;IT;109;€ 19.890
Mercedes-Benz B 180;112.301 km;nov-14;80 kW (109 CV);Manual;Diésel;4,1;IT;108;€ 8.900
Mercedes-Benz B 180;137.000 km;jun-14;80 kW (109 CV);Automático;Diésel;4,1;BE;107;€ 11.900
Mercedes-Benz GLC 220;121.629 km;sep-15;125 kW (170 CV);Automático;Diésel;5 l/;IT;129;€ 26.800
Mercedes-Benz GLC 220;66.489 km;sep-15;125 kW (170 CV);Automático;Diésel;5 l/;IT;129;€ 28.300
Mercedes-Benz C 220;141.141 km;ene-15;125 kW (170 CV);Automático;Diésel;4,3;IT;109;€ 18.300
Mercedes-Benz C 220;117.000 km;oct-13;120 kW (163 CV);Automático;Diésel;4,9;BE;139;€ 12.950
Mercedes-Benz Vito;164.537 km;oct-15;121 kW (165 CV);Automático;Diésel;-/- ;NL;153;€ 20.900
Mercedes-Benz Sprinter;113.030 km;dic-14;96 kW (131 CV);Manual;Diésel;6,8;NL;0 g ;€ 15.900
Mercedes-Benz A 180;32.000 km;nov-13;80 kW (109 CV);Manual;Diésel;5 l/;Unknown;134;€ 15.000
Mercedes-Benz Sprinter;146.191 km;sep-13;96 kW (131 CV);Manual;Diésel;-/- ;NL;267;€ 16.900
Mercedes-Benz A 180;70.000 km;ago-13;80 kW (109 CV);Automático;Diésel;4,1;BE;109;€ 12.990
Mercedes-Benz 350;87.264 km;jun-15;155 kW (211 CV);Automático;Electro/Gasolina;-/- ;NL;49 g;€ 20.900
Mercedes-Benz Vito;122.431 km;may-13;100 kW (136 CV);Manual;Diésel;7,4;DE;196;€ 13.790
Mercedes-Benz C 220;169.989 km;oct-15;125 kW (170 CV);Automático;Diésel;4,3;Unknown;108;€ 15.490
Mercedes-Benz;118.109 km;ago-15;90 kW (122 CV);Automático;Gasolina;5,6;NL;128;€ 21.950
Mercedes-Benz CLS 350;82.558 km;oct-15;190 kW (258 CV);Automático;Diésel;-/- ;BE;-/- ;€ 33.900
Mercedes-Benz A 180;117.500 km;mar-13;80 kW (109 CV);Manual;Diésel;5 l/;Unknown;98 g;€ 11.500
