vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
BMW X5;280.000 km;jul-14;190 kW (258 CV);Automático;Diésel;6,2;ES;162;€ 25.700
BMW 116;182.000 km;ago-14;85 kW (116 CV);Manual;Diésel;4,1;ES;109;€ 12.100
BMW X4;135.000 km;sep-14;140 kW (190 CV);Automático;Diésel;5,4;ES;136;€ 29.900
BMW 116;134.257 km;feb-14;85 kW (116 CV);Automático;Diésel;4,3;ES;-/- ;€ 12.990
BMW 318;143.586 km;ene-14;105 kW (143 CV);Automático;Diésel;4,8;ES;-/- ;€ 15.140
BMW 116;134.257 km;feb-14;85 kW (116 CV);Automático;Diésel;4,3;ES;-/- ;€ 12.990
BMW 420;131.248 km;jul-14;135 kW (184 CV);Automático;Diésel;4,8;ES;-/- ;€ 23.598
BMW 640;73.010 km;mar-14;230 kW (313 CV);Automático;Diésel;5,5;ES;-/- ;€ 35.420
BMW 116;134.257 km;feb-14;85 kW (116 CV);Automático;Diésel;4,3;ES;-/- ;€ 12.990
BMW 640;73.010 km;mar-14;230 kW (313 CV);Automático;Diésel;5,5;ES;-/- ;€ 35.420
BMW 335;106.689 km;abr-14;230 kW (313 CV);Automático;Diésel;5,6;ES;-/- ;€ 23.832
BMW 335;106.689 km;abr-14;230 kW (313 CV);Automático;Diésel;5,6;ES;-/- ;€ 23.832
BMW 640;73.010 km;mar-14;230 kW (313 CV);Automático;Diésel;5,5;ES;-/- ;€ 35.420
BMW 640;73.010 km;mar-14;230 kW (313 CV);Automático;Diésel;5,5;ES;-/- ;€ 35.420
BMW 640;73.010 km;mar-14;230 kW (313 CV);Automático;Diésel;5,5;ES;-/- ;€ 35.420
BMW X5;100.000 km;feb-14;190 kW (258 CV);Automático;Diésel;5,9;ES;-/- ;€ 28.500
BMW 318;235.000 km;ene-14;105 kW (143 CV);Automático;Diésel;4,5;Unknown;119;€ 9.500
BMW 318;93.000 km;may-14;105 kW (143 CV);Manual;Diésel;4,7;Unknown;123;€ 16.990
BMW 320;156.000 km;abr-14;135 kW (184 CV);Automático;Diésel;4,4;Unknown;117;€ 12.000
BMW 318;140.000 km;jun-14;105 kW (143 CV);Manual;Diésel;4,5;ES;-/- ;€ 16.000
BMW 116;133.129 km;abr-14;85 kW (116 CV);Manual;Diésel;-/- ;ES;-/- ;€ 12.500
BMW 318;161.479 km;mar-14;105 kW (143 CV);Manual;Diésel;4,3;ES;-/- ;€ 13.500
BMW X4;83.604 km;nov-14;140 kW (190 CV);Automático;Diésel;5,2;ES;136;€ 24.800
BMW 420;131.248 km;jul-14;135 kW (184 CV);Automático;Diésel;4,8;ES;-/- ;€ 23.598
BMW 420;131.248 km;jul-14;135 kW (184 CV);Automático;Diésel;4,8;ES;-/- ;€ 23.598
BMW 116;210.000 km;jul-14;85 kW (116 CV);Manual;Diésel;3,8;ES;-/- ;€ 11.990
BMW 116;97.004 km;mar-14;85 kW (116 CV);Manual;Diésel;4,3;ES;109;€ 11.900
BMW 318;143.586 km;ene-14;105 kW (143 CV);Automático;Diésel;4,8;ES;-/- ;€ 15.140
BMW 318;143.586 km;ene-14;105 kW (143 CV);Automático;Diésel;4,8;ES;-/- ;€ 15.140
BMW 420;131.248 km;jul-14;135 kW (184 CV);Automático;Diésel;4,8;ES;-/- ;€ 23.598
BMW 318;143.586 km;ene-14;105 kW (143 CV);Automático;Diésel;4,8;ES;-/- ;€ 15.140
BMW 420;131.248 km;jul-14;135 kW (184 CV);Automático;Diésel;4,8;ES;-/- ;€ 23.598
BMW 330;127.734 km;jul-14;190 kW (258 CV);Automático;Diésel;5,2;ES;-/- ;€ 20.990
BMW 116;157.403 km;sep-14;85 kW (116 CV);Manual;Diésel;4,3;ES;-/- ;€ 12.990
BMW 320;105.274 km;jun-14;135 kW (184 CV);Automático;Diésel;4,9;ES;-/- ;€ 19.799
BMW 118;107.945 km;ene-14;105 kW (143 CV);Manual;Diésel;4,4;ES;-/- ;€ 13.000
BMW X5;100.000 km;dic-14;190 kW (258 CV);Automático;Diésel;5,9;ES;-/- ;€ 28.000
BMW 316;122.300 km;jul-14;85 kW (116 CV);Manual;Diésel;4,7;ES;-/- ;€ 13.900
BMW 318;145.000 km;jul-14;140 kW (190 CV);Manual;Diésel;4,3;Unknown;114;€ 23.500
BMW X5;130.000 km;jul-14;190 kW (258 CV);Automático;Diésel;5,9;ES;-/- ;€ 25.800
BMW 530;149.000 km;ago-14;190 kW (258 CV);Automático;Diésel;5,3;Unknown;139;€ 19.900
BMW X3;102.000 km;jun-14;140 kW (190 CV);Automático;Diésel;5,9;Unknown;156;€ 21.300
