Brand,Model,Year,Km,Power,Fuel_type,Price
LandRover,RangeRover,2013,155000,340,Diesel,57990
LandRover,RangeRover,2013,145000,339,Diesel,45999
LandRover,RangeRoverEvoque,2013,125783,150,Diesel,18000
LandRover,RangeRover,2013,120000,258,Diesel,49500
LandRover,RangeRoverEvoque,2012,110000,241,Gasolina,24900
LandRover,RangeRoverSport,2013,123229,258,Diesel,34500
LandRover,RangeRoverSport,2011,160000,211,Diesel,16999
LandRover,RangeRoverEvoque,2013,170000,224,Diesel,25900
LandRover,RangeRoverEvoque,2012,110000,150,Diesel,22900
LandRover,RangeRoverSport,2013,47000,256,Diesel,34900
LandRover,RangeRoverEvoque,2013,103000,190,Diesel,27000
LandRover,Discovery,2010,199980,190,Diesel,17800
LandRover,RangeRoverEvoque,2013,136000,150,Diesel,17290
LandRover,RangeRoverEvoque,2012,80000,241,Gasolina,26900
LandRover,RangeRoverEvoque,2013,99118,190,Diesel,26990
LandRover,RangeRoverSport,2012,146000,256,Diesel,24999
LandRover,RangeRoverEvoque,2012,127918,150,Diesel,21900
LandRover,RangeRoverEvoque,2012,73758,150,Diesel,23500
LandRover,Discovery,2011,150000,245,Diesel,21500
LandRover,RangeRoverSport,2010,210000,272,Diesel,17999
LandRover,Discovery,2010,185000,245,Diesel,16900
LandRover,RangeRover,2013,96525,258,Diesel,59900
LandRover,Discovery,2012,179000,211,Diesel,14990
LandRover,RangeRoverEvoque,2013,89000,190,Diesel,27900
LandRover,RangeRover,2013,167251,258,Diesel,51800
LandRover,RangeRoverEvoque,2012,69890,190,Diesel,21900
LandRover,RangeRoverEvoque,2012,54000,190,Diesel,27900
LandRover,RangeRoverEvoque,2012,63758,150,Diesel,26900
LandRover,RangeRover,2010,128000,272,Diesel,23900
LandRover,RangeRoverEvoque,2011,235000,190,Diesel,20990
LandRover,RangeRoverEvoque,2013,132121,150,Diesel,18899
LandRover,RangeRoverSport,2013,89999,292,Diesel,28990
LandRover,RangeRoverSport,2010,179000,272,Diesel,21980
LandRover,RangeRoverSport,2010,144063,245,Diesel,20990
LandRover,RangeRoverEvoque,2013,282000,150,Diesel,15900
LandRover,RangeRoverEvoque,2013,114000,190,Diesel,19500
LandRover,RangeRoverEvoque,2012,65898,241,Gasolina,29000
LandRover,RangeRoverEvoque,2013,80000,150,Diesel,17500
LandRover,RangeRoverSport,2011,135000,245,Diesel,19999
LandRover,RangeRoverSport,2012,96000,256,Diesel,27900
LandRover,RangeRoverSport,2011,140000,245,Diesel,20900
LandRover,RangeRoverEvoque,2013,70000,150,Diesel,19000
LandRover,RangeRoverEvoque,2013,85000,241,Gasolina,21990
LandRover,RangeRoverSport,2010,168000,211,Diesel,19900
LandRover,RangeRoverSport,2010,274999,272,Diesel,12790
LandRover,Discovery,2010,179000,190,Diesel,16490
LandRover,Discovery,2010,185000,190,Diesel,13900
LandRover,RangeRoverSport,2012,140000,256,Diesel,21900
LandRover,RangeRoverSport,2011,145600,245,Diesel,19900
LandRover,Discovery,2013,94000,256,Diesel,23500
LandRover,RangeRover,2010,159000,340,Diesel,26000
LandRover,RangeRoverEvoque,2013,169000,150,Diesel,14662
LandRover,RangeRoverSport,2010,210000,245,Diesel,16900
LandRover,RangeRoverSport,2013,129000,256,Diesel,27500
LandRover,RangeRoverSport,2013,47000,258,Diesel,31900
LandRover,RangeRover,2013,143212,258,Diesel,55000
LandRover,RangeRoverSport,2011,143780,245,Diesel,18675
LandRover,RangeRoverEvoque,2012,140000,190,Diesel,21000
LandRover,RangeRoverEvoque,2012,103339,190,Diesel,18215
LandRover,RangeRoverEvoque,2013,8043,150,Diesel,20900
LandRover,RangeRoverSport,2011,183000,245,Diesel,20000
LandRover,RangeRoverEvoque,2012,153000,190,Diesel,18900
LandRover,RangeRoverEvoque,2013,113157,190,Diesel,20790
LandRover,Discovery,2011,340000,245,Diesel,10999
LandRover,RangeRoverSport,2013,66000,292,Diesel,59900
LandRover,RangeRoverSport,2012,202000,256,Diesel,19000
LandRover,RangeRoverSport,2011,196000,245,Diesel,19000
LandRover,RangeRover,2013,85000,340,Diesel,56990
LandRover,Discovery,2011,184115,245,Diesel,18000
LandRover,Discovery,2012,117000,211,Diesel,19400
LandRover,RangeRoverEvoque,2013,82922,241,Gasolina,24500
LandRover,RangeRoverEvoque,2013,83000,190,Diesel,25990
LandRover,RangeRoverSport,2012,112000,256,Diesel,23800
LandRover,RangeRoverSport,2010,159000,245,Diesel,17999
LandRover,RangeRoverSport,2012,169000,256,Diesel,23900
LandRover,RangeRoverSport,2013,256000,258,Diesel,31899
LandRover,RangeRoverSport,2011,194000,245,Diesel,17990
LandRover,RangeRoverEvoque,2013,85978,150,Diesel,18990
LandRover,RangeRoverEvoque,2013,85600,190,Diesel,27000
LandRover,RangeRover,2012,188211,313,Diesel,25000
LandRover,RangeRover,2013,122850,258,Diesel,53900
LandRover,Discovery,2011,245000,245,Diesel,19900
LandRover,Discovery,2011,220000,245,Diesel,17900
LandRover,RangeRoverSport,2012,117000,510,Gasolina,38999
LandRover,RangeRoverSport,2010,204000,245,Diesel,17900
LandRover,RangeRoverSport,2012,140000,256,Diesel,21800
LandRover,RangeRover,2011,82000,313,Diesel,40000
LandRover,Discovery,2011,234000,245,Diesel,22500
LandRover,RangeRover,2010,95000,295,Diesel,14500
LandRover,RangeRoverEvoque,2013,202000,150,Diesel,16750
LandRover,RangeRover,2013,24741,258,Diesel,69800
LandRover,DiscoverySport,2015,119772,190,Diesel,23271
LandRover,RangeRoverEvoque,2014,67960,150,Diesel,23224
LandRover,Discovery,2015,87154,211,Diesel,27850
LandRover,RangeRover,2014,65000,258,Diesel,49900
LandRover,RangeRoverSport,2015,102000,306,Diesel,55000
LandRover,RangeRoverSport,2014,172000,340,Diesel,44990
LandRover,RangeRoverEvoque,2014,66700,190,Diesel,26899
LandRover,RangeRoverEvoque,2014,163000,150,Diesel,16290
LandRover,RangeRoverEvoque,2015,88000,190,Diesel,21490
LandRover,DiscoverySport,2015,124000,150,Diesel,19490
LandRover,RangeRoverEvoque,2015,36000,150,Diesel,26900
LandRover,RangeRoverSport,2014,119000,258,Diesel,36500
LandRover,RangeRoverEvoque,2014,163000,150,Diesel,17590
LandRover,RangeRover,2014,123285,510,Gasolina,54990
LandRover,DiscoverySport,2015,112000,150,Diesel,21550
LandRover,RangeRoverEvoque,2014,95782,150,Diesel,21000
LandRover,DiscoverySport,2015,88244,150,Diesel,18500
LandRover,RangeRoverEvoque,2015,84500,150,Diesel,19900
LandRover,RangeRoverSport,2015,80000,340,Diesel,43890
LandRover,RangeRoverEvoque,2015,110700,150,Diesel,21490
LandRover,RangeRoverEvoque,2015,85000,190,Diesel,25800
LandRover,RangeRoverSport,2015,129000,258,Diesel,34900
LandRover,RangeRoverEvoque,2014,123000,150,Diesel,19990
LandRover,RangeRoverEvoque,2015,65809,179,Diesel,24500
LandRover,RangeRoverEvoque,2015,135491,150,Diesel,21990
LandRover,RangeRoverSport,2015,125000,258,Diesel,36900
LandRover,RangeRoverEvoque,2015,67000,150,Diesel,22990
LandRover,RangeRoverEvoque,2015,56000,190,Diesel,27980
LandRover,RangeRoverSport,2015,105200,306,Diesel,39890
LandRover,RangeRover,2014,129000,510,Gasolina,64990
LandRover,RangeRoverEvoque,2015,66000,241,Gasolina,22000
LandRover,RangeRoverEvoque,2014,96910,190,Diesel,21200
LandRover,DiscoverySport,2015,76488,190,Diesel,24599
LandRover,RangeRoverSport,2014,210500,292,Diesel,32490
LandRover,RangeRoverSport,2015,176900,258,Diesel,33990
LandRover,DiscoverySport,2015,135000,179,Diesel,23000
LandRover,RangeRoverSport,2014,21071,258,Diesel,46990
LandRover,Discovery,2014,198382,256,Diesel,23990
LandRover,RangeRoverSport,2015,72565,258,Diesel,34500
LandRover,RangeRoverEvoque,2015,66996,150,Diesel,20350
LandRover,DiscoverySport,2015,110300,150,Diesel,22650
LandRover,RangeRoverEvoque,2015,77100,190,Diesel,23850
LandRover,RangeRoverSport,2015,128000,258,Diesel,44050
LandRover,RangeRoverEvoque,2014,67132,190,Diesel,29999
LandRover,RangeRoverEvoque,2015,65000,190,Diesel,24000
LandRover,RangeRoverEvoque,2014,39000,241,Gasolina,30000
LandRover,RangeRoverEvoque,2015,99823,150,Diesel,23350
LandRover,RangeRoverEvoque,2015,72000,179,Diesel,31950
LandRover,RangeRoverSport,2015,38000,258,Diesel,43900
LandRover,RangeRover,2014,44000,340,Diesel,78000
LandRover,RangeRoverSport,2014,128843,306,Diesel,34500
LandRover,RangeRoverSport,2014,98820,258,Diesel,38900
LandRover,Discovery,2014,223600,211,Diesel,18900
LandRover,RangeRoverSport,2014,99000,258,Diesel,34999
LandRover,Discovery,2015,207400,211,Diesel,20850
LandRover,RangeRoverEvoque,2015,61700,150,Diesel,20900
LandRover,RangeRoverSport,2015,124988,258,Diesel,32989
LandRover,RangeRoverEvoque,2015,94000,179,Diesel,25850
LandRover,RangeRoverSport,2014,149000,292,Diesel,37500
LandRover,DiscoverySport,2015,119000,190,Diesel,22900
LandRover,RangeRoverEvoque,2015,95000,150,Diesel,19900
LandRover,RangeRoverEvoque,2015,65809,179,Diesel,24900
LandRover,RangeRoverEvoque,2014,128889,150,Diesel,17200
LandRover,RangeRoverEvoque,2014,129000,150,Diesel,20900
LandRover,RangeRoverEvoque,2014,139900,150,Diesel,17900
LandRover,RangeRoverEvoque,2015,103000,150,Diesel,26500
LandRover,RangeRoverEvoque,2014,118621,150,Diesel,23950
LandRover,RangeRoverSport,2015,103000,292,Diesel,39990
LandRover,RangeRoverEvoque,2014,79650,150,Diesel,21990
LandRover,DiscoverySport,2015,90000,179,Diesel,24500
LandRover,DiscoverySport,2015,135000,190,Diesel,24990
LandRover,RangeRoverEvoque,2014,200000,150,Diesel,16490
LandRover,DiscoverySport,2015,118000,150,Diesel,22900
LandRover,RangeRoverSport,2015,147500,306,Diesel,44999
LandRover,Discovery,2015,125000,256,Diesel,22800
LandRover,RangeRoverEvoque,2015,37000,150,Diesel,26900
LandRover,RangeRoverEvoque,2015,62000,150,Diesel,27000
LandRover,DiscoverySport,2015,90206,150,Diesel,22995
LandRover,RangeRoverSport,2015,49540,292,Diesel,49900
LandRover,RangeRoverSport,2015,56600,258,Diesel,41500
LandRover,RangeRoverSport,2014,89000,292,Diesel,37500
LandRover,RangeRoverSport,2015,69000,306,Diesel,43500
LandRover,RangeRoverEvoque,2015,80000,190,Diesel,25000
LandRover,RangeRoverSport,2015,75000,258,Diesel,35990
LandRover,RangeRoverEvoque,2014,96600,150,Diesel,20700
LandRover,RangeRoverEvoque,2014,120000,190,Diesel,24950
LandRover,RangeRoverEvoque,2014,110000,190,Diesel,25950
LandRover,DiscoverySport,2015,111250,190,Diesel,27900
LandRover,RangeRoverEvoque,2015,41081,190,Diesel,27595
LandRover,RangeRoverEvoque,2015,123100,190,Diesel,20000
LandRover,RangeRoverEvoque,2015,119800,190,Diesel,20900
LandRover,DiscoverySport,2015,87796,179,Diesel,25990
LandRover,RangeRoverEvoque,2015,39800,150,Diesel,23900
LandRover,RangeRover,2014,70000,340,Diesel,69500
LandRover,RangeRover,2014,134000,292,Diesel,40500
LandRover,RangeRoverSport,2014,49999,292,Diesel,49999
LandRover,RangeRover,2014,151000,340,Diesel,52000
LandRover,RangeRoverEvoque,2014,180000,150,Diesel,16490
LandRover,RangeRoverSport,2014,240000,292,Diesel,31990
LandRover,RangeRoverSport,2014,109990,292,Diesel,34900
LandRover,DiscoverySport,2015,166000,150,Diesel,19990
LandRover,RangeRoverSport,2015,96867,258,Diesel,36795
LandRover,DiscoverySport,2015,70847,179,Diesel,22990
LandRover,RangeRoverEvoque,2015,112548,150,Diesel,22790
LandRover,DiscoverySport,2015,79000,150,Diesel,21990
LandRover,RangeRover,2015,62000,258,Diesel,37900
LandRover,RangeRoverSport,2015,147082,340,Diesel,23000
LandRover,RangeRoverEvoque,2015,182000,150,Diesel,16500
LandRover,RangeRoverEvoque,2015,64577,241,Gasolina,19133
LandRover,RangeRoverEvoque,2014,53000,150,Diesel,27500
LandRover,Discovery,2015,56581,150,Diesel,26550
LandRover,RangeRoverSport,2014,65000,258,Diesel,37900
LandRover,DiscoverySport,2015,126000,190,Diesel,23990
LandRover,RangeRoverEvoque,2015,127308,190,Diesel,24500
LandRover,RangeRoverEvoque,2014,53200,150,Diesel,22350
LandRover,RangeRoverEvoque,2015,190000,150,Diesel,16999
LandRover,RangeRoverEvoque,2015,137180,150,Diesel,19500
LandRover,RangeRoverSport,2014,146300,258,Diesel,36900
LandRover,RangeRover,2015,45000,340,Diesel,75000
LandRover,RangeRoverEvoque,2014,78000,150,Diesel,21000
LandRover,RangeRoverSport,2015,100000,258,Diesel,37500
LandRover,Discovery,2014,148000,256,Diesel,31900
LandRover,RangeRoverEvoque,2014,39000,150,Diesel,22900
LandRover,RangeRover,2014,123000,510,Gasolina,59900
LandRover,RangeRoverSport,2015,199000,258,Diesel,27990
LandRover,RangeRoverEvoque,2014,129656,150,Diesel,19400
LandRover,RangeRoverEvoque,2014,78100,150,Diesel,19000
LandRover,DiscoverySport,2015,105000,179,Diesel,28800
LandRover,DiscoverySport,2015,128207,150,Diesel,20990
LandRover,RangeRoverSport,2015,49500,292,Diesel,52500
LandRover,RangeRoverEvoque,2015,75000,150,Diesel,18990
LandRover,RangeRoverSport,2014,112554,292,Diesel,35998
LandRover,RangeRoverSport,2015,118000,258,Diesel,42990
LandRover,RangeRoverSport,2014,210500,292,Diesel,36490
LandRover,RangeRoverSport,2015,52000,306,Diesel,50000
LandRover,DiscoverySport,2015,121337,179,Diesel,22250
LandRover,RangeRoverSport,2014,119100,340,Diesel,40900
LandRover,RangeRoverEvoque,2015,50849,150,Diesel,27995
LandRover,RangeRover,2015,129934,150,Diesel,19000
LandRover,RangeRoverEvoque,2015,127400,190,Diesel,24500
LandRover,DiscoverySport,2015,79000,150,Diesel,23490
LandRover,RangeRoverSport,2015,120000,258,Diesel,40990
LandRover,RangeRoverEvoque,2014,182000,150,Diesel,18500
LandRover,RangeRoverSport,2015,87692,306,Diesel,34490
LandRover,RangeRoverEvoque,2015,63000,150,Diesel,22490
LandRover,RangeRoverSport,2014,70000,258,Diesel,41500
LandRover,RangeRoverEvoque,2014,70000,150,Diesel,21350
LandRover,RangeRoverEvoque,2015,73021,150,Diesel,27399
LandRover,RangeRoverEvoque,2015,95958,179,Diesel,29299
LandRover,RangeRoverEvoque,2014,219000,190,Diesel,20500
LandRover,RangeRoverSport,2015,79900,340,Diesel,45890
LandRover,RangeRoverSport,2015,89500,258,Diesel,39890
LandRover,RangeRoverEvoque,2014,140000,150,Diesel,21900
LandRover,RangeRoverEvoque,2015,104000,150,Diesel,23750
LandRover,RangeRoverEvoque,2015,103000,150,Diesel,21990
LandRover,RangeRoverSport,2015,105000,306,Diesel,39000
LandRover,DiscoverySport,2015,146000,150,Diesel,17000
LandRover,RangeRoverEvoque,2015,66603,150,Diesel,21900
LandRover,RangeRover,2015,73004,150,Diesel,26400
LandRover,RangeRover,2015,95911,179,Diesel,28300
LandRover,RangeRoverSport,2014,82000,292,Diesel,39999
LandRover,RangeRoverEvoque,2014,95000,150,Diesel,21500
LandRover,Discovery,2015,90719,211,Diesel,25980
LandRover,RangeRoverEvoque,2015,66500,150,Diesel,26990
LandRover,RangeRoverEvoque,2014,60599,150,Diesel,22890
LandRover,RangeRover,2015,99790,340,Diesel,89990
LandRover,RangeRoverEvoque,2015,91831,190,Diesel,26990
LandRover,RangeRoverSport,2015,151000,340,Diesel,40900
LandRover,RangeRoverEvoque,2015,67000,150,Diesel,23990
LandRover,RangeRoverEvoque,2015,72000,150,Diesel,23900
LandRover,RangeRoverSport,2015,81000,306,Diesel,45900
LandRover,RangeRoverEvoque,2015,139000,150,Diesel,23500
LandRover,RangeRoverEvoque,2015,59000,150,Diesel,25900
LandRover,RangeRoverSport,2015,87000,258,Diesel,39900
LandRover,RangeRoverEvoque,2015,114000,150,Diesel,23800
LandRover,RangeRoverSport,2015,112000,306,Diesel,34999
LandRover,RangeRover,2014,168900,510,Gasolina,38900
LandRover,RangeRoverEvoque,2015,66500,150,Diesel,25490
LandRover,RangeRoverEvoque,2015,91831,190,Diesel,25490
LandRover,RangeRoverEvoque,2014,66000,150,Diesel,24999
LandRover,RangeRoverEvoque,2015,128830,150,Diesel,17490
LandRover,RangeRoverEvoque,2015,61000,150,Diesel,25500
LandRover,RangeRoverEvoque,2015,99850,150,Diesel,19000
LandRover,RangeRoverEvoque,2015,28000,150,Diesel,22500
LandRover,RangeRoverEvoque,2015,101000,150,Diesel,23500
LandRover,RangeRoverSport,2014,87700,292,Diesel,44900
LandRover,RangeRoverSport,2015,182000,306,Diesel,41800
LandRover,RangeRoverSport,2014,98000,256,Diesel,34990
LandRover,RangeRoverEvoque,2014,89900,150,Diesel,18900
LandRover,RangeRoverSport,2014,79989,510,Gasolina,57750
LandRover,RangeRover,2014,79989,510,Gasolina,57750
LandRover,RangeRoverSport,2015,82180,258,Diesel,40800
LandRover,RangeRover,2015,82180,258,Diesel,40800
LandRover,RangeRoverEvoque,2015,82000,150,Diesel,25995
LandRover,RangeRoverEvoque,2015,85000,150,Diesel,23900
LandRover,RangeRoverSport,2014,148000,292,Diesel,39490
LandRover,RangeRoverSport,2014,128000,258,Diesel,34900
LandRover,RangeRoverEvoque,2015,149000,150,Diesel,21995
LandRover,RangeRoverSport,2015,89000,306,Diesel,42900
LandRover,RangeRoverSport,2015,38000,340,Diesel,54900
LandRover,RangeRoverEvoque,2015,71771,150,Diesel,25200
LandRover,RangeRoverSport,2014,114000,306,Diesel,37999
LandRover,RangeRoverEvoque,2014,104000,150,Diesel,20500
LandRover,RangeRoverEvoque,2015,65000,150,Diesel,24950
LandRover,RangeRoverEvoque,2014,110000,150,Diesel,23900
LandRover,RangeRoverEvoque,2015,44000,150,Diesel,31290
LandRover,DiscoverySport,2015,72700,150,Diesel,26900
LandRover,RangeRoverSport,2014,112000,292,Diesel,37999
LandRover,RangeRoverEvoque,2015,99000,150,Diesel,19900
LandRover,RangeRover,2014,95000,340,Diesel,56900
LandRover,RangeRover,2014,175000,258,Diesel,39000
LandRover,RangeRoverSport,2014,74000,292,Diesel,44900
LandRover,RangeRoverSport,2014,100000,292,Diesel,41500
LandRover,RangeRoverSport,2014,94000,292,Diesel,45000
LandRover,RangeRoverEvoque,2015,185600,150,Diesel,19900
LandRover,RangeRoverEvoque,2014,98000,190,Diesel,24900
LandRover,RangeRoverEvoque,2014,89000,190,Diesel,22900
LandRover,RangeRoverSport,2014,152000,256,Diesel,41900
LandRover,DiscoverySport,2015,101480,190,Diesel,25750
LandRover,RangeRover,2014,120000,510,Gasolina,58990
LandRover,RangeRoverEvoque,2014,140000,190,Diesel,24490
LandRover,RangeRoverSport,2014,100000,292,Diesel,44900
LandRover,DiscoverySport,2015,131572,150,Diesel,24800
LandRover,RangeRoverEvoque,2015,72000,150,Diesel,22900
LandRover,RangeRoverSport,2015,50000,551,Gasolina,71900
LandRover,RangeRoverSport,2015,59700,258,Diesel,46900
LandRover,DiscoverySport,2015,49087,150,Diesel,26750
LandRover,DiscoverySport,2015,75000,150,Diesel,24495
LandRover,RangeRoverEvoque,2014,78000,150,Diesel,19500
LandRover,RangeRoverSport,2015,86400,258,Diesel,38899
LandRover,RangeRoverEvoque,2015,54000,150,Diesel,23900
LandRover,RangeRoverEvoque,2015,102000,150,Diesel,21900
LandRover,RangeRoverEvoque,2015,71500,150,Diesel,23990
LandRover,RangeRover,2015,152000,258,Diesel,47800
LandRover,DiscoverySport,2015,149682,190,Diesel,22200
LandRover,RangeRoverSport,2014,50000,306,Diesel,49000
LandRover,RangeRover,2014,58000,340,Diesel,85000
LandRover,RangeRoverSport,2015,129000,249,Diesel,38900
LandRover,RangeRoverEvoque,2014,135000,150,Diesel,20000
LandRover,RangeRoverSport,2014,89000,292,Diesel,44900
LandRover,RangeRover,2015,63500,258,Diesel,45900
LandRover,RangeRoverEvoque,2014,140000,150,Diesel,22500
LandRover,RangeRoverEvoque,2014,150000,150,Diesel,20000
LandRover,RangeRoverEvoque,2015,172247,150,Diesel,20400
LandRover,RangeRoverEvoque,2014,93000,150,Diesel,18900
LandRover,RangeRoverEvoque,2014,202000,150,Diesel,17000
LandRover,DiscoverySport,2015,144000,150,Diesel,22000
LandRover,RangeRoverEvoque,2015,135000,150,Diesel,21900
LandRover,RangeRoverSport,2015,37500,292,Diesel,51770
LandRover,RangeRoverEvoque,2015,96399,150,Diesel,20800
LandRover,RangeRoverEvoque,2014,90000,150,Diesel,26400
LandRover,RangeRoverSport,2015,114000,258,Diesel,37500
LandRover,RangeRoverEvoque,2014,68000,190,Diesel,19500
LandRover,RangeRoverEvoque,2014,150000,150,Diesel,23500
LandRover,RangeRoverEvoque,2014,99000,190,Diesel,26500
LandRover,RangeRoverSport,2014,69000,292,Diesel,35990
LandRover,RangeRoverSport,2015,90000,306,Diesel,43000
LandRover,RangeRoverSport,2015,45000,306,Diesel,47990
LandRover,RangeRoverSport,2015,99000,258,Diesel,32000
LandRover,Discovery,2015,140000,256,Diesel,30900
LandRover,RangeRoverEvoque,2015,110000,190,Diesel,28500
LandRover,DiscoverySport,2015,113000,150,Diesel,22190
LandRover,DiscoverySport,2015,120000,179,Diesel,23900
LandRover,RangeRover,2014,26542,510,Gasolina,70000
LandRover,RangeRoverSport,2015,155170,292,Diesel,39900
