Brand,Model,Year,Km,Power,Fuel_type,Price
BMW,Serie3,2015,74498,150,Diesel,18900
BMW,Serie5,2015,102371,190,Diesel,24500
BMW,Serie4,2014,29436,184,Diesel,21900
BMW,Serie5,2015,84000,163,Diesel,12300
BMW,Serie3,2015,76445,184,Gasolina,23495
BMW,X5,2014,152000,313,Diesel,26679
BMW,Serie4,2015,49650,245,Gasolina,25950
BMW,Serie3,2014,60550,245,Gasolina,20950
BMW,Serie2,2015,110000,150,Diesel,13200
BMW,Serie3,2013,147000,218,Diesel,17890
BMW,Serie1,2014,134597,136,Gasolina,14500
BMW,Serie5,2013,199759,143,Diesel,12945
BMW,Serie3,2015,138000,258,Diesel,17990
BMW,Serie5,2013,135280,381,Diesel,22490
BMW,Serie1,2015,115000,116,Diesel,11489
BMW,Serie1,2014,81829,102,Gasolina,12930
BMW,Serie3,2013,162752,136,Gasolina,9999
BMW,Serie3,2014,160000,116,Diesel,9400
BMW,Serie2,2014,25317,326,Gasolina,28980
BMW,Serie2,2014,53000,218,Diesel,22990
BMW,Serie1,2014,71500,143,Diesel,13980
BMW,Serie1,2014,75000,116,Diesel,10499
BMW,Serie1,2014,80000,116,Diesel,13300
BMW,Serie5,2013,90000,218,Diesel,18900
BMW,Serie3,2014,157000,184,Diesel,14900
BMW,Serie3,2014,190000,163,Diesel,12000
BMW,Serie4,2015,138086,184,Diesel,21999
BMW,Serie3,2013,251095,184,Diesel,10450
BMW,Serie5,2015,90000,258,Diesel,31390
BMW,Serie1,2015,83370,326,Gasolina,24990
BMW,Serie2,2015,173000,150,Diesel,10500
BMW,Serie2,2015,160000,150,Diesel,9500
BMW,X1,2015,163000,150,Diesel,13500
BMW,Serie7,2014,184000,258,Diesel,19990
BMW,Serie5,2013,115000,218,Diesel,14500
BMW,Serie2,2015,40650,136,Gasolina,20990
BMW,Serie4,2014,82100,163,Diesel,23950
BMW,Serie5,2013,193735,258,Diesel,18395
BMW,X6,2015,92500,258,Diesel,43950
BMW,Serie1,2015,33650,136,Gasolina,12990
BMW,X3,2015,103191,190,Diesel,17850
BMW,Serie1,2015,62000,136,Gasolina,14500
BMW,X1,2015,90560,150,Diesel,17300
BMW,X4,2014,152500,258,Diesel,27500
BMW,Serie2,2014,75000,136,Gasolina,14980
BMW,Serie2,2014,160233,136,Gasolina,13890
BMW,X5,2014,268000,258,Diesel,22950
BMW,Serie3,2013,235000,116,Diesel,9450
BMW,Serie4,2015,65942,190,Diesel,22845
BMW,Serie5,2014,97167,184,Gasolina,23800
BMW,Serie4,2014,144000,258,Diesel,27900
BMW,Serie3,2013,112000,184,Diesel,13700
