Brand,Model,Year,Km,Power,Fuel_type,Price
Mercedes-Benz,B,2012,97000,109,Diesel,10990
Mercedes-Benz,E,2011,210000,265,Diesel,10499
Mercedes-Benz,ML,2012,240000,204,Diesel,17500
Mercedes-Benz,C,2010,240000,170,Diesel,5350
Mercedes-Benz,E,2010,121000,170,Diesel,12500
Mercedes-Benz,B,2012,79840,109,Diesel,9500
Mercedes-Benz,A,2010,88250,116,Gasolina,6600
Mercedes-Benz,Viano,2012,138000,224,Diesel,16000
Mercedes-Benz,Viano,2010,246500,204,Diesel,15800
Mercedes-Benz,C,2011,121512,173,Diesel,12900
Mercedes-Benz,A,2010,149439,95,Gasolina,4200
Mercedes-Benz,E,2011,319566,231,Diesel,7900
Mercedes-Benz,A,2010,160000,109,Diesel,3900
Mercedes-Benz,C,2011,85850,184,Gasolina,12990
Mercedes-Benz,C,2011,188000,170,Diesel,7500
Mercedes-Benz,ML,2011,189750,211,Diesel,16299
Mercedes-Benz,A,2010,99000,95,Gasolina,6950
Mercedes-Benz,C,2011,162000,170,Diesel,11990
Mercedes-Benz,C,2010,84000,136,Diesel,11490
Mercedes-Benz,C,2011,100000,136,Diesel,10950
Mercedes-Benz,A,2010,270000,109,Diesel,2999
Mercedes-Benz,CLS,2012,171050,265,Diesel,17980
Mercedes-Benz,E,2010,112000,184,Gasolina,17500
Mercedes-Benz,C,2012,68591,156,Gasolina,13990
Mercedes-Benz,E,2011,183000,265,Diesel,19799
Mercedes-Benz,C,2010,133896,170,Diesel,8980
Mercedes-Benz,ML,2010,99000,190,Diesel,17990
Mercedes-Benz,B,2011,153000,109,Diesel,6450
Mercedes-Benz,A,2010,191100,109,Diesel,4900
Mercedes-Benz,A,2010,62000,116,Gasolina,11990
Mercedes-Benz,E,2012,32000,184,Gasolina,18999
Mercedes-Benz,E,2010,72127,184,Gasolina,14900
Mercedes-Benz,E,2010,188488,184,Gasolina,9900
Mercedes-Benz,GLK,2011,137000,231,Diesel,17900
Mercedes-Benz,C,2011,148000,120,Diesel,8950
Mercedes-Benz,B,2012,29000,156,Gasolina,14490
Mercedes-Benz,A,2012,193000,82,Diesel,4900
Mercedes-Benz,SLK,2011,76497,184,Gasolina,19980
Mercedes-Benz,E,2011,195600,265,Diesel,13990
Mercedes-Benz,E,2010,188326,136,Diesel,7100
Mercedes-Benz,C,2011,18100,156,Gasolina,16000
Mercedes-Benz,C,2012,241000,204,Diesel,13000
Mercedes-Benz,B,2012,172000,109,Diesel,12500
Mercedes-Benz,E,2011,162000,265,Diesel,14000
Mercedes-Benz,B,2010,94000,116,Gasolina,7000
Mercedes-Benz,C,2012,122000,120,Diesel,10000
Mercedes-Benz,C,2011,230000,231,Diesel,10900
Mercedes-Benz,A,2012,120870,156,Gasolina,15750
Mercedes-Benz,B,2011,170000,140,Diesel,10000
Mercedes-Benz,C,2011,124680,156,Gasolina,13950
Mercedes-Benz,E,2010,146694,184,Gasolina,15750
Mercedes-Benz,E,2010,193550,231,Diesel,12900
Mercedes-Benz,SLK,2011,107000,184,Gasolina,14999
Mercedes-Benz,E,2012,82000,184,Gasolina,15490
Mercedes-Benz,S,2010,97325,272,Gasolina,14000
Mercedes-Benz,B,2011,130000,109,Diesel,7500
Mercedes-Benz,GLK,2011,182000,170,Diesel,10000
Mercedes-Benz,R,2012,225000,190,Diesel,10980
Mercedes-Benz,B,2011,132111,109,Diesel,7100
Mercedes-Benz,E,2010,260000,136,Diesel,8990
Mercedes-Benz,B,2011,90000,116,Gasolina,9888
Mercedes-Benz,C,2012,140000,170,Diesel,14000
Mercedes-Benz,ML,2012,260000,204,Diesel,15999
Mercedes-Benz,E,2012,114500,170,Diesel,13666
Mercedes-Benz,C,2012,112000,136,Diesel,10950
Mercedes-Benz,B,2012,124372,109,Diesel,10900
Mercedes-Benz,Viano,2012,158000,224,Diesel,17800
Mercedes-Benz,C,2010,185000,136,Diesel,6700
Mercedes-Benz,C,2010,211000,231,Diesel,10300
Mercedes-Benz,GLK,2010,189000,204,Diesel,11500
Mercedes-Benz,ML,2011,210000,231,Diesel,14999
Mercedes-Benz,S,2012,223175,258,Diesel,18950
Mercedes-Benz,ML,2010,185000,190,Diesel,15900
Mercedes-Benz,B,2010,200000,109,Diesel,7500
Mercedes-Benz,C,2011,226000,136,Diesel,8500
