vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Porsche Cayenne;86.000 km;oct-15;309 kW (420 CV);Automático;Gasolina;9,5;ES;-/- ;€ 55.999
Porsche Panamera;129.000 km;jun-14;306 kW (416 CV);Automático;Electro/Gasolina;3,1;ES;-/- ;€ 59.999
Porsche Macan;84.906 km;jun-14;190 kW (258 CV);Automático;Diésel;6,1;ES;-/- ;€ 42.890
Porsche Cayenne;117.397 km;oct-13;180 kW (245 CV);Automático;Diésel;-/- ;ES;-/- ;€ 37.790
Porsche Panamera;59.000 km;feb-15;324 kW (441 CV);Automático;Gasolina;10,7;ES;-/- ;€ 64.999
Porsche Panamera;50.000 km;jun-13;382 kW (519 CV);Automático;Gasolina;10,3;ES;-/- ;€ 69.999
Porsche Cayenne;68.000 km;ago-14;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 43.800
Porsche Macan;129.000 km;jul-14;190 kW (258 CV);Automático;Diésel;6,1;ES;-/- ;€ 45.000
Porsche 991;21.000 km;sep-15;368 kW (500 CV);Automático;Gasolina;12,7;ES;-/- ;€ 170.000
Porsche 911;21.000 km;sep-15;368 kW (500 CV);Automático;Gasolina;12,7;ES;-/- ;€ 170.000
Porsche Macan;40.000 km;jul-14;190 kW (258 CV);Automático;Diésel;6,1;ES;-/- ;€ 63.000
Porsche Cayenne;66.000 km;oct-14;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 39.990
Porsche Cayenne;37.500 km;jun-15;193 kW (262 CV);Automático;Diésel;6,6;ES;-/- ;€ 50.900
Porsche Macan;41.200 km;abr-14;190 kW (258 CV);Automático;Diésel;6,1;ES;-/- ;€ 49.900
Porsche 991;34.900 km;may-13;257 kW (349 CV);Automático;Gasolina;8,4;ES;-/- ;€ 87.000
Porsche Cayenne;71.055 km;mar-15;193 kW (262 CV);Automático;Diésel;6,6;ES;-/- ;€ 44.900
Porsche Panamera;60.000 km;abr-13;309 kW (420 CV);Automático;Gasolina;8,7;ES;-/- ;€ 62.500
Porsche 911;28.800 km;jun-14;257 kW (349 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 102.500
Porsche Panamera;67.000 km;mar-15;306 kW (416 CV);Automático;Electro/Gasolina;3,1;ES;-/- ;€ 68.900
Porsche Boxster;41.400 km;jul-13;232 kW (315 CV);Automático;Gasolina;8 l/;ES;-/- ;€ 49.900
Porsche 991;31.750 km;mar-13;257 kW (349 CV);Automático;Gasolina;8,2;ES;-/- ;€ 81.500
Porsche Macan;26.650 km;oct-14;190 kW (258 CV);Automático;Diésel;6,1;ES;-/- ;€ 51.500
Porsche Macan;31.500 km;jul-14;190 kW (258 CV);Automático;Diésel;6,1;ES;-/- ;€ 50.900
Porsche Macan;36.000 km;mar-15;190 kW (258 CV);Automático;Diésel;6,1;ES;-/- ;€ 47.900
Porsche Cayenne;154.000 km;ene-14;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 32.850
Porsche Cayenne;81.640 km;ene-13;180 kW (245 CV);Automático;Diésel;-/- ;ES;-/- ;€ 41.490
Porsche Cayman;150 km;nov-15;202 kW (275 CV);Automático;Gasolina;8,2;ES;-/- ;€ 59.900
Porsche Cayenne;55.000 km;sep-15;309 kW (420 CV);Automático;Gasolina;10,7;ES;-/- ;€ 49.900
Porsche 991;30.000 km;oct-13;294 kW (400 CV);Automático;Gasolina;9,1;ES;-/- ;€ 83.900
Porsche 991;15.000 km;jun-13;257 kW (349 CV);Automático;Gasolina;8,6;ES;-/- ;€ 84.900
Porsche 991;7.500 km;may-13;294 kW (400 CV);Automático;Gasolina;8,9;ES;-/- ;€ 108.000
Porsche Cayenne;125.000 km;ene-15;193 kW (262 CV);Automático;Diésel;6,6;ES;-/- ;€ 40.990
Porsche Macan;175.000 km;jun-14;294 kW (400 CV);Automático;Gasolina;8,7;ES;-/- ;€ 43.990
Porsche Macan;97.000 km;jun-15;190 kW (258 CV);Automático;Diésel;6,3;ES;-/- ;€ 48.999
Porsche Panamera;178.000 km;oct-13;184 kW (250 CV);Automático;Diésel;6,3;ES;-/- ;€ 34.990
Porsche Panamera;109.000 km;ago-13;184 kW (250 CV);Automático;Diésel;6,3;ES;-/- ;€ 39.999
Porsche Cayenne;120.000 km;abr-15;193 kW (262 CV);Automático;Diésel;6,6;ES;-/- ;€ 39.800
Porsche Macan;95.000 km;jun-14;294 kW (400 CV);Automático;Gasolina;8,7;ES;-/- ;€ 48.900
Porsche Macan;93.000 km;jun-14;294 kW (400 CV);Automático;Gasolina;8,7;ES;-/- ;€ 52.900
Porsche 911;51.000 km;oct-14;257 kW (349 CV);Automático;Gasolina;8,4;Unknown;198;€ 76.000
Porsche 911;46.000 km;oct-14;383 kW (521 CV);Automático;Gasolina;9,7;ES;227;€ 118.990
Porsche Panamera;200.000 km;ene-13;294 kW (400 CV);Automático;Gasolina;11,1;Unknown;260;€ 45.000
Porsche Panamera;122.654 km;jul-14;221 kW (300 CV);Automático;Diésel;6,4;ES;-/- ;€ 42.500
Porsche Cayenne;66.000 km;jun-15;309 kW (420 CV);Automático;Gasolina;9,5;ES;-/- ;€ 48.990
Porsche Panamera;124.000 km;mar-15;221 kW (300 CV);Automático;Diésel;6,4;Unknown;169;€ 47.500
Porsche Panamera;129.000 km;sep-13;184 kW (250 CV);Automático;Diésel;6,3;ES;-/- ;€ 36.990
Porsche Boxster;37.800 km;feb-13;195 kW (265 CV);Automático;Gasolina;7,7;Unknown;180;€ 47.900
Porsche Macan;105.000 km;may-15;190 kW (258 CV);Automático;Diésel;6,3;Unknown;164;€ 41.500
Porsche 911;22.500 km;ago-15;412 kW (560 CV);Automático;Gasolina;9,7;ES;227;€ 137.500
Porsche Cayenne;116.000 km;ene-13;281 kW (382 CV);Automático;Diésel;8,3;ES;218;€ 43.500
Porsche Cayenne;103.000 km;mar-15;193 kW (262 CV);Automático;Diésel;6,6;ES;-/- ;€ 45.500
Porsche Boxster;110.000 km;jul-14;232 kW (315 CV);Automático;Gasolina;8 l/;Unknown;188;€ 48.000
Porsche Macan;156.000 km;nov-14;190 kW (258 CV);Automático;Diésel;6,3;Unknown;164;€ 37.000
Porsche 991;17.000 km;jun-14;412 kW (560 CV);Automático;Gasolina;9,7;ES;-/- ;€ 150.000
Porsche Cayenne;100.000 km;feb-14;281 kW (382 CV);Automático;Diésel;8,3;ES;218;€ 44.000
Porsche Panamera;66.849 km;abr-15;221 kW (300 CV);Automático;Diésel;-/- ;ES;-/- ;€ 53.990
Porsche Panamera;82.000 km;jun-14;221 kW (300 CV);Automático;Diésel;6,4;ES;-/- ;€ 45.000
Porsche Macan;88.000 km;oct-14;190 kW (258 CV);Automático;Diésel;6,1;Unknown;159;€ 47.500
Porsche Cayenne;175.000 km;abr-13;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 32.000
Porsche Cayenne;88.249 km;jul-15;283 kW (385 CV);Automático;Diésel;8 l/;ES;209;€ 65.950
Porsche Panamera;102.100 km;jun-15;228 kW (310 CV);Automático;Gasolina;8,7;Unknown;203;€ 51.822
Porsche Cayenne;173.000 km;ene-14;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 36.500
Porsche Cayenne;66.000 km;jul-14;309 kW (420 CV);Automático;Gasolina;10,7;Unknown;251;€ 44.900
Porsche Cayenne;81.277 km;jun-15;306 kW (416 CV);Automático;Electro/Gasolina;3,4;ES;79 g;€ 54.000
Porsche Panamera;24.650 km;ene-13;294 kW (400 CV);Automático;Gasolina;11,1;ES;260;€ 54.500
Porsche Macan;110.744 km;feb-15;190 kW (258 CV);Automático;Diésel;6,1;ES;159;€ 39.000
Porsche Macan;78.000 km;jun-15;190 kW (258 CV);Automático;Diésel;6,1;ES;159;€ 47.900
Porsche Panamera;122.000 km;ene-13;316 kW (430 CV);Automático;Gasolina;10,9;Unknown;256;€ 58.000
Porsche Panamera;80.000 km;oct-13;184 kW (250 CV);Automático;Diésel;6,5;Unknown;166;€ 44.600
Porsche Macan;69.000 km;jun-15;294 kW (400 CV);Automático;Gasolina;8,7;Unknown;204;€ 59.000
Porsche Cayenne;60.000 km;mar-15;193 kW (262 CV);Automático;Diésel;6,6;Unknown;173;€ 49.000
Porsche 991;28.000 km;may-15;294 kW (400 CV);Manual;Gasolina;9,5;Unknown;223;€ 90.000
Porsche Boxster;29.000 km;jul-15;232 kW (315 CV);Automático;Gasolina;8 l/;Unknown;188;€ 52.900
Porsche Panamera;170.000 km;feb-13;184 kW (250 CV);Automático;Diésel;6,5;ES;-/- ;€ 38.990
Porsche Panamera;71.168 km;ene-15;306 kW (416 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 68.800
Porsche Macan;59.857 km;mar-15;250 kW (340 CV);Automático;Gasolina;8,7;Unknown;204;€ 49.000
Porsche Cayenne;147.000 km;jun-13;180 kW (245 CV);Automático;Diésel;7,2;Unknown;189;€ 37.890
Porsche Cayenne;125.700 km;abr-14;281 kW (382 CV);Automático;Diésel;8,3;Unknown;218;€ 28.000
Porsche Cayenne;149.000 km;ene-13;309 kW (420 CV);Automático;Gasolina;10,7;ES;251;€ 39.990
Porsche Macan;62.000 km;jun-15;294 kW (400 CV);Automático;Gasolina;8,7;ES;-/- ;€ 68.900
Porsche Panamera;133.000 km;sep-15;324 kW (441 CV);Automático;Gasolina;10,7;Unknown;249;€ 59.500
Porsche Cayenne;121.000 km;jul-13;281 kW (382 CV);Automático;Diésel;8,3;ES;218;€ 37.950
Porsche Macan;68.000 km;may-14;294 kW (400 CV);Automático;Gasolina;8,7;Unknown;204;€ 59.500
Porsche Panamera;35.548 km;ene-15;221 kW (300 CV);Automático;Diésel;6,4;ES;169;€ 62.500
Porsche Macan;160.000 km;ago-14;190 kW (258 CV);Automático;Diésel;6,3;ES;164;€ 39.900
Porsche Panamera;93.431 km;feb-14;221 kW (300 CV);Automático;Diésel;6,4;ES;169;€ 54.900
Porsche Macan;73.589 km;jul-15;190 kW (258 CV);Automático;Diésel;6,1;ES;159;€ 51.900
Porsche Cayman;31.500 km;nov-13;235 kW (320 CV);Automático;Gasolina;9,2;ES;221;€ 49.900
Porsche 911;118.000 km;ene-13;294 kW (400 CV);Automático;Gasolina;8,9;Unknown;210;€ 75.000
Porsche 991;87.000 km;ene-15;412 kW (560 CV);Automático;Gasolina;9,7;ES;-/- ;€ 129.000
Porsche 911;33.000 km;jun-14;350 kW (476 CV);Automático;Gasolina;12,4;ES;289;€ 125.000
Porsche Macan;96.886 km;may-15;190 kW (258 CV);Automático;Diésel;-/- ;ES;-/- ;€ 42.990
Porsche Cayenne;29.000 km;may-15;193 kW (262 CV);Automático;Diésel;6,6;ES;-/- ;€ 49.500
Porsche Cayenne;119.000 km;oct-15;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 41.900
Porsche Cayenne;114.744 km;ene-14;180 kW (245 CV);Automático;Diésel;7,2;ES;-/- ;€ 41.995
Porsche Cayenne;150.000 km;jul-15;283 kW (385 CV);Automático;Diésel;8 l/;ES;-/- ;€ 49.990
Porsche Cayenne;223.002 km;jun-13;180 kW (245 CV);Automático;Diésel;7,2;ES;189;€ 30.000
Porsche Cayenne;142.300 km;dic-13;281 kW (382 CV);Automático;Diésel;8,3;ES;218;€ 33.900
Porsche Macan;84.906 km;jun-14;190 kW (258 CV);Automático;Diésel;6,1;ES;-/- ;€ 42.890
Porsche Panamera;101.999 km;jul-13;184 kW (250 CV);Automático;Diésel;6,3;ES;-/- ;€ 44.999
Porsche Panamera;53.500 km;mar-15;221 kW (300 CV);Automático;Diésel;6,4;ES;169;€ 50.900
Porsche 911;29.000 km;may-14;350 kW (476 CV);Automático;Gasolina;12,4;ES;-/- ;€ 120.000
Porsche Cayenne;117.397 km;oct-13;180 kW (245 CV);Automático;Diésel;-/- ;ES;-/- ;€ 37.790
Porsche Cayenne;135.000 km;jun-15;382 kW (519 CV);Automático;Gasolina;11,2;ES;-/- ;€ 57.899
Porsche Macan;88.000 km;mar-15;190 kW (258 CV);Automático;Diésel;6,1;ES;-/- ;€ 48.990
Porsche Cayman;110.000 km;jun-14;202 kW (275 CV);Automático;Gasolina;8,2;ES;-/- ;€ 39.990
Porsche Cayenne;55.900 km;sep-15;193 kW (262 CV);Automático;Diésel;6,6;ES;-/- ;€ 46.890
Porsche Macan;96.886 km;may-15;190 kW (258 CV);Automático;Diésel;-/- ;ES;-/- ;€ 42.990
Porsche Panamera;185.869 km;sep-13;306 kW (416 CV);Automático;Electro/Gasolina;-/- ;ES;-/- ;€ 49.900
Porsche Macan;82.500 km;jul-15;190 kW (258 CV);Automático;Diésel;6,3;ES;164;€ 46.900
Porsche Boxster;38.000 km;jun-15;232 kW (315 CV);Automático;Gasolina;8 l/;Unknown;188;€ 53.000
Porsche Panamera;161.000 km;ene-14;221 kW (300 CV);Automático;Diésel;6,4;ES;169;€ 39.900
Porsche Macan;119.000 km;mar-15;294 kW (400 CV);Automático;Gasolina;8,7;ES;-/- ;€ 53.990
Porsche Targa;84.000 km;may-14;294 kW (400 CV);Automático;Gasolina;9,2;Unknown;214;€ 104.000
Porsche Macan;189.900 km;jun-14;190 kW (258 CV);Automático;Diésel;6,1;ES;159;€ 39.800
Porsche Cayenne;111.600 km;mar-15;193 kW (262 CV);Automático;Diésel;6,6;ES;173;€ 52.000
Porsche Panamera;248.000 km;mar-15;324 kW (441 CV);Automático;Gasolina;10,7;ES;249;€ 46.000
Porsche Cayenne;98.200 km;ene-13;180 kW (245 CV);Automático;Diésel;7,2;ES;189;€ 39.000
Porsche Panamera;17.300 km;feb-15;221 kW (300 CV);Automático;Diésel;6,4;ES;169;€ 62.500
Porsche Cayenne;193.000 km;ene-13;281 kW (382 CV);Automático;Diésel;8,3;ES;218;€ 38.000
Porsche Panamera;55.000 km;ene-14;221 kW (300 CV);Automático;Diésel;6,4;ES;169;€ 49.500
Porsche 911;58.000 km;nov-14;294 kW (400 CV);Automático;Gasolina;8,7;Unknown;205;€ 79.999
Porsche Panamera;140.000 km;jun-14;221 kW (300 CV);Automático;Diésel;6,4;ES;169;€ 50.000
Porsche 991;17.000 km;mar-14;412 kW (560 CV);Automático;Gasolina;9,7;ES;227;€ 150.000
