vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz C 220;87.490 km;jun-18;125 kW (170 CV);Automático;Diésel;4,4;Unknown;112;€ 31.900
Mercedes-Benz GLE 350;94.500 km;jun-18;190 kW (258 CV);Automático;Diésel;7,5;ES;-/- ;€ 55.000
Mercedes-Benz C 220;18.000 km;oct-18;143 kW (194 CV);Automático;Diésel;4,7;ES;-/- ;€ 31.875
Mercedes-Benz A 200;21.000 km;abr-18;100 kW (136 CV);Automático;Diésel;3,8;ES;-/- ;€ 24.200
Mercedes-Benz C 220;18.720 km;ene-18;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 31.690
Mercedes-Benz Sprinter;24.312 km;jun-18;105 kW (143 CV);Manual;Diésel;7,5;ES;-/- ;€ 20.900
Mercedes-Benz Sprinter;19.781 km;jun-18;105 kW (143 CV);Manual;Diésel;7,5;ES;-/- ;€ 20.900
Mercedes-Benz Sprinter;40.600 km;jun-18;105 kW (143 CV);Manual;Diésel;-/- ;ES;-/- ;€ 19.900
Mercedes-Benz GLC 220;60.000 km;jun-18;125 kW (170 CV);Automático;Diésel;6,1;ES;-/- ;€ 42.890
Mercedes-Benz E 220;25.500 km;jun-18;143 kW (194 CV);Automático;Diésel;3,9;ES;-/- ;€ 40.500
Mercedes-Benz C 200;54.450 km;sep-18;110 kW (150 CV);Automático;Diésel;-/- ;ES;-/- ;€ 30.990
Mercedes-Benz V 220;22.373 km;feb-18;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 32.045
Mercedes-Benz Sprinter;180.000 km;jun-18;105 kW (143 CV);Automático;Diésel;7,9;ES;-/- ;€ 18.500
Mercedes-Benz V 220;22.373 km;feb-18;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 32.045
Mercedes-Benz GLA 200;29.300 km;ene-18;100 kW (136 CV);Automático;Diésel;4,2;Unknown;108;€ 27.000
Mercedes-Benz B 200;19.000 km;mar-18;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 23.440
Mercedes-Benz B 200;36.000 km;mar-18;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 22.990
Mercedes-Benz CLA 220;13.900 km;nov-18;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 30.990
Mercedes-Benz GLE 350;94.500 km;jun-18;190 kW (258 CV);Automático;Diésel;7,5;ES;-/- ;€ 55.000
Mercedes-Benz A 180;2.000 km;jun-18;80 kW (109 CV);Automático;Diésel;3,7;ES;-/- ;€ 24.990
Mercedes-Benz Vito;30.988 km;jun-18;100 kW (136 CV);Manual;Diésel;6,4;ES;-/- ;€ 26.800
Mercedes-Benz E 220;26.500 km;jun-18;143 kW (194 CV);Automático;Diésel;4 l/;ES;-/- ;€ 39.990
Mercedes-Benz GLC 220;93.700 km;ene-18;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 33.400
Mercedes-Benz V;32.000 km;dic-18;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 40.900
Mercedes-Benz B 200;19.500 km;jun-18;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 19.890
Mercedes-Benz B 200;19.500 km;jun-18;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 19.890
Mercedes-Benz B 200;25.000 km;sep-18;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 19.480
Mercedes-Benz CLA 200;13.500 km;jul-18;100 kW (136 CV);Automático;Diésel;5,4;ES;-/- ;€ 25.890
Mercedes-Benz CLA 200;12.500 km;jul-18;100 kW (136 CV);Automático;Diésel;5,4;ES;-/- ;€ 25.890
Mercedes-Benz CLA 200;13.500 km;jul-18;100 kW (136 CV);Automático;Diésel;5,4;ES;-/- ;€ 25.890
Mercedes-Benz CLA 200;10.500 km;jul-18;100 kW (136 CV);Automático;Diésel;5,4;ES;-/- ;€ 25.890
Mercedes-Benz CLA 200;13.000 km;jul-18;100 kW (136 CV);Automático;Diésel;5,4;ES;-/- ;€ 25.890
Mercedes-Benz B 200;26.500 km;mar-18;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 20.890
Mercedes-Benz V;45.669 km;jul-18;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 31.400
Mercedes-Benz GLC 220;13.689 km;dic-18;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 57.900
Mercedes-Benz A 180;35.000 km;jun-18;80 kW (109 CV);Automático;Diésel;3,7;ES;-/- ;€ 27.890
Mercedes-Benz C 220;45.987 km;ene-18;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 29.500
Mercedes-Benz C 220;71.000 km;jul-18;143 kW (194 CV);Automático;Diésel;4,8;ES;-/- ;€ 30.600
Mercedes-Benz GLE 250;44.000 km;ene-18;150 kW (204 CV);Automático;Diésel;5,6;ES;155;€ 40.900
Mercedes-Benz GLC 250;130.000 km;ene-18;150 kW (204 CV);Automático;Diésel;6,1;ES;-/- ;€ 32.999
Mercedes-Benz Vito;12.500 km;mar-18;65 kW (88 CV);Manual;Diésel;6,4;ES;169;€ 19.800
Mercedes-Benz V 220;37.749 km;feb-18;120 kW (163 CV);Automático;Diésel;5,9;ES;154;€ 38.800
Mercedes-Benz A 200;45.784 km;ene-18;100 kW (136 CV);Automático;Diésel;3,8;ES;-/- ;€ 21.990
Mercedes-Benz V 220;41.000 km;jun-18;120 kW (163 CV);Automático;Diésel;6 l/;ES;159;€ 30.500
Mercedes-Benz V 220;25.103 km;oct-18;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 40.300
Mercedes-Benz GLC 220;13.689 km;dic-18;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 53.900
Mercedes-Benz C 220;40.000 km;mar-18;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 28.875
Mercedes-Benz CLA 220;31.600 km;ago-18;130 kW (177 CV);Automático;Diésel;4,1;ES;-/- ;€ 31.500
Mercedes-Benz Sprinter;17.652 km;jun-18;105 kW (143 CV);Manual;Diésel;7,8;ES;-/- ;€ 19.256
Mercedes-Benz V 220;63.240 km;ene-18;120 kW (163 CV);Manual;Diésel;6,1;ES;-/- ;€ 35.900
Mercedes-Benz GLE 250;9.000 km;mar-18;150 kW (204 CV);Automático;Diésel;5,6;ES;-/- ;€ 48.500
Mercedes-Benz X 350;57.000 km;jun-18;190 kW (258 CV);Automático;Diésel;8,8;ES;-/- ;€ 42.000
Mercedes-Benz Vito;77.000 km;jun-18;84 kW (114 CV);Manual;Diésel;6,4;ES;-/- ;€ 15.206
Mercedes-Benz GLE 250;9.000 km;mar-18;150 kW (204 CV);Automático;Diésel;5,6;ES;-/- ;€ 48.500
Mercedes-Benz Vito;77.000 km;jun-18;84 kW (114 CV);Manual;Diésel;6,4;ES;-/- ;€ 16.446
Mercedes-Benz C 220;19.586 km;abr-18;125 kW (170 CV);Automático;Diésel;4,2;Unknown;127;€ 22.586
Mercedes-Benz C 200;52.000 km;jun-18;110 kW (150 CV);Automático;Diésel;4,4;Unknown;118;€ 26.000
Mercedes-Benz 250;72.700 km;ago-18;1 kW (1 CV);-/- (Cambio);Diésel;-/- ;Unknown;-/- ;€ 30.800
Mercedes-Benz GLC 250;75.000 km;dic-18;150 kW (204 CV);Automático;Diésel;6,1;Unknown;161;€ 40.000
Mercedes-Benz 220;12.000 km;may-18;143 kW (194 CV);Automático;Diésel;3,9;ES;-/- ;€ 36.900
Mercedes-Benz E 220;41.728 km;feb-18;143 kW (194 CV);Automático;Diésel;5,6;ES;149;€ 42.900
Mercedes-Benz A 180;32.888 km;nov-18;80 kW (109 CV);Automático;Diésel;5,2;ES;-/- ;€ 23.990
Mercedes-Benz GLA 200;44.000 km;feb-18;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 25.800
Mercedes-Benz GLE 350;94.500 km;jun-18;190 kW (258 CV);Automático;Diésel;7,5;ES;-/- ;€ 55.000
Mercedes-Benz C 220;49.000 km;ago-18;143 kW (194 CV);Automático;Diésel;4,3;ES;-/- ;€ 35.990
Mercedes-Benz C 220;48.100 km;ene-18;125 kW (170 CV);Automático;Diésel;-/- ;ES;-/- ;€ 35.900
Mercedes-Benz C 220;17.500 km;sep-18;125 kW (170 CV);Manual;Diésel;4 l/;ES;-/- ;€ 31.500
Mercedes-Benz Citan;25.900 km;jun-18;66 kW (90 CV);Manual;Diésel;5 l/;ES;-/- ;€ 12.990
Mercedes-Benz Vito;60.938 km;jun-18;100 kW (136 CV);Automático;Diésel;6,4;ES;-/- ;€ 28.900
Mercedes-Benz Sprinter;15.735 km;jun-18;105 kW (143 CV);Manual;Diésel;7,8;ES;-/- ;€ 24.500
Mercedes-Benz V 220;21.301 km;may-18;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 36.500
Mercedes-Benz V 220;31.000 km;mar-18;120 kW (163 CV);Manual;Diésel;6,1;ES;-/- ;€ 38.500
Mercedes-Benz GLC 220;17.000 km;may-18;125 kW (170 CV);Automático;Diésel;5,9;ES;-/- ;€ 41.900
Mercedes-Benz GLC 220;17.000 km;may-18;125 kW (170 CV);Automático;Diésel;5,9;ES;-/- ;€ 41.900
Mercedes-Benz X 250;90.458 km;jun-18;140 kW (190 CV);Automático;Diésel;7,5;ES;-/- ;€ 32.100
Mercedes-Benz X 350;20.179 km;jun-18;190 kW (258 CV);Automático;Diésel;8,8;ES;-/- ;€ 43.700
Mercedes-Benz C 220;50.000 km;ene-18;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 31.500
Mercedes-Benz E 220;53.000 km;feb-18;143 kW (194 CV);Automático;Diésel;4,9;ES;-/- ;€ 46.900
Mercedes-Benz C 220;50.000 km;ene-18;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 29.990
Mercedes-Benz CLA 220;56.000 km;dic-18;125 kW (170 CV);Automático;Diésel;5,4;ES;-/- ;€ 31.999
Mercedes-Benz B 180;53.000 km;may-18;80 kW (109 CV);Automático;Diésel;4 l/;ES;-/- ;€ 22.300
Mercedes-Benz V 220;25.702 km;may-18;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 36.500
Mercedes-Benz V;56.757 km;feb-18;140 kW (190 CV);Automático;Diésel;6 l/;ES;-/- ;€ 42.900
Mercedes-Benz V 220;41.650 km;mar-18;120 kW (163 CV);Automático;Diésel;5,9;ES;154;€ 38.800
Mercedes-Benz A 180;31.295 km;dic-18;80 kW (109 CV);Automático;Diésel;5,2;ES;-/- ;€ 29.490
Mercedes-Benz Sprinter;39.491 km;jun-18;84 kW (114 CV);Manual;Diésel;8 l/;ES;-/- ;€ 19.500
Mercedes-Benz Citan;15.000 km;may-18;66 kW (90 CV);Manual;Diésel;4,8;ES;-/- ;€ 16.500
Mercedes-Benz Vito;44.100 km;jun-18;100 kW (136 CV);Automático;Diésel;6,5;ES;-/- ;€ 26.500
Mercedes-Benz V 220;27.056 km;jun-18;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 30.493
Mercedes-Benz GLC 220;67.000 km;feb-18;125 kW (170 CV);Automático;Diésel;5,9;ES;-/- ;€ 35.900
Mercedes-Benz A 180;37.990 km;oct-18;85 kW (116 CV);Automático;Diésel;3,9;ES;-/- ;€ 26.890
Mercedes-Benz GLC 220;46.500 km;jun-18;125 kW (170 CV);Automático;Diésel;5,9;ES;-/- ;€ 37.900
Mercedes-Benz X 250;15.470 km;jun-18;140 kW (190 CV);Automático;Diésel;7,7;ES;-/- ;€ 79.900
Mercedes-Benz GLC 250;59.267 km;oct-18;150 kW (204 CV);Automático;Diésel;5 l/;ES;-/- ;€ 43.900
Mercedes-Benz CLA 200;27.515 km;sep-18;100 kW (136 CV);Automático;Diésel;5,4;ES;-/- ;€ 29.900
Mercedes-Benz GLA 200;10.394 km;oct-18;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 31.900
Mercedes-Benz CLA 200;9.500 km;jul-18;100 kW (136 CV);Automático;Diésel;5,4;ES;-/- ;€ 23.950
Mercedes-Benz B 200;69.900 km;ene-18;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 19.900
Mercedes-Benz V 220;29.006 km;feb-18;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 31.000
Mercedes-Benz V 220;23.245 km;feb-18;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 31.000
Mercedes-Benz C 200;14.587 km;dic-18;110 kW (150 CV);Automático;Diésel;4,4;ES;-/- ;€ 30.452
Mercedes-Benz GLE 350;18.500 km;ene-18;190 kW (258 CV);Automático;Diésel;7,5;ES;-/- ;€ 53.000
Mercedes-Benz C 250;19.772 km;jul-18;150 kW (204 CV);Automático;Diésel;4,6;ES;-/- ;€ 36.990
Mercedes-Benz Citan;32.000 km;jun-18;66 kW (90 CV);Manual;Diésel;4,8;ES;-/- ;€ 11.320
Mercedes-Benz V 220;54.680 km;may-18;120 kW (163 CV);Manual;Diésel;6,1;ES;-/- ;€ 35.452
Mercedes-Benz Citan;25.900 km;oct-18;70 kW (95 CV);Manual;Diésel;4,8;ES;-/- ;€ 10.733
Mercedes-Benz V 220;60.900 km;may-18;120 kW (163 CV);Manual;Diésel;6,1;ES;-/- ;€ 35.452
Mercedes-Benz Vito;51.192 km;jun-18;100 kW (136 CV);Automático;Diésel;6,4;ES;-/- ;€ 23.882
Mercedes-Benz Vito;63.123 km;jun-18;100 kW (136 CV);Automático;Diésel;6,4;ES;-/- ;€ 23.882
Mercedes-Benz Vito;60.900 km;jun-18;100 kW (136 CV);Automático;Diésel;6,4;ES;-/- ;€ 23.882
Mercedes-Benz E 220;17.590 km;ago-18;143 kW (194 CV);Automático;Diésel;4,9;Unknown;129;€ 53.500
Mercedes-Benz V 220;21.624 km;feb-18;120 kW (163 CV);Automático;Diésel;5,9;ES;-/- ;€ 31.000
Mercedes-Benz Vito;30.901 km;jun-18;100 kW (136 CV);Manual;Diésel;6,4;ES;-/- ;€ 29.800
Mercedes-Benz Vito;47.000 km;jun-18;100 kW (136 CV);Manual;Diésel;6,4;ES;-/- ;€ 22.934
Mercedes-Benz A 180;37.066 km;dic-18;85 kW (116 CV);Automático;Diésel;-/- ;ES;-/- ;€ 27.500
Mercedes-Benz C 220;12.593 km;jun-18;125 kW (170 CV);Automático;Diésel;4 l/;ES;-/- ;€ 28.900
Mercedes-Benz B 200;20.964 km;may-18;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 21.900
Mercedes-Benz C 220;29.774 km;jul-18;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 31.900
Mercedes-Benz C 220;37.065 km;feb-18;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 29.900
Mercedes-Benz B 200;23.607 km;mar-18;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 19.200
Mercedes-Benz GLC 250;10.500 km;nov-18;150 kW (204 CV);Automático;Diésel;6,1;ES;161;€ 48.500
Mercedes-Benz CLA 200;46.205 km;feb-18;100 kW (136 CV);Automático;Diésel;4,1;Unknown;106;€ 21.881
Mercedes-Benz C 220;42.219 km;jul-18;143 kW (194 CV);Automático;Diésel;-/- ;ES;-/- ;€ 30.000
Mercedes-Benz Citan;45.000 km;jun-18;66 kW (90 CV);Manual;Diésel;5 l/;ES;-/- ;€ 12.900
Mercedes-Benz E 280;14.333 km;oct-18;139 kW (189 CV);Automático;Diésel;7,5;ES;-/- ;€ 36.490
Mercedes-Benz C 200;14.779 km;dic-18;110 kW (150 CV);Automático;Diésel;4,8;ES;-/- ;€ 29.900
Mercedes-Benz C 220;9.124 km;mar-18;143 kW (194 CV);Automático;Diésel;5 l/;ES;-/- ;€ 37.800
Mercedes-Benz E 220;88.882 km;ene-18;143 kW (194 CV);Automático;Diésel;3,9;ES;-/- ;€ 37.900
Mercedes-Benz B 200;27.000 km;ago-18;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 18.500
Mercedes-Benz GLE 350;74.828 km;oct-18;190 kW (258 CV);Automático;Diésel;7,5;ES;191;€ 49.900
Mercedes-Benz Vito;33.535 km;jun-18;100 kW (136 CV);Manual;Diésel;6,4;ES;-/- ;€ 22.148
Mercedes-Benz A 200;30.500 km;jul-18;100 kW (136 CV);Automático;Diésel;3,8;Unknown;99 g;€ 22.000
Mercedes-Benz C 220;45.280 km;may-18;125 kW (170 CV);Automático;Diésel;4,2;ES;-/- ;€ 26.990
Mercedes-Benz C 220;42.663 km;mar-18;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 25.990
Mercedes-Benz GLE 350;17 km;jun-18;190 kW (258 CV);Automático;Diésel;7,5;ES;-/- ;€ 54.499
Mercedes-Benz GLE 250;8.954 km;mar-18;150 kW (204 CV);Automático;Diésel;-/- ;ES;-/- ;€ 49.900
Mercedes-Benz B 200;23.006 km;ago-18;100 kW (136 CV);Automático;Diésel;5,4;ES;-/- ;€ 23.094
Mercedes-Benz Citan;45.807 km;ago-18;66 kW (90 CV);Manual;Diésel;4,8;ES;-/- ;€ 13.300
Mercedes-Benz C 200;36.000 km;oct-18;110 kW (150 CV);Automático;Diésel;4,4;Unknown;117;€ 26.500
Mercedes-Benz C 220;9.100 km;ago-18;143 kW (194 CV);Automático;Diésel;5 l/;Unknown;132;€ 45.550
Mercedes-Benz V;84.000 km;may-18;140 kW (190 CV);Automático;Diésel;6 l/;ES;-/- ;€ 39.900
Mercedes-Benz E 220;190.000 km;may-18;143 kW (194 CV);Automático;Diésel;3,9;Unknown;102;€ 28.800
Mercedes-Benz GLA 220;41.700 km;may-18;125 kW (170 CV);Automático;Diésel;5,5;ES;-/- ;€ 26.700
Mercedes-Benz C 220;44.757 km;mar-18;125 kW (170 CV);Manual;Diésel;4,1;ES;-/- ;€ 28.000
Mercedes-Benz V;25.000 km;jun-18;120 kW (163 CV);Automático;Diésel;6,3;ES;-/- ;€ 54.990
Mercedes-Benz C 220;21.755 km;abr-18;125 kW (170 CV);Automático;Diésel;-/- ;ES;-/- ;€ 30.695
Mercedes-Benz GLA 220;41.700 km;may-18;125 kW (170 CV);Automático;Diésel;5,5;ES;-/- ;€ 26.700
Mercedes-Benz E 220;26.553 km;ene-18;143 kW (194 CV);Automático;Diésel;4,2;ES;-/- ;€ 43.999
Mercedes-Benz A 180;32.888 km;nov-18;80 kW (109 CV);Automático;Diésel;5,2;ES;-/- ;€ 25.990
Mercedes-Benz C 220;35.000 km;mar-18;125 kW (170 CV);Automático;Diésel;-/- ;ES;-/- ;€ 34.950
Mercedes-Benz A 180;22.000 km;mar-18;80 kW (109 CV);Automático;Diésel;-/- ;ES;-/- ;€ 25.950
Mercedes-Benz B 200;22.185 km;mar-18;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 23.200
Mercedes-Benz Vito;64.000 km;jun-18;84 kW (114 CV);Manual;Diésel;6,4;ES;-/- ;€ 17.400
Mercedes-Benz A 180;46.729 km;feb-18;80 kW (109 CV);Automático;Diésel;3,7;Unknown;98 g;€ 18.400
Mercedes-Benz GLC 250;16.000 km;feb-18;150 kW (204 CV);Automático;Diésel;5 l/;ES;129;€ 39.900
Mercedes-Benz GLC 250;13.200 km;sep-18;150 kW (204 CV);Automático;Diésel;-/- ;ES;-/- ;€ 39.900
Mercedes-Benz GLE 350;31.000 km;jun-18;200 kW (272 CV);Automático;Diésel;7,5;ES;-/- ;€ 60.395
Mercedes-Benz GLA 200;16.227 km;dic-18;100 kW (136 CV);Automático;Diésel;5,7;ES;-/- ;€ 30.900
Mercedes-Benz C 220;7.524 km;jul-18;125 kW (170 CV);Automático;Diésel;6,8;ES;-/- ;€ 32.295
Mercedes-Benz B 200;34.535 km;jun-18;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 22.495
Mercedes-Benz B 200;29.831 km;jun-18;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 22.595
Mercedes-Benz B 200;32.843 km;may-18;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 23.795
Mercedes-Benz B 200;22.984 km;abr-18;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 23.995
Mercedes-Benz A 180;21.068 km;nov-18;85 kW (116 CV);Automático;Diésel;4,3;ES;-/- ;€ 28.095
Mercedes-Benz B 200;30.901 km;jun-18;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 22.695
Mercedes-Benz B 180;24.000 km;abr-18;80 kW (109 CV);Automático;Diésel;4,1;ES;-/- ;€ 20.245
Mercedes-Benz Sprinter;59.888 km;jun-18;120 kW (163 CV);Manual;Diésel;7,8;ES;-/- ;€ 34.590
Mercedes-Benz E 220;57.000 km;abr-18;143 kW (194 CV);Automático;Diésel;5,6;ES;-/- ;€ 39.900
Mercedes-Benz E 220;26.000 km;mar-18;143 kW (194 CV);Automático;Diésel;-/- ;ES;-/- ;€ 36.490
Mercedes-Benz GLC 250;13.200 km;sep-18;150 kW (204 CV);Automático;Diésel;-/- ;ES;-/- ;€ 39.900
Mercedes-Benz CLA 200;14.800 km;sep-18;100 kW (136 CV);Automático;Diésel;5,6;ES;-/- ;€ 24.900
Mercedes-Benz CLA 200;14.800 km;sep-18;100 kW (136 CV);Automático;Diésel;5,6;Unknown;148;€ 25.900
Mercedes-Benz A 200;50.000 km;mar-18;100 kW (136 CV);Automático;Diésel;3,8;ES;-/- ;€ 23.350
Mercedes-Benz Vito;54.200 km;jun-18;100 kW (136 CV);Manual;Diésel;6,4;ES;-/- ;€ 24.500
Mercedes-Benz GLA 200;56.547 km;mar-18;100 kW (136 CV);Manual;Diésel;4,2;ES;-/- ;€ 20.990
Mercedes-Benz A 200;16.000 km;ago-18;100 kW (136 CV);Automático;Diésel;3,8;ES;-/- ;€ 25.500
Mercedes-Benz E 220;29.000 km;feb-18;143 kW (194 CV);Automático;Diésel;5 l/;Unknown;131;€ 35.900
Mercedes-Benz Citan;12.777 km;abr-18;66 kW (90 CV);Manual;Diésel;-/- ;ES;-/- ;€ 15.950
Mercedes-Benz C 220;27.900 km;ene-18;125 kW (170 CV);Automático;Diésel;4,6;Unknown;122;€ 27.800
Mercedes-Benz E 220;26.553 km;ene-18;143 kW (194 CV);Automático;Diésel;4,2;ES;-/- ;€ 43.999
Mercedes-Benz Sprinter;13.462 km;jun-18;105 kW (143 CV);Manual;Diésel;7,5;ES;-/- ;€ 20.400
Mercedes-Benz A 200;20.268 km;sep-18;100 kW (136 CV);Manual;Diésel;4,1;ES;-/- ;€ 21.900
Mercedes-Benz Citan;26.000 km;oct-18;66 kW (90 CV);Manual;Diésel;4,3;ES;121;€ 10.750
Mercedes-Benz Sprinter;9.647 km;jun-18;105 kW (143 CV);Manual;Diésel;7,8;ES;-/- ;€ 21.500
Mercedes-Benz Vito;21.782 km;jun-18;84 kW (114 CV);Manual;Diésel;6,4;ES;-/- ;€ 24.900
Mercedes-Benz C 220;87.920 km;ene-18;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 26.900
Mercedes-Benz V 220;55.000 km;may-18;120 kW (163 CV);Automático;Diésel;6 l/;ES;159;€ 35.500
