vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Porsche Cayenne;2.500 km;may-20;250 kW (340 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 99.900
Porsche Taycan;8.000 km;abr-20;390 kW (530 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 130.000
Porsche Taycan;25 km;jun-20;390 kW (530 CV);-/- (Cambio);Eléctrico;-/- ;Unknown;0 g ;€ 174.900
Porsche 911;1 km;-/- (Año);478 kW (650 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 269.990
Porsche Cayenne;10 km;mar-20;340 kW (462 CV);Automático;Electro/Gasolina;3,2;ES;74 g;€ 106.910
Porsche 992;2.300 km;mar-20;283 kW (385 CV);Automático;Gasolina;9,2;ES;-/- ;€ 124.500
Porsche Taycan;50 km;mar-20;500 kW (680 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 159.000
Porsche Panamera;5.000 km;ene-20;338 kW (460 CV);Automático;Gasolina;10,3;ES;235;€ 150.000
Porsche 992;#¿NOMBRE?;-/- (Año);283 kW (385 CV);Automático;Gasolina;9,2;ES;-/- ;€ 131.31
Porsche Panamera;#¿NOMBRE?;-/- (Año);243 kW (330 CV);Automático;Gasolina;7,7;ES;-/- ;€ 134.810
Porsche Cayman;978 km;ene-20;309 kW (420 CV);Manual;Gasolina;10,9;ES;-/- ;€ 134.000
Porsche 992;#¿NOMBRE?;-/- (Año);283 kW (385 CV);Automático;Gasolina;9,7;ES;-/- ;€ 147.600
Porsche 911;10 km;abr-20;208 kW (283 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 129.800
Porsche Panamera;2.500 km;feb-20;324 kW (441 CV);Automático;Gasolina;8,1;ES;-/- ;€ 124.500
Porsche Panamera;2.500 km;mar-20;340 kW (462 CV);Automático;Electro/Gasolina;2,9;ES;-/- ;€ 114.700
Porsche Cayenne;8.000 km;ene-20;324 kW (441 CV);Automático;Gasolina;9,4;ES;-/- ;€ 97.900
Porsche Cayenne;2.800 km;mar-20;340 kW (462 CV);Automático;Electro/Gasolina;3,2;ES;-/- ;€ 98.500
Porsche Panamera;2.500 km;mar-20;404 kW (549 CV);Automático;Gasolina;10,4;ES;-/- ;€ 159.900
Porsche Panamera;2.400 km;feb-20;338 kW (460 CV);Automático;Gasolina;10,6;ES;-/- ;€ 145.900
Porsche Macan;2.500 km;feb-20;324 kW (441 CV);Automático;Gasolina;9,8;ES;-/- ;€ 113.900
Porsche Panamera;2.500 km;feb-20;243 kW (330 CV);Automático;Gasolina;8,4;ES;-/- ;€ 109.900
Porsche 992;10 km;mar-20;331 kW (450 CV);Automático;Gasolina;9,8;ES;-/- ;€ 158.500
Porsche Taycan;3.000 km;mar-20;560 kW (761 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 219.800
Porsche Taycan;2.800 km;mar-20;390 kW (530 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 124.900
Porsche Taycan;3.500 km;mar-20;390 kW (530 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 124.500
Porsche Macan;2.500 km;ene-20;280 kW (381 CV);Automático;Gasolina;9,6;ES;-/- ;€ 104.900
Porsche Cayenne;3.000 km;ene-20;500 kW (680 CV);Automático;Electro/Gasolina;3,7;ES;-/- ;€ 188.500
Porsche Cayenne;2.500 km;ene-20;404 kW (549 CV);Automático;Gasolina;11,3;ES;-/- ;€ 163.500
Porsche Macan;3.000 km;ene-20;280 kW (381 CV);Automático;Gasolina;9,6;ES;-/- ;€ 106.900
Porsche 992;4.000 km;mar-20;283 kW (385 CV);Automático;Gasolina;9,2;ES;-/- ;€ 134.900
Porsche 992;3.500 km;feb-20;283 kW (385 CV);Automático;Gasolina;9,2;ES;-/- ;€ 153.900
Porsche 992;3.500 km;feb-20;331 kW (450 CV);Automático;Gasolina;9 l/;ES;-/- ;€ 147.500
Porsche 992;3.500 km;feb-20;283 kW (385 CV);Automático;Gasolina;9,2;ES;-/- ;€ 139.600
Porsche 992;2.500 km;ene-20;331 kW (450 CV);Automático;Gasolina;9 l/;ES;-/- ;€ 167.900
Porsche 992;2.500 km;feb-20;283 kW (385 CV);Automático;Gasolina;9,7;ES;-/- ;€ 149.900
Porsche 992;3.000 km;ene-20;331 kW (450 CV);Automático;Gasolina;9 l/;ES;-/- ;€ 152.900
Porsche 992;4.000 km;feb-20;331 kW (450 CV);Automático;Gasolina;9 l/;ES;-/- ;€ 142.500
Porsche Panamera;10 km;mar-20;340 kW (462 CV);Automático;Electro/Gasolina;2,7;ES;-/- ;€ 136.300
Porsche 992;10 km;mar-20;331 kW (450 CV);Automático;Gasolina;8,9;ES;-/- ;€ 151.500
Porsche 992;10 km;mar-20;331 kW (450 CV);Automático;Gasolina;9,9;ES;-/- ;€ 181.500
Porsche Taycan;15 km;mar-20;500 kW (680 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 180.900
Porsche 992;450 km;mar-20;283 kW (385 CV);Automático;Gasolina;9,4;ES;-/- ;€ 122.700
