vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Land Rover Range Rover Evoque;81.220 km;abr-18;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 29.545
Land Rover Discovery Sport;92.000 km;may-16;110 kW (150 CV);Automático;Diésel;6,4;Unknown;169;€ 25.500
Land Rover Range Rover Velar;40.178 km;jun-18;221 kW (300 CV);Automático;Diésel;6,4;FR;167;€ 69.900
Land Rover Range Rover Velar;705 km;ago-18;221 kW (300 CV);Automático;Diésel;6,4;FR;167;€ 73.000
Land Rover Range Rover Evoque;27.298 km;mar-18;110 kW (150 CV);Manual;Diésel;5,8;FR;113;€ 32.700
Land Rover Range Rover Evoque;30.342 km;mar-18;132 kW (179 CV);Automático;Diésel;5,1;FR;134;€ 45.000
Land Rover Range Rover Evoque;26.336 km;oct-17;110 kW (150 CV);Automático;Diésel;5,1;FR;134;€ 32.000
Land Rover Discovery Sport;79.996 km;feb-17;110 kW (150 CV);Automático;Diésel;5,3;FR;139;€ 31.200
Land Rover Range Rover Evoque;66.000 km;ene-16;110 kW (150 CV);Automático;Diésel;4,8;IT;125;€ 22.900
Land Rover Range Rover Evoque;21.000 km;jun-17;110 kW (150 CV);Manual;Diésel;4,3;Unknown;113;€ 35.000
Land Rover Discovery Sport;55.000 km;oct-16;132 kW (179 CV);Automático;Diésel;6,9;IT;171;€ 32.800
Land Rover Range Rover Velar;32.995 km;oct-18;221 kW (300 CV);Automático;Diésel;6,4;Unknown;167;€ 40.557
Land Rover Range Rover Sport;21.340 km;mar-18;190 kW (258 CV);Automático;Diésel;7,3;ES;-/- ;€ 52.090
Land Rover Range Rover Evoque;16.000 km;oct-17;110 kW (150 CV);Automático;Diésel;-/- ;Unknown;-/- ;€ 32.000
Land Rover Discovery Sport;56.000 km;jul-17;110 kW (150 CV);Automático;Diésel;4,6;Unknown;123;€ 28.000
Land Rover Range Rover Velar;23.000 km;sep-18;280 kW (381 CV);Automático;Gasolina;9,4;ES;-/- ;€ 63.490
Land Rover Range Rover Sport;42.000 km;abr-17;375 kW (510 CV);Automático;Gasolina;12,8;ES;-/- ;€ 63.490
Land Rover Discovery Sport;50.980 km;jul-16;132 kW (179 CV);Automático;Diésel;5,3;Unknown;139;€ 25.600
Land Rover Range Rover Evoque;19.999 km;nov-18;110 kW (150 CV);Manual;Diésel;-/- ;ES;-/- ;€ 28.490
Land Rover Discovery;47.500 km;ago-16;155 kW (211 CV);Automático;Diésel;7,8;Unknown;207;€ 37.990
Land Rover Discovery Sport;59.000 km;ene-18;110 kW (150 CV);Manual;Diésel;4,7;Unknown;123;€ 25.000
Land Rover Range Rover Evoque;78.000 km;ene-16;110 kW (150 CV);Manual;Diésel;4,8;Unknown;125;€ 22.000
Land Rover Range Rover Evoque;72.000 km;jul-17;132 kW (179 CV);Automático;Diésel;5,1;Unknown;134;€ 34.999
Land Rover Discovery Sport;59.000 km;ene-18;110 kW (150 CV);Manual;Diésel;4,7;Unknown;123;€ 25.000
Land Rover Range Rover Evoque;55.000 km;jun-17;132 kW (179 CV);Automático;Diésel;5,1;DE;134;€ 28.999
Land Rover Range Rover Velar;36.500 km;jul-18;177 kW (241 CV);Automático;Diésel;6,4;Unknown;169;€ 55.000
Land Rover Discovery Sport;55.000 km;jun-16;110 kW (150 CV);Manual;Diésel;5,1;Unknown;134;€ 25.000
Land Rover Range Rover Velar;12.328 km;ene-18;185 kW (252 CV);Automático;Gasolina;7,6;NL;173;€ 84.888
Land Rover Range Rover Evoque;108.000 km;may-16;132 kW (179 CV);Manual;Diésel;6,1;Unknown;160;€ 19.000
Land Rover Discovery Sport;65.800 km;oct-17;110 kW (150 CV);Automático;Diésel;5,3;Unknown;139;€ 25.250
Land Rover Range Rover Evoque;38.000 km;abr-18;110 kW (150 CV);Automático;Diésel;5,1;BE;134;€ 30.999
Land Rover Range Rover;95.250 km;jul-16;190 kW (258 CV);Automático;Diésel;6,9;Unknown;182;€ 56.500
Land Rover Range Rover Evoque;149.000 km;abr-16;110 kW (150 CV);Automático;Diésel;4,8;Unknown;125;€ 21.000
Land Rover Discovery Sport;64.500 km;mar-18;110 kW (150 CV);Automático;Diésel;5,1;Unknown;134;€ 35.000
Land Rover Discovery Sport;33.962 km;jul-18;110 kW (150 CV);Manual;Diésel;5,1;IT;134;€ 26.900
Land Rover Range Rover Evoque;29.000 km;jun-17;132 kW (179 CV);Automático;Diésel;6,4;IT;166;€ 30.990
Land Rover Range Rover Evoque;63.000 km;jun-17;132 kW (179 CV);Automático;Diésel;5,1;NL;134;€ 42.900
Land Rover Range Rover;21.000 km;mar-16;110 kW (150 CV);Semiautomático;Diésel;5,1;IT;134;€ 28.000
Land Rover Range Rover Evoque;45.400 km;abr-17;134 kW (182 CV);Automático;Diésel;-/- ;FR;134;€ 38.490
Land Rover Discovery Sport;63.000 km;abr-16;132 kW (179 CV);Automático;Diésel;5,1;IT;134;€ 28.000
Land Rover Range Rover Evoque;68.064 km;jun-16;110 kW (150 CV);Automático;Diésel;4,8;IT;125;€ 22.700
Land Rover Range Rover Evoque;81.220 km;abr-18;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 29.545
Land Rover Discovery Sport;124.000 km;mar-16;110 kW (150 CV);Manual;Diésel;5,1;DE;134;€ 18.790
Land Rover Range Rover Evoque;75.000 km;nov-17;110 kW (150 CV);Manual;Diésel;4,3;FR;113;€ 21.490
Land Rover Range Rover Evoque;33.163 km;feb-17;110 kW (150 CV);Manual;Diésel;4,8;IT;125;€ 23.900
Land Rover Range Rover Evoque;26.101 km;nov-16;110 kW (150 CV);Automático;Diésel;4,8;DE;127;€ 26.900
Land Rover Range Rover Evoque;66.096 km;may-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 24.690
Land Rover Range Rover Evoque;66.096 km;may-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 24.690
Land Rover Discovery Sport;74.035 km;dic-16;132 kW (179 CV);Automático;Diésel;5,3;AT;139;€ 28.555
Land Rover Range Rover Evoque;118.600 km;nov-16;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 25.490
Land Rover Discovery Sport;129.402 km;nov-16;110 kW (150 CV);Automático;Diésel;5,3;ES;-/- ;€ 22.490
Land Rover Range Rover Sport;38.700 km;abr-17;- kW (- CV);Automático;Diésel;7,6;FR;134;€ 63.500
Land Rover Range Rover Evoque;59.500 km;feb-17;110 kW (150 CV);Automático;Diésel;5,1;IT;134;€ 25.950
Land Rover Range Rover Velar;29.426 km;oct-17;- kW (- CV);Automático;Diésel;-/- ;FR;-/- ;€ 59.990
Land Rover Discovery Sport;29.324 km;abr-16;110 kW (150 CV);Automático;Diésel;5,7;Unknown;149;€ 16.410
Land Rover Range Rover;39.000 km;ago-18;221 kW (300 CV);Automático;Electro/Gasolina;3,2;Unknown;72 g;€ 90.000
Land Rover Range Rover Evoque;117.500 km;nov-16;132 kW (179 CV);Automático;Diésel;4,8;Unknown;125;€ 31.500
Land Rover Range Rover Evoque;83.000 km;mar-16;132 kW (179 CV);Automático;Diésel;-/- ;ES;-/- ;€ 27.990
Land Rover Discovery Sport;76.940 km;sep-16;110 kW (150 CV);Automático;Diésel;5,3;DE;139;€ 24.290
Land Rover Discovery Sport;84.432 km;ago-16;110 kW (150 CV);Automático;Diésel;5,3;DE;139;€ 25.900
Land Rover Range Rover;28.848 km;may-18;250 kW (340 CV);Automático;Diésel;9,2;Unknown;243;€ 64.350
Land Rover Defender;25.000 km;feb-16;90 kW (122 CV);Manual;Diésel;10,2;Unknown;266;€ 55.000
Land Rover Range Rover Velar;38.000 km;ago-18;184 kW (250 CV);Automático;Gasolina;7,6;Unknown;173;€ 48.700
Land Rover Range Rover Evoque;62.000 km;may-16;132 kW (179 CV);Automático;Diésel;-/- ;Unknown;-/- ;€ 27.900
Land Rover Range Rover Evoque;97.900 km;jun-16;110 kW (150 CV);Automático;Diésel;4,8;DE;127;€ 21.460
Land Rover Range Rover Evoque;40.000 km;may-17;110 kW (150 CV);Manual;Diésel;4,3;Unknown;113;€ 32.500
Land Rover Range Rover Velar;20.461 km;may-18;184 kW (250 CV);Automático;Gasolina;7,6;Unknown;173;€ 50.000
Land Rover Range Rover Velar;32.963 km;oct-18;221 kW (300 CV);Automático;Diésel;6,4;Unknown;167;€ 40.244
Land Rover Range Rover Velar;51.000 km;jul-18;177 kW (241 CV);Automático;Diésel;6,4;IT;169;€ 54.500
Land Rover Range Rover Evoque;43.900 km;feb-17;110 kW (150 CV);Automático;Diésel;5,7;IT;149;€ 26.900
Land Rover Discovery Sport;92.000 km;oct-16;132 kW (179 CV);Automático;Diésel;6,4;Unknown;169;€ 26.500
