vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz GLA 200;73.500 km;feb-16;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 19.800
Mercedes-Benz;82.245 km;ago-16;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 22.900
Mercedes-Benz C 220;146.785 km;ene-16;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 23.900
Mercedes-Benz CLA 200;119.000 km;ene-16;100 kW (136 CV);Manual;Diésel;4,4;ES;-/- ;€ 17.990
Mercedes-Benz A 200;110.000 km;jun-16;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 19.900
Mercedes-Benz C 220;110.000 km;ene-16;125 kW (170 CV);Automático;Diésel;5,3;ES;-/- ;€ 23.900
Mercedes-Benz A 220;104.073 km;may-16;130 kW (177 CV);Automático;Diésel;4,8;ES;-/- ;€ 24.900
Mercedes-Benz CLA 200;79.500 km;jun-16;100 kW (136 CV);Manual;Diésel;4,4;ES;-/- ;€ 23.499
Mercedes-Benz GLA 200;53.000 km;mar-16;100 kW (136 CV);Manual;Diésel;4,2;ES;-/- ;€ 20.950
Mercedes-Benz GLA 220;59.990 km;oct-16;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 23.990
Mercedes-Benz C 250;113.913 km;sep-16;150 kW (204 CV);Automático;Diésel;4,6;Unknown;115;€ 24.915
Mercedes-Benz Vito;90.000 km;jun-16;84 kW (114 CV);Manual;Diésel;6,4;ES;-/- ;€ 19.000
Mercedes-Benz C 220;65.900 km;mar-16;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 19.900
Mercedes-Benz Sprinter;163.000 km;jun-16;120 kW (163 CV);Manual;Diésel;7,8;ES;-/- ;€ 18.099
Mercedes-Benz Sprinter;190.000 km;jun-16;120 kW (163 CV);Manual;Diésel;7,8;ES;-/- ;€ 13.966
Mercedes-Benz C 250;99.999 km;jul-16;150 kW (204 CV);Automático;Diésel;4,8;ES;-/- ;€ 30.990
Mercedes-Benz C 220;114.000 km;may-16;125 kW (170 CV);Automático;Diésel;4,6;ES;-/- ;€ 21.900
Mercedes-Benz Citan;103.000 km;jun-16;66 kW (90 CV);Manual;Diésel;5 l/;ES;-/- ;€ 7.290,00
Mercedes-Benz C 220;113.000 km;abr-16;125 kW (170 CV);Automático;Diésel;4,3;ES;-/- ;€ 25.900
Mercedes-Benz CLA 200;89.236 km;ago-16;100 kW (136 CV);Manual;Diésel;4,4;Unknown;114;€ 18.000
Mercedes-Benz GLE 350;63.000 km;jun-16;190 kW (258 CV);Automático;Diésel;7,5;ES;191;€ 42.900
Mercedes-Benz C 220;87.000 km;feb-16;125 kW (170 CV);Manual;Diésel;4,3;ES;-/- ;€ 18.650
Mercedes-Benz GLA 200;56.040 km;may-16;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 20.600
Mercedes-Benz Vito;193.924 km;jun-16;84 kW (114 CV);Manual;Diésel;6,4;ES;-/- ;€ 12.999
Mercedes-Benz C 200;118.919 km;jun-16;100 kW (136 CV);Automático;Diésel;4,3;ES;-/- ;€ 18.000
Mercedes-Benz C 220;137.473 km;ago-16;125 kW (170 CV);Automático;Diésel;6,7;ES;-/- ;€ 21.890
Mercedes-Benz E 220;88.536 km;may-16;143 kW (194 CV);Automático;Diésel;-/- ;ES;-/- ;€ 31.990
Mercedes-Benz CLA 200;84.900 km;nov-16;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 20.900
Mercedes-Benz CLA 200;122.630 km;ene-16;100 kW (136 CV);Manual;Diésel;4,3;ES;-/- ;€ 18.700
Mercedes-Benz A 200;95.102 km;jun-16;103 kW (140 CV);Automático;Diésel;5,4;ES;-/- ;€ 22.990
Mercedes-Benz B 220;124.000 km;ago-16;130 kW (177 CV);Automático;Diésel;4,1;ES;-/- ;€ 19.900
Mercedes-Benz C 220;123.000 km;ene-16;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 22.800
Mercedes-Benz CLA 220;110.886 km;may-16;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 24.700
Mercedes-Benz GLC 220;96.000 km;ene-16;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 31.900
Mercedes-Benz GLE 250;129.321 km;may-16;150 kW (204 CV);Automático;Diésel;5,6;ES;-/- ;€ 31.000
Mercedes-Benz B 180;91.999 km;abr-16;80 kW (109 CV);Automático;Diésel;4 l/;ES;-/- ;€ 14.900
Mercedes-Benz Vito;91.999 km;jun-16;84 kW (114 CV);Manual;Diésel;6,4;ES;-/- ;€ 22.800
Mercedes-Benz B 180;91.999 km;abr-16;80 kW (109 CV);Automático;Diésel;4 l/;ES;-/- ;€ 14.900
Mercedes-Benz E 250;119.999 km;abr-16;150 kW (204 CV);Automático;Diésel;4,5;ES;-/- ;€ 25.500
Mercedes-Benz C 180;144.999 km;may-16;- kW (- CV);Automático;Diésel;-/- ;ES;-/- ;€ 16.900
Mercedes-Benz C 220;51.883 km;feb-16;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 25.490
Mercedes-Benz B 200;72.000 km;jul-16;100 kW (136 CV);Automático;Diésel;-/- ;ES;-/- ;€ 20.450
Mercedes-Benz C 220;24.880 km;dic-16;125 kW (170 CV);Automático;Diésel;4,3;ES;-/- ;€ 20.990
Mercedes-Benz E 220;42.170 km;dic-16;143 kW (194 CV);Automático;Diésel;3,9;ES;-/- ;€ 28.990
Mercedes-Benz GLE 250;45.605 km;jul-16;150 kW (204 CV);Automático;Diésel;5,6;ES;-/- ;€ 34.990
Mercedes-Benz Vito;150.000 km;jun-16;100 kW (136 CV);Automático;Diésel;-/- ;ES;-/- ;€ 21.400
Mercedes-Benz CLA 200;49.000 km;abr-16;100 kW (136 CV);Automático;Diésel;4,4;ES;-/- ;€ 21.500
Mercedes-Benz GLA 220;49.000 km;jun-16;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 24.800
Mercedes-Benz CLA 220;33.000 km;jun-16;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 24.890
Mercedes-Benz C 220;97.000 km;abr-16;125 kW (170 CV);Automático;Diésel;-/- ;ES;-/- ;€ 31.990
Mercedes-Benz A 200;53.000 km;ago-16;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 19.900
