vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Land Rover Discovery Sport;10 km;mar-20;110 kW (150 CV);Manual;Diésel;4,7;ES;-/- ;€ 33.478
Land Rover Range Rover Evoque;1 km;ene-20;110 kW (150 CV);Manual;Diésel;-/- ;ES;-/- ;€ 34.900
Land Rover Range Rover Evoque;1 km;ene-20;110 kW (150 CV);Manual;Diésel;-/- ;ES;-/- ;€ 36.900
Land Rover Range Rover Velar;50 km;may-20;132 kW (179 CV);Automático;Diésel;5,4;ES;-/- ;€ 54.900
Land Rover Range Rover Sport;1 km;ene-20;188 kW (256 CV);Automático;Diésel;9,2;ES;-/- ;€ 68.900
Land Rover Range Rover Sport;28 km;ene-20;185 kW (252 CV);Automático;Diésel;7 l/;ES;-/- ;€ 75.760
Land Rover Range Rover Sport;1 km;ene-20;221 kW (300 CV);Automático;Gasolina;9,2;ES;-/- ;€ 78.400
Land Rover Range Rover;10 km;mar-20;386 kW (525 CV);Automático;Gasolina;12,8;ES;-/- ;€ 146.700
Land Rover Range Rover Sport;50 km;may-20;423 kW (575 CV);Automático;Gasolina;12,8;ES;-/- ;€ 154.600
Land Rover Range Rover Velar;10 km;ene-20;132 kW (179 CV);Automático;Diésel;-/- ;ES;-/- ;€ 51.900
Land Rover Range Rover Evoque;500 km;may-20;132 kW (179 CV);Automático;Diésel;-/- ;ES;-/- ;€ 59.900
Land Rover Range Rover Sport;10 km;jul-20;297 kW (404 CV);Automático;Electro/Gasolina;2,8;ES;-/- ;€ 91.900
Land Rover Range Rover;10 km;abr-20;297 kW (404 CV);Automático;Electro/Gasolina;2,8;ES;75 g;€ 142.900
Land Rover Range Rover Evoque;95.000 km;dic-20;110 kW (150 CV);Manual;Diésel;-/- ;Unknown;-/- ;€ 22.500
Land Rover Discovery Sport;#¿NOMBRE?;-/- (Año);110 kW (150 CV);Manual;Diésel;5,3;ES;-/- ;€ 35.604
Land Rover Range Rover Evoque;1 km;mar-20;110 kW (150 CV);Manual;Diésel;5,4;ES;-/- ;€ 35.800
Land Rover Range Rover Evoque;6.500 km;ene-20;110 kW (150 CV);Manual;Diésel;-/- ;ES;-/- ;€ 35.900
Land Rover Range Rover Evoque;20 km;jul-20;110 kW (150 CV);Manual;Diésel;5,4;ES;-/- ;€ 35.980
Land Rover Range Rover Evoque;10 km;may-20;110 kW (150 CV);Manual;Diésel;-/- ;ES;-/- ;€ 36.500
Land Rover Range Rover Evoque;#¿NOMBRE?;-/- (Año);110 kW (150 CV);Manual;Diésel;5,4;ES;-/- ;€ 37.361
Land Rover Discovery Sport;#¿NOMBRE?;-/- (Año);110 kW (150 CV);Manual;Diésel;5,3;ES;-/- ;€ 37.809
