vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Audi A1;#¿NOMBRE?;feb-20;85 kW (116 CV);Manual;Gasolina;5,2;ES;-/- ;€ 22.400
Audi Q3;1 km;ene-20;110 kW (150 CV);Manual;Gasolina;6,1;ES;-/- ;€ 32.000
Audi Q3;1 km;ene-20;110 kW (150 CV);Manual;Gasolina;6,1;ES;-/- ;€ 35.000
Audi Q3;5 km;may-20;110 kW (150 CV);Automático;Diésel;4,7;ES;-/- ;€ 39.000
Audi RS6;8 km;may-20;441 kW (600 CV);Automático;Gasolina;7,2;ES;-/- ;€ 160.000
Audi A4;9 km;feb-20;110 kW (150 CV);Manual;Gasolina;5,7;ES;-/- ;€ 33.200
Audi A5;9 km;feb-20;140 kW (190 CV);Automático;Diésel;4,2;ES;-/- ;€ 45.200
Audi A3;9 km;jun-20;85 kW (116 CV);Manual;Diésel;4,4;ES;-/- ;€ 27.300
Audi A6;10 km;jul-20;170 kW (231 CV);Automático;Diésel;5,8;ES;-/- ;€ 64.523
Audi S5;10 km;jul-20;255 kW (347 CV);Automático;Diésel;6,1;ES;-/- ;€ 72.042
Audi A5;10 km;jul-20;180 kW (245 CV);Automático;Gasolina;6,9;ES;-/- ;€ 67.947
Audi RS6;10 km;ago-20;441 kW (600 CV);Automático;Gasolina;7,2;ES;-/- ;€ 169.900
Audi A3;10 km;jun-20;110 kW (150 CV);Automático;Gasolina;4,9;ES;-/- ;€ 28.500
Audi e-tron;10 km;feb-20;300 kW (408 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 80.000
Audi RS6;10 km;feb-20;441 kW (600 CV);Automático;Gasolina;7,2;ES;-/- ;€ 169.900
Audi A4;10 km;feb-20;120 kW (163 CV);Automático;Diésel;3,9;ES;-/- ;€ 42.890
Audi A3;10 km;feb-20;150 kW (204 CV);Automático;Electro/Gasolina;1,9;ES;-/- ;€ 30.890
Audi RS6;10 km;ago-20;441 kW (600 CV);Automático;Gasolina;7,2;ES;-/- ;€ 161.900
Audi RS6;10 km;ago-20;441 kW (600 CV);Automático;Gasolina;7,2;ES;-/- ;€ 161.900
Audi RS6;10 km;ago-20;441 kW (600 CV);Automático;Gasolina;7,2;ES;-/- ;€ 169.900
Audi A5;10 km;abr-20;331 kW (450 CV);Automático;Gasolina;9,2;ES;-/- ;€ 129.800
Audi A3;10 km;feb-20;110 kW (150 CV);Automático;Diésel;4,5;ES;118;€ 29.900
Audi SQ8;10 km;mar-20;320 kW (435 CV);Automático;Diésel;7,8;ES;-/- ;€ 114.700
Audi A4;10 km;feb-20;110 kW (150 CV);Automático;Gasolina;5,7;ES;131;€ 40.800
Audi Q8;10 km;mar-20;210 kW (286 CV);Automático;Diésel;6,6;ES;-/- ;€ 92.900
Audi Q8;10 km;mar-20;210 kW (286 CV);Automático;Diésel;6,6;ES;-/- ;€ 94.990
Audi Q3;10 km;ene-20;140 kW (190 CV);Automático;Gasolina;7,3;ES;-/- ;€ 44.800
Audi A3;12 km;abr-20;110 kW (150 CV);Manual;Diésel;4,5;ES;-/- ;€ 28.390
Audi A4;12 km;ene-20;120 kW (163 CV);Automático;Diésel;3,9;ES;-/- ;€ 36.400
Audi A3;12 km;ene-20;110 kW (150 CV);Manual;Diésel;4,5;ES;-/- ;€ 28.390
Audi A4;12 km;ene-20;120 kW (163 CV);Automático;Diésel;3,9;ES;101;€ 39.900
Audi Q3;14 km;feb-20;110 kW (150 CV);Manual;Gasolina;6,1;ES;-/- ;€ 35.800
Audi A1;14 km;feb-20;70 kW (95 CV);Manual;Gasolina;4,6;ES;107;€ 21.900
Audi A1;15 km;jun-20;70 kW (95 CV);Manual;Gasolina;5,2;ES;-/- ;€ 23.890
Audi A1;15 km;jun-20;70 kW (95 CV);Manual;Gasolina;5,2;ES;-/- ;€ 23.890
Audi A4;15 km;feb-20;110 kW (150 CV);Manual;Gasolina;5,8;ES;-/- ;€ 33.500
Audi A1;15 km;jul-20;70 kW (95 CV);Manual;Gasolina;5,2;ES;-/- ;€ 23.890
Audi A1;15 km;jun-20;70 kW (95 CV);Manual;Gasolina;5,2;ES;-/- ;€ 23.890
Audi Q3;15 km;ene-20;110 kW (150 CV);Manual;Gasolina;6 l/;ES;-/- ;€ 33.800
Audi A3;15 km;ene-20;150 kW (204 CV);Automático;Electro/Gasolina;-/- ;ES;45 g;€ 34.000
Audi Q3;16 km;ene-20;110 kW (150 CV);Manual;Gasolina;6,1;ES;132;€ 37.800
Audi Q3;17 km;ene-20;110 kW (150 CV);Manual;Gasolina;6 l/;ES;130;€ 33.800
Audi Q3;18 km;mar-20;110 kW (150 CV);Automático;Diésel;4,7;ES;-/- ;€ 36.500
Audi Q3;18 km;mar-20;110 kW (150 CV);Automático;Diésel;4,7;ES;-/- ;€ 38.800
Audi Q3;18 km;ene-20;110 kW (150 CV);Manual;Gasolina;6,1;ES;-/- ;€ 33.200
Audi A3;19 km;ene-20;85 kW (116 CV);Manual;Diésel;4,4;ES;-/- ;€ 26.300
Audi A3;19 km;ene-20;85 kW (116 CV);Manual;Diésel;4,4;ES;-/- ;€ 28.800
Audi Q5;19 km;feb-20;120 kW (163 CV);Automático;Diésel;5,4;ES;-/- ;€ 44.900
Audi Q5;19 km;ene-20;120 kW (163 CV);Automático;Diésel;4,4;ES;118;€ 42.800
Audi A4;20 km;ene-20;120 kW (163 CV);Automático;Diésel;3,9;ES;98 g;€ 43.500
Audi A1;20 km;feb-20;70 kW (95 CV);Manual;Gasolina;4,6;ES;-/- ;€ 19.100
Audi Q3;20 km;feb-20;110 kW (150 CV);Manual;Gasolina;6,1;ES;-/- ;€ 33.500
Audi SQ8;20 km;ene-20;320 kW (435 CV);Automático;Diésel;7,8;ES;204;€ 139.000
Audi SQ8;20 km;ene-20;320 kW (435 CV);Automático;Diésel;7,8;ES;-/- ;€ 113.500
Audi Q3;23 km;ene-20;110 kW (150 CV);Automático;Diésel;4,7;ES;-/- ;€ 38.800
Audi Q3;24 km;ene-20;110 kW (150 CV);Manual;Gasolina;6,1;ES;132;€ 35.800
Audi A3;24 km;ene-20;150 kW (204 CV);Automático;Electro/Gasolina;1,9;ES;-/- ;€ 36.102
Audi A5;24 km;ene-20;140 kW (190 CV);Automático;Gasolina;5,8;ES;132;€ 55.000
Audi Q3;25 km;ene-20;110 kW (150 CV);Manual;Gasolina;5,7;ES;-/- ;€ 32.890
Audi Q3;27 km;ene-20;110 kW (150 CV);Automático;Diésel;4,7;ES;-/- ;€ 38.800
Audi A4;29 km;feb-20;140 kW (190 CV);Automático;Gasolina;5,9;ES;-/- ;€ 37.000
Audi SQ8;30 km;jun-20;320 kW (435 CV);Automático;Diésel;7,8;ES;-/- ;€ 109.000
Audi A1;30 km;feb-20;85 kW (116 CV);Manual;Gasolina;4,9;ES;-/- ;€ 19.700
Audi RS6;30 km;may-20;441 kW (600 CV);Automático;Gasolina;12,8;ES;279;€ 162.000
Audi A3;30 km;ene-20;150 kW (204 CV);Automático;Electro/Gasolina;1,9;ES;-/- ;€ 32.950
Audi Q3;30 km;ene-20;110 kW (150 CV);Manual;Gasolina;6,1;ES;132;€ 35.800
Audi Q3;30 km;ene-20;110 kW (150 CV);Manual;Gasolina;6 l/;ES;130;€ 32.800
Audi Q3;30 km;ene-20;110 kW (150 CV);Manual;Gasolina;6,1;ES;132;€ 35.800
Audi Q3;30 km;ene-20;110 kW (150 CV);Automático;Diésel;4,7;ES;124;€ 41.500
Audi SQ8;36 km;ene-20;320 kW (435 CV);Automático;Diésel;7,8;ES;-/- ;€ 112.900
Audi Q3;40 km;ene-20;110 kW (150 CV);Manual;Gasolina;6,1;ES;-/- ;€ 35.300
Audi A6;50 km;mar-20;210 kW (286 CV);Automático;Diésel;5,7;ES;-/- ;€ 75.000
Audi Q3;50 km;feb-20;110 kW (150 CV);Manual;Gasolina;6,1;ES;-/- ;€ 33.500
Audi A1;50 km;feb-20;70 kW (95 CV);Manual;Gasolina;4,6;ES;107;€ 22.500
Audi A3;50 km;ene-20;150 kW (204 CV);Automático;Electro/Gasolina;1,9;ES;-/- ;€ 31.700
Audi e-tron;65 km;ene-20;300 kW (408 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 88.900
Audi RS6;80 km;ago-20;441 kW (600 CV);Automático;Gasolina;7,2;ES;-/- ;€ 169.900
Audi RS6;80 km;ene-20;441 kW (600 CV);Automático;Gasolina;7,2;ES;-/- ;€ 169.900
Audi A3;99 km;jul-20;110 kW (150 CV);Automático;Diésel;4,5;ES;-/- ;€ 30.400
Audi e-tron;99 km;jul-20;300 kW (408 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 85.400
Audi A5;100 km;ene-20;110 kW (150 CV);Automático;Gasolina;5,9;ES;-/- ;€ 35.700
