vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
BMW M3;35.900 km;jun-17;317 kW (431 CV);Automático;Gasolina;8,3;ES;-/- ;€ 57.900
BMW 230;38.000 km;may-17;185 kW (252 CV);Manual;Gasolina;-/- ;ES;-/- ;€ 30.900
BMW 320;52.450 km;mar-17;135 kW (184 CV);Automático;Gasolina;6,2;ES;-/- ;€ 31.700
BMW i3;10.611 km;sep-17;125 kW (170 CV);Automático;Eléctrico;0,6;ES;0 g ;€ 29.990
BMW M4;4.000 km;jun-17;338 kW (460 CV);Automático;Gasolina;8,4;ES;-/- ;€ 94.900
BMW i3;44.000 km;oct-17;125 kW (170 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 21.990
BMW i3;20.000 km;jul-17;125 kW (170 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 22.500
BMW 640;24.120 km;dic-17;250 kW (340 CV);Automático;Gasolina;7,6;ES;-/- ;€ 56.899
BMW 640;24.120 km;dic-17;250 kW (340 CV);Automático;Gasolina;7,6;ES;-/- ;€ 57.699
BMW M4;34.000 km;jun-17;338 kW (460 CV);Automático;Gasolina;8,4;ES;-/- ;€ 69.999
BMW M3;38.900 km;jun-17;317 kW (431 CV);Automático;Gasolina;8,3;ES;-/- ;€ 75.000
BMW 530;19.900 km;jun-17;185 kW (252 CV);Automático;Electro/Gasolina;1,7;ES;-/- ;€ 39.890
BMW M5;37.900 km;mar-17;441 kW (600 CV);Automático;Gasolina;10,5;ES;-/- ;€ 76.600
BMW 535;61.649 km;ene-17;225 kW (306 CV);Automático;Gasolina;8,1;ES;-/- ;€ 37.500
BMW M2;65.119 km;feb-17;272 kW (370 CV);Automático;Gasolina;7,9;ES;-/- ;€ 47.860
BMW 640;24.120 km;dic-17;250 kW (340 CV);Automático;Gasolina;7,6;ES;-/- ;€ 56.899
BMW M4;51.935 km;feb-17;317 kW (431 CV);Automático;Gasolina;8,3;ES;-/- ;€ 52.900
BMW i3;18.500 km;mar-17;125 kW (170 CV);Automático;Eléctrico;0,6;ES;0 g ;€ 33.900
BMW 220;32.869 km;nov-17;135 kW (184 CV);Automático;Gasolina;5,7;ES;-/- ;€ 29.300
BMW i3;5.000 km;mar-17;125 kW (170 CV);Manual;Eléctrico;-/- ;ES;0 g ;€ 26.500
BMW 218;22.000 km;ene-17;100 kW (136 CV);Manual;Gasolina;5,1;Unknown;119;€ 16.300
BMW X2;35.500 km;nov-17;141 kW (192 CV);Automático;Gasolina;5,6;ES;-/- ;€ 42.990
BMW 125;96.000 km;jul-17;165 kW (224 CV);Automático;Gasolina;6 l/;Unknown;136;€ 21.000
BMW M2;28.000 km;nov-17;272 kW (370 CV);Manual;Gasolina;8,5;ES;-/- ;€ 43.900
BMW;49.000 km;mar-17;250 kW (340 CV);Automático;Gasolina;7,4;ES;-/- ;€ 33.300
BMW i3;29.000 km;jun-17;125 kW (170 CV);-/- (Cambio);Electro/Gasolina;-/- ;Unknown;-/- ;€ 20.660
BMW M4;11.500 km;nov-17;338 kW (460 CV);Automático;Gasolina;8,4;Unknown;197;€ 99.500
BMW i8;57.000 km;ene-17;266 kW (362 CV);Automático;Electro/Gasolina;2,1;Unknown;49 g;€ 66.500
BMW X6 M;32.576 km;oct-17;423 kW (575 CV);Automático;Gasolina;11,1;Unknown;258;€ 78.576
BMW 530;24.898 km;ago-17;185 kW (252 CV);Automático;Gasolina;5,5;ES;126;€ 37.990
BMW 225;50.000 km;abr-17;165 kW (224 CV);Automático;Electro/Gasolina;1,9;Unknown;44 g;€ 23.000
BMW i3;20.500 km;sep-17;125 kW (170 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 25.800
BMW i3;37.520 km;may-17;125 kW (170 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 24.900
BMW i3;19.068 km;may-17;125 kW (170 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 24.900
BMW X6 M;7.700 km;ene-17;423 kW (575 CV);Automático;Gasolina;11,1;ES;-/- ;€ 80.000
BMW i3;42.000 km;sep-17;125 kW (170 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 19.900
BMW M4;38.982 km;may-17;332 kW (451 CV);Automático;Gasolina;8,7;ES;-/- ;€ 74.990
BMW 116;19.800 km;oct-17;80 kW (109 CV);Manual;Gasolina;5 l/;Unknown;116;€ 15.000
BMW M3;20.000 km;ene-17;317 kW (431 CV);Automático;Gasolina;8,3;ES;194;€ 79.900
BMW 218;15.434 km;may-17;100 kW (136 CV);Automático;Gasolina;6,1;ES;-/- ;€ 35.090
BMW M2;64.127 km;feb-17;272 kW (370 CV);Manual;Gasolina;8,5;ES;199;€ 46.900
BMW X6 M;39.900 km;ene-17;423 kW (575 CV);Automático;Gasolina;11,1;Unknown;258;€ 83.900
BMW 530;41.252 km;oct-17;185 kW (252 CV);Automático;Electro/Gasolina;-/- ;ES;44 g;€ 53.000
BMW M2;70.000 km;nov-17;272 kW (370 CV);Manual;Gasolina;8,5;Unknown;199;€ 46.000
BMW i3;19.800 km;ago-17;125 kW (170 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 18.900
BMW i3;16.200 km;nov-17;135 kW (184 CV);Automático;Eléctrico;0,7;ES;0 g ;€ 29.890
BMW X4;59.193 km;jun-17;180 kW (245 CV);Automático;Gasolina;7,3;ES;169;€ 38.500
BMW 120;39.000 km;dic-17;135 kW (184 CV);Automático;Gasolina;5,9;ES;-/- ;€ 23.900
BMW M4;19.191 km;jun-17;317 kW (431 CV);Automático;Gasolina;8,3;ES;-/- ;€ 72.900
BMW M2;35.000 km;feb-17;272 kW (370 CV);Automático;Gasolina;7,9;ES;185;€ 47.990
BMW 318;40.031 km;abr-17;100 kW (136 CV);Manual;Gasolina;5,1;ES;119;€ 18.900
BMW i3;32.000 km;jun-17;125 kW (170 CV);-/- (Cambio);Eléctrico;-/- ;Unknown;0 g ;€ 24.900
BMW i3;6.950 km;dic-17;125 kW (170 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 26.000
BMW 530;564 km;jun-17;185 kW (252 CV);Automático;Electro/Gasolina;2,1;ES;39 g;€ 42.900
BMW 220;32.869 km;nov-17;135 kW (184 CV);Automático;Gasolina;6,1;ES;139;€ 31.900
BMW M4;553 km;jul-17;368 kW (500 CV);Automático;Gasolina;8,5;ES;199;€ 168.50
BMW 318;26.000 km;oct-17;100 kW (136 CV);Automático;Gasolina;5 l/;ES;116;€ 23.900
BMW i3;27.000 km;dic-17;125 kW (170 CV);-/- (Cambio);Eléctrico;-/- ;ES;0 g ;€ 31.900
BMW i3;19.900 km;oct-17;125 kW (170 CV);-/- (Cambio);Eléctrico;-/- ;ES;0 g ;€ 33.900
BMW 330;16.700 km;may-17;185 kW (252 CV);Automático;Electro/Gasolina;1,9;ES;44 g;€ 37.500
BMW i3;41.400 km;abr-17;125 kW (170 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 31.900
BMW 320;5.000 km;nov-17;135 kW (184 CV);Manual;Gasolina;6,4;Unknown;147;€ 35.000
BMW M4;20 km;mar-17;368 kW (500 CV);Automático;Gasolina;8,5;ES;199;€ 165.00
BMW M4;28.750 km;may-17;317 kW (431 CV);Automático;Gasolina;8,3;Unknown;194;€ 61.900
BMW 750;30.000 km;jun-17;330 kW (449 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 64.900
