vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz B 180;172.700 km;may-14;80 kW (109 CV);Automático;Diésel;4,1;Unknown;107;€ 7.200
Mercedes-Benz ML 350;73.000 km;oct-14;190 kW (258 CV);Automático;Diésel;7,2;Unknown;189;€ 26.999
Mercedes-Benz GLA 200;97.000 km;jun-14;100 kW (136 CV);Manual;Diésel;4,5;ES;-/- ;€ 19.900
Mercedes-Benz B 180;81.000 km;nov-14;80 kW (109 CV);Automático;Diésel;-/- ;ES;-/- ;€ 13.990
Mercedes-Benz GLA 200;134.000 km;dic-14;100 kW (136 CV);Manual;Diésel;4,4;ES;-/- ;€ 17.990
Mercedes-Benz A 180;198.000 km;jun-14;80 kW (109 CV);Automático;Diésel;3,9;ES;-/- ;€ 12.500
Mercedes-Benz E 350;99.000 km;jul-14;190 kW (258 CV);Automático;Diésel;5,4;ES;-/- ;€ 27.900
Mercedes-Benz C 220;97.000 km;oct-14;125 kW (170 CV);Automático;Diésel;4,4;Unknown;114;€ 13.700
Mercedes-Benz E 200;89.210 km;oct-14;100 kW (136 CV);Automático;Diésel;4,8;Unknown;125;€ 18.099
Mercedes-Benz B 180;93.000 km;oct-14;80 kW (109 CV);Manual;Diésel;4 l/;ES;-/- ;€ 12.900
Mercedes-Benz Vito;165.852 km;jun-14;120 kW (163 CV);Manual;Diésel;7,2;ES;-/- ;€ 16.499
Mercedes-Benz ML 350;109.900 km;may-14;190 kW (258 CV);Automático;Diésel;7,2;ES;-/- ;€ 31.900
Mercedes-Benz E 300;144.280 km;sep-14;170 kW (231 CV);Automático;Diésel;5,3;Unknown;138;€ 19.000
Mercedes-Benz C 220;112.944 km;may-14;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 19.907
Mercedes-Benz B 180;73.092 km;mar-14;80 kW (109 CV);Automático;Diésel;4,1;ES;-/- ;€ 13.831
Mercedes-Benz GLA 220;104.155 km;dic-14;125 kW (170 CV);Automático;Diésel;4,2;ES;-/- ;€ 19.859
Mercedes-Benz E 250;56.293 km;jun-14;150 kW (204 CV);Automático;Diésel;4,8;ES;-/- ;€ 23.271
Mercedes-Benz C 220;112.944 km;may-14;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 19.907
Mercedes-Benz C 220;77.031 km;mar-14;125 kW (170 CV);Automático;Diésel;5,1;ES;-/- ;€ 15.794
Mercedes-Benz B 180;73.092 km;mar-14;80 kW (109 CV);Automático;Diésel;4,1;ES;-/- ;€ 13.831
Mercedes-Benz GLA 220;104.155 km;dic-14;125 kW (170 CV);Automático;Diésel;4,2;ES;-/- ;€ 19.859
Mercedes-Benz Vito;57.000 km;may-14;100 kW (136 CV);Manual;Diésel;7,5;ES;198;€ 21.950
Mercedes-Benz Vito;124.000 km;sep-14;74 kW (101 CV);Manual;Diésel;-/- ;ES;-/- ;€ 14.950
