vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz Vito;2.320 km;feb-20;75 kW (102 CV);Manual;Diésel;6,5;ES;172;€ 15.990
Mercedes-Benz GLE 400;5.000 km;jun-20;243 kW (330 CV);Automático;Diésel;6,9;ES;183;€ 101.990
Mercedes-Benz A 200;2.534 km;ene-20;110 kW (150 CV);Automático;Diésel;4,2;ES;-/- ;€ 33.200
Mercedes-Benz E 220;10 km;jul-20;143 kW (194 CV);Automático;Diésel;5,5;ES;-/- ;€ 57.800
Mercedes-Benz C 200;8.500 km;mar-20;118 kW (160 CV);Automático;Diésel;4,6;ES;-/- ;€ 36.500
Mercedes-Benz Vito;#¿NOMBRE?;jun-20;75 kW (102 CV);Manual;Diésel;6,5;ES;-/- ;€ 24.900
Mercedes-Benz CLA 200;6.000 km;abr-20;110 kW (150 CV);Automático;Diésel;4,8;ES;-/- ;€ 35.400
Mercedes-Benz Vito;#¿NOMBRE?;jun-20;100 kW (136 CV);Manual;Diésel;6,8;ES;-/- ;€ 25.200
Mercedes-Benz GLC 220;9.500 km;mar-20;143 kW (194 CV);Automático;Diésel;5,2;ES;-/- ;€ 48.900
Mercedes-Benz GLB 200;14.000 km;ene-20;110 kW (150 CV);Automático;Diésel;4,8;ES;-/- ;€ 39.700
Mercedes-Benz E 220;7.500 km;abr-20;143 kW (194 CV);Automático;Diésel;4,8;ES;-/- ;€ 46.100
Mercedes-Benz C 200;10 km;feb-20;118 kW (160 CV);Automático;Diésel;4,6;ES;-/- ;€ 36.900
Mercedes-Benz A 180;7.000 km;abr-20;85 kW (116 CV);Automático;Diésel;3,9;ES;-/- ;€ 31.300
Mercedes-Benz A 180;5.000 km;feb-20;85 kW (116 CV);Automático;Diésel;3,9;ES;-/- ;€ 32.200
Mercedes-Benz A 180;500 km;may-20;85 kW (116 CV);Manual;Diésel;4,6;ES;-/- ;€ 30.394
Mercedes-Benz Citan;1.024 km;mar-20;66 kW (90 CV);Manual;Diésel;-/- ;ES;-/- ;€ 14.990
Mercedes-Benz S 350;9.000 km;ene-20;210 kW (286 CV);Automático;Diésel;6 l/;ES;-/- ;€ 74.990
Mercedes-Benz B 200;8.737 km;ene-20;110 kW (150 CV);Automático;Diésel;4,4;ES;-/- ;€ 27.999
Mercedes-Benz A 180;30.021 km;ene-20;85 kW (116 CV);Automático;Diésel;3,9;ES;-/- ;€ 25.999
Mercedes-Benz C 200;13.000 km;ene-20;118 kW (160 CV);Automático;Diésel;4,6;ES;-/- ;€ 33.200
Mercedes-Benz B 180;2.761 km;ene-20;85 kW (116 CV);Automático;Diésel;4 l/;ES;-/- ;€ 27.400
Mercedes-Benz B 180;7.000 km;ene-20;85 kW (116 CV);Automático;Diésel;4 l/;ES;-/- ;€ 26.480
Mercedes-Benz Sprinter;5 km;jun-20;105 kW (143 CV);Manual;Diésel;8 l/;ES;-/- ;€ 29.000
Mercedes-Benz GLC 200;500 km;ago-20;120 kW (163 CV);Automático;Diésel;5,9;ES;137;€ 52.900
Mercedes-Benz A 200;17.544 km;ene-20;110 kW (150 CV);Automático;Diésel;4,2;ES;-/- ;€ 31.000
Mercedes-Benz GLA 200;500 km;jul-20;110 kW (150 CV);Automático;Diésel;5,4;ES;121;€ 45.300
Mercedes-Benz GLA 200;3.000 km;oct-20;110 kW (150 CV);Automático;Diésel;5,4;ES;121;€ 44.300
Mercedes-Benz GLA 200;3.000 km;oct-20;110 kW (150 CV);Automático;Diésel;5,4;ES;121;€ 44.300
Mercedes-Benz B 200;4.000 km;jul-20;110 kW (150 CV);Automático;Diésel;5 l/;ES;115;€ 36.500
Mercedes-Benz GLA 200;4.000 km;jul-20;110 kW (150 CV);Automático;Diésel;5,4;ES;121;€ 44.900
Mercedes-Benz GLA 200;3.000 km;jul-20;110 kW (150 CV);Automático;Diésel;5,4;ES;121;€ 45.300
Mercedes-Benz GLA 200;3.000 km;jul-20;110 kW (150 CV);Automático;Diésel;5,6;ES;130;€ 47.500
Mercedes-Benz C 220;3.000 km;ene-20;143 kW (194 CV);Automático;Diésel;4,6;ES;121;€ 46.900
Mercedes-Benz Sprinter;4.649 km;jun-20;105 kW (143 CV);Manual;Diésel;7,8;ES;-/- ;€ 22.500
Mercedes-Benz Sprinter;2.000 km;jun-20;105 kW (143 CV);Automático;Diésel;-/- ;ES;-/- ;€ 24.700
Mercedes-Benz GLE 350;6 km;jul-20;190 kW (258 CV);Automático;Diésel;7,8;ES;-/- ;€ 75.350
Mercedes-Benz A 200;7.568 km;ene-20;110 kW (150 CV);Automático;Diésel;4,2;ES;110;€ 33.890
Mercedes-Benz Vito;1.000 km;jun-20;100 kW (136 CV);Manual;Diésel;6,8;ES;-/- ;€ 20.578
Mercedes-Benz Sprinter;10 km;jun-20;105 kW (143 CV);Manual;Diésel;6 l/;ES;-/- ;€ 26.033
Mercedes-Benz GLE 300;1.469 km;mar-20;180 kW (245 CV);Automático;Diésel;6,1;ES;-/- ;€ 67.800
Mercedes-Benz GLE 300;3.813 km;ene-20;180 kW (245 CV);Automático;Diésel;6,1;ES;-/- ;€ 67.800
Mercedes-Benz E 350;1.500 km;jul-20;210 kW (286 CV);Automático;Diésel;5,6;ES;-/- ;€ 62.900
Mercedes-Benz B 180;1.296 km;ene-20;85 kW (116 CV);Automático;Diésel;4 l/;ES;-/- ;€ 27.400
Mercedes-Benz CLS 350;17 km;may-20;210 kW (286 CV);Automático;Diésel;5,7;ES;-/- ;€ 67.900
Mercedes-Benz GLC 300;2.000 km;jun-20;180 kW (245 CV);Automático;Diésel;5,8;ES;-/- ;€ 62.900
Mercedes-Benz Vito;585 km;jun-20;75 kW (102 CV);Manual;Diésel;6,5;ES;-/- ;€ 19.700
Mercedes-Benz GLE 300;1.469 km;mar-20;180 kW (245 CV);Automático;Diésel;6,1;ES;-/- ;€ 67.800
Mercedes-Benz GLC 300;500 km;jun-20;180 kW (245 CV);Automático;Diésel;5,7;ES;151;€ 62.900
Mercedes-Benz GLA 200;500 km;jun-20;110 kW (150 CV);Automático;Diésel;5,5;ES;147;€ 43.500
Mercedes-Benz GLA 200;500 km;jun-20;110 kW (150 CV);Automático;Diésel;5,5;ES;147;€ 45.500
Mercedes-Benz GLC 300;1.000 km;jun-20;180 kW (245 CV);Automático;Diésel;5,8;ES;152;€ 69.900
Mercedes-Benz GLC 300;8.000 km;jun-20;180 kW (245 CV);Automático;Diésel;5,8;ES;152;€ 72.900
Mercedes-Benz GLB 200;500 km;may-20;110 kW (150 CV);Automático;Diésel;4,8;ES;126;€ 44.900
Mercedes-Benz C 200;10 km;jul-20;118 kW (160 CV);Automático;Diésel;4,3;ES;-/- ;€ 41.839
Mercedes-Benz B 180;1 km;ene-20;85 kW (116 CV);Automático;Diésel;4 l/;ES;-/- ;€ 26.200
Mercedes-Benz C 220;60 km;may-20;143 kW (194 CV);Automático;Diésel;4,8;ES;-/- ;€ 46.500
Mercedes-Benz CLA 200;2.000 km;ene-20;74 kW (101 CV);Manual;Diésel;3,3;ES;-/- ;€ 36.999
Mercedes-Benz C 200;13.000 km;ene-20;118 kW (160 CV);Automático;Diésel;4,6;ES;-/- ;€ 30.900
Mercedes-Benz C 200;9.879 km;ene-20;118 kW (160 CV);Automático;Diésel;4,2;ES;-/- ;€ 32.900
Mercedes-Benz 220;6 km;jul-20;143 kW (194 CV);Automático;Diésel;4,7;ES;-/- ;€ 43.237
Mercedes-Benz Vito;7 km;jun-20;100 kW (136 CV);Manual;Diésel;6,8;ES;-/- ;€ 21.400
Mercedes-Benz A 180;7.000 km;feb-20;85 kW (116 CV);Automático;Diésel;3,9;Unknown;103;€ 30.000
Mercedes-Benz CL;4.365 km;mar-20;190 kW (258 CV);Automático;Diésel;-/- ;ES;-/- ;€ 74.900
Mercedes-Benz GLA 200;4.000 km;jul-20;110 kW (150 CV);Automático;Diésel;5,4;ES;-/- ;€ 44.800
Mercedes-Benz Vito;1 km;jun-20;100 kW (136 CV);Manual;Diésel;6,5;ES;-/- ;€ 36.319
Mercedes-Benz S 350;13 km;jun-20;210 kW (286 CV);Automático;Diésel;6 l/;ES;-/- ;€ 99.900
Mercedes-Benz Citan;25.900 km;oct-20;70 kW (95 CV);Manual;Diésel;4,8;ES;-/- ;€ 13.700
Mercedes-Benz A 200;8.881 km;ene-20;110 kW (150 CV);Automático;Diésel;4,2;ES;-/- ;€ 34.800
Mercedes-Benz A 200;8.623 km;ene-20;110 kW (150 CV);Automático;Diésel;4,2;ES;-/- ;€ 34.500
Mercedes-Benz GLE 350;1.900 km;jun-20;200 kW (272 CV);Automático;Diésel;6,7;ES;-/- ;€ 90.900
Mercedes-Benz GLC 220;6 km;jul-20;143 kW (194 CV);Automático;Diésel;5,9;ES;-/- ;€ 50.580
Mercedes-Benz GLC 200;6 km;jul-20;120 kW (163 CV);Automático;Diésel;5,2;ES;-/- ;€ 52.348
Mercedes-Benz CLA 200;6 km;jul-20;110 kW (150 CV);Automático;Diésel;4,8;ES;-/- ;€ 40.487
Mercedes-Benz CLA 200;6 km;jul-20;110 kW (150 CV);Automático;Diésel;4,8;ES;-/- ;€ 39.529
Mercedes-Benz CLA 200;6 km;jul-20;110 kW (150 CV);Automático;Diésel;4,4;ES;-/- ;€ 41.322
Mercedes-Benz CLA 200;6 km;jul-20;110 kW (150 CV);Automático;Diésel;4,8;ES;-/- ;€ 39.090
