vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Audi Q3;97.160 km;abr-13;103 kW (140 CV);Manual;Diésel;-/- ;IT;137;€ 14.900
Audi A4;101.200 km;feb-15;110 kW (150 CV);Manual;Diésel;4,6;DE;119;€ 15.745
Audi RS Q3;50.000 km;jul-15;250 kW (340 CV);Automático;Gasolina;8,4;IT;198;€ 39.900
Audi A1;140.000 km;sep-14;77 kW (105 CV);Manual;Diésel;3,8;BE;99 g;€ 10.500
Audi A6;67.000 km;ene-14;412 kW (560 CV);Automático;Gasolina;9,8;IT;229;€ 53.000
Audi A7;164.500 km;jun-15;200 kW (272 CV);Automático;Diésel;5,2;DE;138;€ 26.890
Audi A3;74.500 km;jun-14;106 kW (144 CV);Manual;Gasolina;5,2;DE;123;€ 12.980
Audi RS4;98.450 km;ago-13;331 kW (450 CV);Automático;Gasolina;10,7;DE;254;€ 34.890
Audi A4 allroad;175.000 km;ene-15;180 kW (245 CV);Automático;Diésel;6 l/;DE;159;€ 18.900
Audi RS6;36.725 km;oct-15;490 kW (666 CV);Automático;Gasolina;9,6;DE;223;€ 63.990
Audi A1;99.000 km;sep-15;85 kW (116 CV);Manual;Diésel;3,8;Unknown;99 g;€ 13.500
Audi A1;111.000 km;sep-14;66 kW (90 CV);Manual;Diésel;3,8;IT;99 g;€ 14.700
Audi A6;114.140 km;dic-15;140 kW (190 CV);Automático;Diésel;4,4;Unknown;114;€ 16.290
Audi A4 allroad;70.000 km;oct-15;140 kW (190 CV);Semiautomático;Diésel;5,6;Unknown;149;€ 26.500
Audi A4;200.000 km;oct-14;130 kW (177 CV);Automático;Diésel;5,5;AT;-/- ;€ 14.900
Audi A3;69.000 km;ago-13;77 kW (105 CV);Automático;Diésel;3,9;IT;102;€ 15.300
Audi A3;115.477 km;jun-13;90 kW (122 CV);Manual;Gasolina;5,3;Unknown;123;€ 8.650
Audi A4;195.000 km;nov-13;110 kW (150 CV);Automático;Diésel;4,9;Unknown;129;€ 9.800
Audi Q7;62.000 km;jun-15;180 kW (245 CV);Automático;Diésel;7,4;Unknown;195;€ 32.000
Audi A4;100.000 km;dic-14;88 kW (120 CV);Manual;Diésel;4,7;DE;125;€ 12.400
Audi A6;202.600 km;abr-13;180 kW (245 CV);Automático;Diésel;5,9;Unknown;156;€ 16.500
Audi Q7;142.000 km;sep-15;200 kW (272 CV);Automático;Diésel;5,9;Unknown;154;€ 3.500
Audi A4 allroad;128.000 km;nov-13;130 kW (177 CV);Automático;Diésel;5,8;IT;153;€ 18.000
Audi A4;260.000 km;abr-13;105 kW (143 CV);Manual;Diésel;4,7;Unknown;124;€ 12.500
Audi Q3;64.057 km;feb-15;110 kW (150 CV);Manual;Diésel;5 l/;AT;-/- ;€ 20.990
Audi A1;52.360 km;dic-15;70 kW (95 CV);Automático;Gasolina;4,2;DE;97 g;€ 12.500
Audi A3;75.500 km;mar-14;77 kW (105 CV);Semiautomático;Diésel;3,9;Unknown;102;€ 16.000
Audi A3;115.200 km;ago-14;110 kW (150 CV);Manual;Diésel;4,2;DE;110;€ 13.799
Audi A3;116.000 km;jul-13;90 kW (122 CV);Manual;Gasolina;5,1;Unknown;120;€ 10.900
Audi A3;78.000 km;dic-15;135 kW (184 CV);Automático;Diésel;4,8;IT;127;€ 18.500
Audi A3;144.138 km;jun-13;90 kW (122 CV);Manual;Gasolina;4 l/;NL;110;€ 12.490
Audi A3;101.328 km;may-15;150 kW (204 CV);Automático;Electro/Gasolina;1,5;NL;39 g;€ 17.950
Audi A3;120.000 km;may-13;77 kW (105 CV);Manual;Diésel;4,3;IT;112;€ 12.500
Audi A6;87.306 km;jun-13;132 kW (179 CV);Automático;Gasolina;6,4;NL;-/- ;€ 19.500
Audi S5;115.000 km;jul-14;245 kW (333 CV);Automático;Gasolina;7,7;AT;179;€ 27.890
Audi A4;145.900 km;jul-13;88 kW (120 CV);Manual;Diésel;4,7;DE;125;€ 9.990
Audi Q3;90.000 km;ene-13;100 kW (136 CV);Manual;Diésel;5,2;BE;137;€ 14.250
Audi A4;139.780 km;may-15;165 kW (224 CV);Automático;Gasolina;6 l/;NL;140;€ 18.500
Audi A4;82.000 km;sep-15;110 kW (150 CV);Automático;Diésel;4,1;IT;106;€ 17.900
Audi RS6;104.000 km;ago-13;412 kW (560 CV);Automático;Gasolina;9,8;Unknown;229;€ 41.000
Audi A4;106.169 km;oct-15;140 kW (190 CV);Automático;Diésel;5,5;AT;-/- ;€ 22.890
Audi A5;158.000 km;oct-14;140 kW (190 CV);Automático;Diésel;4,6;DE;119;€ 16.990
Audi A3;174.986 km;abr-13;110 kW (150 CV);Manual;Diésel;4,2;DE;111;€ 10.790
Audi A3;76.826 km;jul-14;110 kW (150 CV);Manual;Gasolina;4,7;NL;109;€ 16.900
Audi A1;144.000 km;ene-14;66 kW (90 CV);Manual;Diésel;3,8;Unknown;99 g;€ 9.800
Audi A4;146.500 km;may-13;105 kW (143 CV);Automático;Diésel;6 l/;DE;159;€ 11.900
Audi A6;62.000 km;jun-15;160 kW (218 CV);Automático;Diésel;4,8;Unknown;125;€ 29.990
Audi A3;99.783 km;abr-13;92 kW (125 CV);Automático;Gasolina;4,9;NL;-/- ;€ 18.950
Audi Q5;82.930 km;jun-15;165 kW (224 CV);Automático;Gasolina;7,2;NL;168;€ 36.900
Audi A4;174.037 km;ene-14;125 kW (170 CV);Manual;Gasolina;6,1;NL;141;€ 15.850
Audi A1;49.000 km;oct-15;66 kW (90 CV);Automático;Diésel;3,6;IT;94 g;€ 16.900
Audi A3;107.460 km;mar-15;- kW (- CV);Automático;Electro/Gasolina;1,5;NL;39 g;€ 15.550
Audi A3;79.440 km;may-15;- kW (- CV);Automático;Electro/Gasolina;1,5;NL;39 g;€ 15.575
Audi Q5;256.630 km;feb-13;130 kW (177 CV);Automático;Diésel;6 l/;IT;159;€ 12.990
Audi Q3;165.507 km;sep-13;125 kW (170 CV);Automático;Gasolina;7,7;NL;179;€ 19.950
Audi A3;54.811 km;jul-15;110 kW (150 CV);Automático;Electro/Gasolina;1,5;NL;37 g;€ 21.250
Audi A1;85.000 km;may-13;136 kW (185 CV);Automático;Gasolina;5,9;Unknown;139;€ 5.200
Audi A4;66.075 km;nov-14;125 kW (170 CV);Manual;Gasolina;6,1;DE;145;€ 17.750
Audi A3;130.106 km;sep-15;- kW (- CV);Automático;Electro/Gasolina;1,5;NL;39 g;€ 13.899
Audi A3;163.000 km;nov-14;110 kW (150 CV);Manual;Diésel;4,1;Unknown;106;€ 12.000
Audi A3;131.700 km;ago-15;88 kW (120 CV);Manual;Diésel;3,8;BE;99 g;€ 10.950
Audi A5;115.760 km;oct-15;140 kW (190 CV);Automático;Diésel;5 l/;Unknown;131;€ 22.220
Audi A3;118.371 km;jul-15;- kW (- CV);Automático;Electro/Gasolina;1,5;NL;37 g;€ 14.899
Audi TT;73.707 km;dic-15;169 kW (230 CV);Manual;Gasolina;5,9;Unknown;137;€ 18.680
Audi SQ5;60.039 km;sep-14;230 kW (313 CV);Automático;Diésel;6,8;DE;180;€ 30.490
Audi Q5;78.052 km;sep-15;140 kW (190 CV);Automático;Diésel;5,7;IT;149;€ 22.900
Audi SQ5;128.341 km;dic-15;240 kW (326 CV);Automático;Diésel;6,6;Unknown;174;€ 26.900
Audi A3;150.000 km;mar-14;135 kW (184 CV);Semiautomático;Diésel;4,8;IT;127;€ 15.300
Audi TT;76.500 km;jun-15;135 kW (184 CV);Manual;Diésel;4,5;IT;118;€ 23.900
Audi Q5;111.200 km;oct-14;140 kW (190 CV);Automático;Diésel;5,7;DE;151;€ 21.690
Audi A3;129.000 km;sep-14;81 kW (110 CV);Manual;Diésel;3,3;IT;88 g;€ 13.400
Audi Q5;99.798 km;ago-15;132 kW (179 CV);Manual;Gasolina;7,5;DE;172;€ 19.200
Audi A3;130.000 km;sep-15;81 kW (110 CV);Automático;Gas natural (CNG);3,4;IT;94 g;€ 18.900
Audi A4;62.477 km;sep-13;130 kW (177 CV);Manual;Diésel;5,3;DE;139;€ 17.999
Audi A5;87.000 km;may-15;140 kW (190 CV);-/- (Cambio);-/- (Combustible);4,9;IT;139;€ 23.900
Audi A6;135.000 km;oct-14;130 kW (177 CV);Automático;Diésel;5,1;Unknown;135;€ 27.500
Audi Q7;115.000 km;dic-15;200 kW (272 CV);Automático;Diésel;6,2;AT;149;€ 41.990
Audi Q5;137.006 km;ene-15;140 kW (190 CV);Automático;Diésel;5,7;NL;149;€ 26.900
Audi A1;99.489 km;abr-13;63 kW (86 CV);Manual;Gasolina;5,1;DE;121;€ 8.890
Audi A4;91.127 km;sep-15;125 kW (170 CV);Automático;Gasolina;5,7;DE;132;€ 16.999
Audi Q7;96.500 km;ene-15;180 kW (245 CV);Automático;Diésel;7,4;Unknown;195;€ 26.490
Audi RS5;85.489 km;jul-14;332 kW (451 CV);Automático;Gasolina;10,7;NL;249;€ 58.950
Audi A1;50.000 km;jun-13;90 kW (122 CV);Automático;Gasolina;5,3;Unknown;122;€ 12.990
Audi Q3;62.946 km;feb-15;135 kW (184 CV);Manual;Diésel;5,3;DE;138;€ 20.800
Audi A4;51.909 km;jul-15;140 kW (190 CV);Automático;Diésel;5,1;DE;135;€ 23.984
Audi A3;111.850 km;mar-14;77 kW (105 CV);Manual;Diésel;3,8;Unknown;99 g;€ 5.500
Audi A4;117.157 km;jun-13;245 kW (333 CV);Automático;Gasolina;8,1;NL;190;€ 30.950
Audi A1;60.398 km;abr-13;90 kW (122 CV);Automático;Gasolina;5,3;AT;-/- ;€ 9.790
Audi A1;113.751 km;ene-13;63 kW (86 CV);Manual;Gasolina;5 l/;AT;-/- ;€ 8.220
Audi A3;131.172 km;may-14;100 kW (136 CV);Manual;Diésel;4,1;NL;107;€ 14.450
Audi A3;121.000 km;ene-13;110 kW (150 CV);Manual;Diésel;4,1;IT;106;€ 9.890
Audi A5;145.000 km;feb-14;180 kW (245 CV);Automático;Diésel;5,7;Unknown;149;€ 22.500
Audi A4;84.316 km;nov-15;140 kW (190 CV);Manual;Diésel;5,1;DE;135;€ 19.984
Audi S3;84.500 km;feb-14;221 kW (300 CV);Automático;Gasolina;6,9;BE;159;€ 26.750
Audi A4 allroad;130.000 km;jun-15;180 kW (245 CV);Semiautomático;Diésel;6 l/;IT;159;€ 21.999
Audi Q3;110.300 km;sep-13;130 kW (177 CV);Automático;Diésel;5,9;DE;156;€ 16.979
Audi A3;68.259 km;mar-15;81 kW (110 CV);Automático;Gasolina;-/- ;DE;-/- ;€ 14.979
Audi A1;79.980 km;jun-14;66 kW (90 CV);Automático;Diésel;4,2;LU;110;€ 12.500
Audi A6;140.000 km;ene-15;120 kW (163 CV);Automático;Diésel;5 l/;BE;132;€ 17.500
Audi A3;108.700 km;feb-14;112 kW (152 CV);Manual;Diésel;-/- ;BE;-/- ;€ 13.600
Audi A3;67.121 km;ene-15;81 kW (110 CV);Manual;Diésel;3,4;BE;89 g;€ 13.990
Audi A4;132.000 km;jul-15;88 kW (120 CV);Manual;Diésel;4,7;IT;124;€ 11.900
Audi Q5;76.000 km;oct-15;110 kW (150 CV);Manual;Diésel;4,9;DE;130;€ 19.999
Audi TTS;22.000 km;sep-15;228 kW (310 CV);Automático;Gasolina;6,7;Unknown;155;€ 37.000
Audi A4;99.800 km;oct-13;88 kW (120 CV);Manual;Diésel;4,7;AT;124;€ 13.890
